tx	gene_id	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
unassigned_transcript_2563	SAUSA300_RS13050	48	56	52	53	4	3	3	3	2	3	5	6	81.087	94.092	82.131	94.026	50	64	60	68	63.024	51	54	65	51	71.943	70	62	53.497	76	69	52
unassigned_transcript_2564	SAUSA300_RS13055	1	1	0	1	0	0	0	0	0	0	0	0	1	4	1	1	0	1	3	2	2	0	0	1	2	1	1	0	2	2	0	1
unassigned_transcript_2565	SAUSA300_RS13060	274.064	243	300	271	133	135	102	121	104	135.007	105.951	111	645.836	667.129	693.349	651.396	281.921	318.036	291	289.001	260	258.918	273.033	315	268	324	313.035	307	168.983	148.058	147.812	145
unassigned_transcript_2566	SAUSA300_RS13070	459	402.715	421	429	221	195	237	207	213	204	212	217	339.153	273.055	320	304.72	223.007	238.779	266	248.953	47	66	61	60	55.006	63.004	77.266	79	53.143	51	34	60
unassigned_transcript_2567	SAUSA300_RS13075	556.046	531.965	552.136	550.1	153	124.876	140.862	143.92	128.994	130.873	130	134.682	481.406	492.853	467.518	452.984	406.439	417.054	387.084	357.703	56.687	61	59	55	66	85	77.092	73	504.038	557.132	518.838	450.157
unassigned_transcript_2568	SAUSA300_RS13080	397.569	414.035	420.864	385.155	107	122.124	108.138	109.08	111.006	120.127	117	118.318	381.091	399.662	425.392	397.505	381.607	385.566	372.952	378.283	53.269	43	59	55	40	43	75.126	62.066	306.667	377.453	360.503	311.86
unassigned_transcript_2569	SAUSA300_RS13085	1	5.253	3	5	0	0	0	0	0	2	0	0	1	2	3	5	5	7	2	3	0	1	2	2.418	2	3	6.009	2	1	1	0	0
unassigned_transcript_2570	SAUSA300_RS13090	21	19.714	18.997	15	3	5	1	1	2	1	2	4	29	15.96	26.01	13.951	14.999	13.112	17	21.991	5	13	15.89	24.779	16.893	6.909	24.991	14	19.625	26.88	19	16.136
unassigned_transcript_2571	SAUSA300_RS13095	18.013	11.033	24.291	11.055	4	0	1	1	1	2	1.062	0	10	17.148	16.392	22.542	18.001	17.888	16	15.009	8.016	6	5.007	9.943	5.107	8.091	4.057	6	9.375	4.115	6	10.865
unassigned_transcript_2572	SAUSA300_RS13100	10.987	14	9.712	14.945	1	1	3	4	2	1	5.938	10	16.698	8.017	9.608	12.97	4	16.602	18	12	7.984	8	10.79	15.86	5	9	10.943	14	16.84	13.005	9	10.999
unassigned_transcript_2573	SAUSA300_RS13105	9.048	4	2	6	1	0	1	1	1	0	0	0	4.304	6.001	4	5	5	5	5	2	4	8	6.203	6	1.009	7.085	7	9	4	6	0	0
unassigned_transcript_2574	SAUSA300_RS13110	2.952	4	2	2	0	0	0	0	0	1	1	0	3.998	4	2	1	1	1	1	2	0	3	0	1	2	3.915	1	1	2	2	0	2
unassigned_transcript_2575	SAUSA300_RS13115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unassigned_transcript_2576	SAUSA300_RS13125	14	18	11	18	1	6	2	3	4	3	3	5	14.975	20	19	18	16	13	11	10	6	9	10	13	10	10	10	10	10	6	7	9
unassigned_transcript_2577	SAUSA300_RS13130	9	8	5	8	3	1	5	0	2	2	2	4	6	8	8	9	7	7	12	5	4	6	1	8	3	4	5	3	6	4	3	2
unassigned_transcript_2578	SAUSA300_RS13140	261.57	289.485	298	281	642.034	638.997	650	658	608	667	654	693	43.071	49.259	50.807	54.912	119	113	132.603	133	48	47	52	38	39	56	48.997	67.944	58.001	74.895	67.17	48
unassigned_transcript_2579	SAUSA300_RS13145	71.43	47	49	53	6.966	9.003	12	5	5	5	2	7	38.993	33	29.225	39.088	36	40	21.397	45	7	7	3	5	10	7	8.002	5.056	16.999	20.105	10.104	16
unassigned_transcript_2580	SAUSA300_RS13150	260.47	264.922	247.999	272.122	769.025	785.04	738.253	732.754	780.977	743.572	761.819	748	298.396	338.986	386.691	338.021	264.999	268.099	251.845	246.092	260.844	277.315	272.352	300.172	251.71	339.417	318.074	317.749	358.04	353.785	337.314	356.682
unassigned_transcript_2581	SAUSA300_RS13155	344.511	328.078	360.001	316.878	283.975	291.96	309.747	303.246	291.519	316.389	310.608	281	430.255	415.13	418.567	479.839	357.18	384.833	373.631	367.616	348.173	321.954	280.212	392.663	263.292	366.107	395.064	348.675	273.91	241.217	247.889	268.115
unassigned_transcript_2582	SAUSA300_RS13160	243	187	206	216	122	119	129	135	108	124	100	117	573.784	527.621	541.051	527.096	335.94	317.004	313.301	352.897	334.986	364.927	370.984	440.22	361.004	457.64	448.13	458.028	417.008	465.685	502.025	508.114
unassigned_transcript_2583	SAUSA300_RS13165	30	33	21	24	6	5	13	4	9	5	5	1	32	32	32	29	23	24	34	21	38	31	30	50	26	34	30.092	35	46.683	33	36	49
unassigned_transcript_2584	SAUSA300_RS13170	647.541	612.005	668	661.816	538	557	574	528.041	573	519	543	536	423.468	483.096	502.365	464.576	229.814	242.922	224.024	227	105	109.003	115	139	110	153	150	131.002	462.232	479.051	492.056	485.382
unassigned_transcript_2585	SAUSA300_RS13175	90	73	90	82	23	32	28	23	26	34	16	30	77	66.647	79.04	75.835	58	63.033	68	48	40	42	35	53	45.696	51	58	36	51	75.01	56	63
unassigned_transcript_2586	SAUSA300_RS13180	166	159	179	185	137	131	145	129.001	121	136	136	146	655.858	630.006	709.175	650.272	443.166	457.765	420.98	397.997	714.948	702	655.002	845.976	689.634	924.755	918.184	824.306	191.299	158	161	167.251
unassigned_transcript_2587	SAUSA300_RS13185	197	166	192	165	18	22	31	18	21	18	24	25	425.86	410.557	409.229	437.919	257.726	281.646	257.065	249.087	247.032	213	232.032	290.701	239	294.255	305	295.782	333.66	328.935	316	330
unassigned_transcript_2588	SAUSA300_RS13195	167	182	198	143	68	68	68	86	80	82	71	71	147.043	143	146.065	157.036	204.898	226.596	222	228.003	292.003	272.002	265.018	319.006	227.11	323.915	333.051	325	286.054	302.356	283.026	306.001
unassigned_transcript_2589	SAUSA300_RS13205	414	395	389	440.015	55	42	35	49	47	51	47	42	335.41	338.799	315.541	336.861	297.668	324.51	317.136	310	147	152	153	172	143.004	202	179.008	195.007	190.835	218.059	220	182.746
unassigned_transcript_2590	SAUSA300_RS13210	171	151	162	163	55	71	71	41	62	63	63	54	218.915	224.086	238.999	233.277	99.986	81	80.689	90	97	92	82.923	86	96	113	112.034	112	100.572	107	117.154	109.377
unassigned_transcript_2591	SAUSA300_RS13220	80	85	84	88	50	38	46	30	49	40	44	38	91.813	94	101.939	111.052	58	77	79.003	84	113	103.014	81	135.35	95	119	101.149	155	178.766	209.044	156.016	194.533
unassigned_transcript_2592	SAUSA300_RS13225	374	352.125	412	432	76	88	65	77	80	84	86	85	347.06	397.594	401.739	405.136	303.663	323.017	285.998	271	190	159.847	190	218	209.541	249	230.851	238	558.544	546.436	527.927	588.051
unassigned_transcript_2593	SAUSA300_RS13230	91	75.997	76.942	87	36	32	32	33	28	34	34	26.299	89.516	91.995	97.327	96.677	209.843	207.833	178.168	162.096	71.309	66.002	64.781	95.879	68.745	91.665	73.955	76	390.188	427.11	406.11	378.31
unassigned_transcript_2594	SAUSA300_RS13235	158.684	178.369	166.709	143.266	31	27	37	30	29.993	44	42	41.669	151.839	148.826	178.9	142.216	253.035	289.334	251.792	240.989	124.691	146.91	144.839	186.577	134.942	184.568	165.872	178.838	872.453	871.537	894.701	832.303
unassigned_transcript_2595	SAUSA300_RS13240	104.805	98.148	109.627	98.052	5.3	17.076	14.084	11.124	9.533	16.652	19.369	13.568	61.945	57.829	49.051	56.973	83.994	108.669	111.392	89.786	49.66	58.716	64.881	67.793	60.191	77.505	84.328	68.904	308.732	278.803	305.391	301.515
unassigned_transcript_2596	SAUSA300_RS13245	322.984	286.486	277.722	318.682	102.7	117.924	102.916	86.876	95.477	94.348	107.631	93.464	128.518	129.137	127.606	112.407	163.175	169.388	156.686	160.639	126.34	135.213	137.514	139.752	111.309	158.252	168.514	174.258	645.482	688.531	697.075	674.384
unassigned_transcript_2597	SAUSA300_RS13250	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	1	3	2	1	0	0	1	0	0	0	0	0
unassigned_transcript_2598	SAUSA300_RS13255	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	3	2	0	2	1	0	0	0	1	0
unassigned_transcript_2599	SAUSA300_RS13260	170	199	198	219	29	35	32	41	40	33	35	28	153.962	192.321	183.788	181.053	124.414	173	165	153.318	170	144	149	166.008	140.446	186.923	188	182	150.724	182.697	166.206	173.146
unassigned_transcript_2600	SAUSA300_RS13265	85	94	85	61	75	62	63	64	76	69	63	80	169.228	169.265	195.039	191.034	303.073	279.004	304	272.971	319.001	340	321.01	431	311.008	402	439.85	401.065	883.028	847.67	924.29	876.235
unassigned_transcript_2601	SAUSA300_RS13270	3077.003	2837.681	2955.028	2995	1230	1185	1177	1208	1191.813	1255	1240.996	1230	1488.773	1387.308	1452.423	1420.206	2904.987	3037.72	2956.034	2807.513	650.055	667.81	710.971	831.456	639.048	800	851.181	819.67	2557.277	2712.903	2589.788	2628.991
unassigned_transcript_2602	SAUSA300_RS13275	157	148	158	137	41	47	50	45	52	52	39	47	160.091	177	175.021	152.8	259.885	282	285.742	315	152	111.021	132.075	138.01	129	172	188.507	146	198.46	225.007	214.149	217
unassigned_transcript_2603	SAUSA300_RS13280	1496.33	1433.266	1499.468	1496.847	482.359	430.677	502.87	429.012	449.672	456.717	470.195	455.288	873.925	867.621	882.442	851.118	1853.311	1942.883	1857.504	1914.857	273.447	238.056	299.634	271.108	245.174	330.437	321.058	317.797	723.014	776.996	785.309	706.057
unassigned_transcript_2604	SAUSA300_RS13285	541.126	574.734	631.303	583.974	248.6	263.323	259.13	238.988	223.328	251.283	232.805	251.712	302.77	282.102	284.32	264.087	276.229	279.106	268.379	257.604	119.568	114.944	122.929	155.968	105.826	147.573	126.98	140.603	194.399	185.907	177.159	213.199
unassigned_transcript_2605	SAUSA300_RS13290	435	464	491	459	449.18	413	423	446	399	475	432	406	498.685	498.007	551.963	553.508	352.103	365.001	356.611	344.967	215.004	208.004	209.039	247.01	204.002	258.775	285.008	260.213	796.055	844.583	768.107	837.984
unassigned_transcript_2606	SAUSA300_RS13295	35.015	33.982	40.874	38.18	5	8.588	5	10.321	7	8.946	4.934	5.848	29.608	18	22.003	22.997	21.777	23.099	25	23.22	12.742	10.875	14.613	17.456	7	15	10.851	15.689	7.001	8.834	7.061	9.65
unassigned_transcript_2607	SAUSA300_RS13300	53.985	53.018	72.126	45.82	7	2.412	6	6.679	3	2.054	10.066	7.152	40.4	46	46.997	53.003	40.201	37.901	37	42.853	39.258	23.125	30.387	36.544	19	35	40.149	26.311	19.999	21.177	22.939	21.35
unassigned_transcript_2608	SAUSA300_RS16035	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	5	2	1	2	1	1	6	1	0	0	1	0	0
unassigned_transcript_2609	SAUSA300_RS13310	421	371.298	398	381	64	52	44	53	54	69	51	60	253.998	215.569	231.364	235.845	179.259	202	168.988	164.009	55	63	63	73.002	64.885	68	80	63	79	85.022	80	92.491
unassigned_transcript_2610	SAUSA300_RS13315	191	209	183	222	55	63	70	63	48	47	62	55	159.148	148.038	157.057	166.005	152.001	143	162	159	156.146	159	174	211	171.003	181	212	209	150.002	142	142.053	139
unassigned_transcript_2611	SAUSA300_RS13320	57	40	55	50	2	9	9	5	5	7	3	8	59	67	59.012	74	62	53	46	54	25	30	29	31	28	41	33	27	28	22	28	25
unassigned_transcript_2612	SAUSA300_RS13325	25	22.481	26	23	15	15	12	12	13	17	17	19	67.006	58.252	57	46	58.08	45.001	48	43.01	64	48	58	64	62.001	80	55.005	65.004	36	43.014	40.904	45
unassigned_transcript_2613	SAUSA300_RS13330	11	6.565	0	4.002	9	5.007	13.01	13.037	8.086	8	4.041	8.471	22.121	18.731	20	16.178	18.949	15.001	15	18.993	18	22.005	24	31.024	27.999	24.006	24.995	26.996	13.001	15	14.001	13.999
unassigned_transcript_2614	SAUSA300_RS13335	8	11	7	10.967	7	2.993	8.99	2.963	5.914	3	7.959	8.996	29.877	25.018	20	27.229	20.921	18.384	23.001	19.998	22	25.99	27.976	46.923	17.949	33.984	49	38.832	21.284	20.676	23.304	23.877
unassigned_transcript_2615	SAUSA300_RS13340	5.057	10	10.087	6.03	4	2	3	2	2	3	5	2	17.066	17.027	14	19.117	11.05	18.616	9.999	18	12	12.01	15.024	17.138	11.051	21.056	22	19.168	11.117	8.385	11.939	8.124
unassigned_transcript_2616	SAUSA300_RS13345	32.978	19.578	14.913	18.394	2	5.007	5	2	2	5	4	3	30.47	43.407	28	45.101	23.007	29	14.113	17	21	18.969	18.878	30.122	19	13.967	19.457	22.04	10.707	13.987	9.695	8.385
unassigned_transcript_2617	SAUSA300_RS13350	86.965	94.232	91	102.606	35	38.993	44	25	30	36	37	41	168.899	174.53	158.143	186.916	77.891	56	62.903	63	59	64.031	79.122	91.793	83	84	84.543	79.96	76.892	110.961	85.061	113.713
unassigned_transcript_2618	SAUSA300_RS13355	17	21	19	14	7	5	3	6	5.94	6	5	8	32	37.997	46	37	13	8.159	12	12	16.973	17	16	21.982	17.017	20.996	23.003	13	7.029	19	5	15
unassigned_transcript_2619	SAUSA300_RS13360	16.536	28.763	18.713	24.264	9	5	4	6	4.06	12	5	7	30.345	42.157	41.566	33.853	13	10.841	11	5.472	10.027	12.653	10	20.018	16.409	13.004	16.992	21.624	12.909	15	17.965	13
unassigned_transcript_2620	SAUSA300_RS13365	30.464	33.237	29.287	38.736	15	15	9	9	10	11	10	8	30.013	39.065	47.434	47.147	13	8	11	7.278	13	19.347	16	22	15.574	23	26.008	25.376	18.062	11	18.312	16.015
unassigned_transcript_2621	SAUSA300_RS13370	47.019	45	51	43	14	19	13	20	13	14	15.349	14	103	106.613	122.777	99.147	54	47	48	42	3	2	1	3	1	0	4	1	11	4	8.997	13.991
unassigned_transcript_2622	SAUSA300_RS13375	1245	1141.008	1268	1210.975	1436.067	1422.048	1408	1362.001	1377.01	1415	1518.755	1404	1259.11	1262.703	1292.64	1306.547	686.772	779.834	690.091	693.791	376.119	357.008	366.448	464.069	352	394	448	434.403	1858.714	1919.801	1774.188	1820.251
unassigned_transcript_2623	SAUSA300_RS13380	145	154	156	171	56	65	45	47	41	55	42	43	502.351	456.309	582.442	497.108	199	205	222	199.997	230	200.561	254.744	311	218.001	302.142	303	301.012	483.476	535.126	517.845	535.398
unassigned_transcript_2624	SAUSA300_RS13385	611	616	688	647	161	182	192	200	163	183	170.006	177	387.557	398.971	375.118	373.633	706.984	633.645	667.999	658.223	30	29	35	36	31	41.041	48	33	95.923	94	90.912	96
unassigned_transcript_2625	SAUSA300_RS13390	59.274	66.992	63	62.999	10.795	12	8	13	6	6	10.99	9.746	64.614	48.979	48	39.983	42.352	44.99	38.824	33.858	23.956	41	36	32.207	42.991	42.994	42	42	27.995	20.827	25.001	19
unassigned_transcript_2626	SAUSA300_RS13395	19.726	31.008	29	21.001	3.205	1	3	0	0	2	1.01	1.254	40.062	30.036	28.082	27.023	37.648	33.015	32.61	25.031	25.044	19	17	25.793	19.009	35.006	33	18	14.005	15.173	12	18
unassigned_transcript_2627	SAUSA300_RS13405	259.145	255	246.043	247	17	9	19	10	13	14	8	11	213.376	211.261	235.79	236.174	154.882	125.008	112.009	111	66	59	60	94.663	70	90	75	76.99	115.141	125	124	99.619
unassigned_transcript_2628	SAUSA300_RS13410	755	703	739	748	283	273	249	268	242	273	294.036	282	705.677	697.262	689.692	678.663	363.97	376.82	385	385.899	401	418	411.667	531.545	395	561.015	514	518.936	1227.915	1276.222	1179.706	1260.031
unassigned_transcript_2629	SAUSA300_RS13415	169.355	142.368	189.138	166.204	92.474	103.997	113.115	97.784	110.202	120.705	106.471	101.458	284.333	281.205	304.519	286.367	223.958	202.486	219.942	200.746	130.877	130.642	112.395	162.797	116.964	160.151	160.179	155.351	201.665	199.561	220.021	231.64
unassigned_transcript_2630	SAUSA300_RS13420	89.645	76.632	95.862	70.796	15.526	20.003	12.885	17.216	14.798	14.295	20.529	16.542	96.371	119.769	96.169	96.667	98.358	94.514	84.078	95.254	35.126	27.358	36.614	48.203	43.036	57.848	37.821	49.649	49.337	56.439	58.05	38.604
unassigned_transcript_2631	SAUSA300_RS13425	7714.943	7610.79	8004.236	7543.921	7130.988	7235.996	7237.698	7002.709	7012.997	7181.655	7216.078	7117.853	1674.491	1716.652	1761.129	1634.045	7231.526	7365.4	7112.566	7088.301	1949.362	1875.004	1941.588	2383.233	1873.987	2357.74	2352.014	2308.976	12287.43	12710.158	12478.299	12460.359
unassigned_transcript_2632	SAUSA300_RS13430	40	30	32	40	8	6	13	10	6	9	12	10	23	22	25	16.012	20	22	19	16	21	13	22	13	16	36	19	13	21	29	19.258	32
unassigned_transcript_2633	SAUSA300_RS15835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
unassigned_transcript_2634	SAUSA300_RS13435	8	6.002	9	8	1	3	2.104	4	2.766	2.533	3	3	21.282	11.492	12.014	15.703	8	5.884	4	7	13.518	11.637	11.29	8.571	11.989	24	14.921	13.034	10.93	7.763	14.823	13.417
unassigned_transcript_2635	SAUSA300_RS13440	18	19.998	17	9	1	3	5.896	2	2.234	2.826	1	3	14.718	13.508	10.931	15.297	8.962	11.116	14.998	5.939	12.482	10.093	10.703	25.429	11.011	20.978	17.075	20.081	7.069	8.237	9.19	17.466
unassigned_transcript_2636	SAUSA300_RS13450	44	25.938	36.86	32	10	7	14	11	9.298	9.641	15	12	79.031	67.173	50.544	55	37.036	38.999	44.002	52.058	45.999	59.27	55.015	90.963	59	71.022	78.991	75.883	83.456	74.666	78.006	71.112
unassigned_transcript_2637	SAUSA300_RS13455	31	26.062	30.14	30	12	5	11	9	8.702	7	11	8	39.007	31	26	32.312	31.001	30.692	30	25.002	30.001	27	25	39.037	31	41	35.012	44.004	30.546	35.38	21.214	40.005
unassigned_transcript_2638	SAUSA300_RS13460	21	20	21	18	7	6	7	7	6	5	6	4	26.202	24.616	25	16	14	14.309	13	29	22.007	25	30.118	47	27	32	37	35	31	30.008	31.78	20
unassigned_transcript_2639	SAUSA300_RS13465	150.476	134.768	150.204	142.498	8	6.015	14	13	7	10	7	10	125.877	132.508	127.078	110.073	157.561	143	138.618	145.001	68.347	73.965	89.465	110.752	90.006	98.545	117.411	90.2	57.134	68.089	57	66.626
unassigned_transcript_2640	SAUSA300_RS13470	32.498	31.232	27.796	26.502	1	3.985	2	0	2	2	3	2	23.309	18.111	32.127	26.225	23.014	18	17.959	21.999	26.653	20.035	17.484	19.248	19.007	34.897	36.589	30.567	6	14.911	14	13.374
unassigned_transcript_2641	SAUSA300_RS13475	287	269	299.001	288	40	31	44	42	51	53	43	34	383.269	353.104	380.839	344.407	374.033	299.298	315.676	352.009	228	198	237	310	228.665	293.032	272.006	252	162	178.606	180	185
unassigned_transcript_2642	SAUSA300_RS13480	163.836	166	208	205	13	12	11	13	19	10	12	10	189.997	158.998	192.465	184.993	98	90	85.075	86	38.982	35	31	48	15	41	33.001	47	51.573	54.829	60	59.032
unassigned_transcript_2643	SAUSA300_RS13485	60	43	47	50	2	4	1	4	4	3	1	0	50.965	38	46	52.782	27	36	24.925	33	10.018	7	11	8	10	12	9.999	13	11	14.171	9	13.968
unassigned_transcript_2644	SAUSA300_RS13490	1	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0.998	0.998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unassigned_transcript_2645	SAUSA300_RS13495	15	12	20	20	2	1	3	1	1	0	3	0	22.999	29	24	17.002	8.002	16	15	12	17	13	14	17.057	13	27.001	21	21	13	17	6	18
unassigned_transcript_2646	SAUSA300_RS15620	113	101	101	114.917	158	163	131	154	171	176.964	141	140	177.394	167.216	168.134	180.951	75	91.022	78	71	190.962	183	188.206	248	191.01	240.81	228.01	258	296.234	309	293.123	294.13
unassigned_transcript_2647	SAUSA300_RS13510	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unassigned_transcript_2648	SAUSA300_RS13515	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
unassigned_transcript_2649	SAUSA300_RS13520	102	95	111.809	105	75	69	86	76	78	88	97.093	92	136	157.707	155	154.091	157.049	187	161.015	177.116	237	217	214	256	200	260.961	251	291.449	226.969	180.01	183.581	182
unassigned_transcript_2650	SAUSA300_RS13525	113	114	95	131	87	83	71	69	64	72	70	73	96	110	97.026	115	48	42	51	42	135.002	117	118	154.002	112	171	129	196.008	104	101	93	119
unassigned_transcript_2651	SAUSA300_RS16130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unassigned_transcript_2652	SAUSA300_RS13530	493	539	490.015	487	853	852	853.904	851	854	876	817	818.998	595.931	574.588	590.331	618	231.009	251.003	224	216.036	237	245	226.509	316	228	308.607	297	318.051	634.045	625.695	634.441	593.964
unassigned_transcript_2653	SAUSA300_RS13535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unassigned_transcript_2654	SAUSA300_RS13545	109	90.1	100	81.083	62	49	60	55	79	65	78.299	60	243.625	242.61	260.716	248.913	183	195	225	189.698	219	191	230	217.004	185	252.117	246.205	210	657.387	713.683	656.154	681.034
unassigned_transcript_2655	SAUSA300_RS13550	96.536	81	96	84.545	67	54	71	65.316	74.195	67	74.701	73	156.76	180.463	188.001	189.131	129.114	134.278	115.72	115.783	198.028	150.959	175.267	191.314	167	179.829	209.012	191.555	524.833	589.088	562.305	545.473
unassigned_transcript_2656	SAUSA300_RS13555	65.464	59	75	69.455	47	47	36	63.684	42.805	36	54	54	90.688	80.998	98.014	87.568	65.886	54.722	56.398	71.217	71.972	63.041	47.733	87	59	77.844	80	72.445	232.693	257.913	253.996	271.879
unassigned_transcript_2657	SAUSA300_RS13560	560	571.034	559	562.924	177.434	157	155.041	152.508	179	167	158	145	559.142	579.203	584.502	515.748	694.152	722.007	679.187	661.999	229.834	298	242.039	333	289	307.002	307.587	313	1011.03	1042.622	1047.119	993.719
unassigned_transcript_2658	SAUSA300_RS13565	385	364.685	342	346.09	45.566	45	28	43.492	41	41	32	49	296.191	270.623	330.407	294.05	263.881	204	226.521	241.001	113.386	120	107.962	131	93.003	123	136	131	322.114	295.976	314.642	299.316
unassigned_transcript_2659	SAUSA300_RS13570	4160.705	4071.939	4147	4235.8	1044	988	996	1032.001	991	1033.754	1020	996.043	2540.397	2514.073	2642.381	2419.442	1224.875	1251.927	1170.024	1162.047	468.912	430	444.841	553	409.076	553.869	550.422	590.996	3737.729	3806.292	3705.592	3727.745
unassigned_transcript_2660	SAUSA300_RS13575	1173.996	1176.97	1320.996	1255.112	142	144	117	134	128	142	131	127	1123.264	1130.148	1185.229	1148.861	1003.268	1081.919	993.385	1001.786	572.001	503	511.004	686.913	526.838	710.011	646.218	679.13	479.306	505.063	513.506	478.01
unassigned_transcript_2661	SAUSA300_RS13580	205	205	201	230	175	189	167	156	214	179	166	186	654.377	659.124	681.366	657.984	318.241	325.413	314.744	333.098	605.006	553.852	581.502	716.041	555	737.935	717.051	748.952	321.057	358.945	328.286	308.555
unassigned_transcript_2662	SAUSA300_RS13585	342	320	311	340	11	23	18	11	14	16	15	19	285.999	301.764	295.392	273.858	143	140	177.227	136	108	122	111	133.092	102	134.998	138.744	129.001	100.46	76	94	112.528
unassigned_transcript_2663	SAUSA300_RS13590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unassigned_transcript_2664	SAUSA300_RS13595	41	34	51.002	39.001	7	8	7	3	4	8	5.009	6	32	41.633	43.013	36	38	40	46	31.026	10	15	15	5	8	13	16	8	12	20	22.007	27
unassigned_transcript_2665	SAUSA300_RS13600	2	3	4.998	1.999	1	2	0	1	2	0	0.991	0	5	0	4	5	1	0	0	1.974	2	3	0	0	2	1	1	3	1	1	1	0
unassigned_transcript_2666	SAUSA300_RS13605	6	10.995	15	6	3	2	2	4	3	1	3.936	5	11	9	11.007	6	1	5.632	2	0	0	1	0	3	1	0	1	3	2	5	2	2
unassigned_transcript_2667	SAUSA300_RS13610	5	7.005	12	10	1	1	0	0	1	1	2.064	0	8.022	7	20.993	8	1	4.368	2	2	0	1	3	1	1	0	0	1	1	1	1	2
unassigned_transcript_2668	SAUSA300_RS13615	2759.069	2571.984	2736.929	2777	328	338	344	283	332	310.181	329	289.028	4144.892	3999.499	4290.196	4046.083	1192.793	1258.877	1288.567	1253.403	822.127	822.598	809.995	1008.663	808	1087.741	987.058	1019.448	864.201	945.307	914.689	856.598
unassigned_transcript_2669	SAUSA300_RS13625	127	127.172	112	115	23	21	22	21	23	15	20	24	216.368	207.129	212.683	188.36	93.115	80	83	81.007	99	124.091	109	153.141	127.28	154	144.02	160	78	102.152	86	87
unassigned_transcript_2670	SAUSA300_RS13630	51	44	58.875	47	31	52	35	23	36.884	44.813	40	44	15	23	22.017	14	37	43	31	25	14	9	10	18	15	8.048	21	10	51	47	39.506	41
