gene_id	gene_name	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
SAUSA300_RS09355	SAUSA300_RS09355	70.928161	68.673	73.033189	64.621773	13.111967	9.364833	12.66687	8.963583	11.257342	11.358218	13.013022	10.931986	310.328803	297.26214	324.345907	319.255017	125.766969	141.831334	158.293449	118.067605	52.251053	48.756364	59.690025	61.34521	49.246848	51.034586	67.866677	69.167226	34.807459	40.872292	46.685109	41.401388
SAUSA300_RS09360	SAUSA300_RS09360	76.31234	79.687846	82.639104	81.787328	9.894367	12.130788	11.916421	9.976034	12.030201	9.957278	10.346377	10.377112	307.796314	311.07297	305.459418	299.409074	101.11568	90.415581	96.489019	100.004738	61.767447	67.066752	71.415025	67.003712	61.054432	65.944953	60.908531	67.518844	41.74743	44.474394	47.558508	41.85659
SAUSA300_RS09365	SAUSA300_RS09365	166.849121	141.847851	150.081249	142.75554	13.703977	11.582256	17.210696	15.125924	14.130483	12.526578	14.747611	16.907102	360.75692	366.347855	364.084612	370.653854	117.771945	129.449691	139.045791	132.008485	72.177468	79.867372	63.557746	74.462934	87.841468	73.23321	82.980717	75.225402	48.857155	58.643869	49.957101	48.348597
SAUSA300_RS09370	SAUSA300_RS09370	200.014024	188.634993	192.846801	191.68347	40.892722	44.614495	45.585044	42.690369	45.20063	40.491523	45.922418	44.989571	385.123973	384.33352	390.601468	392.558131	126.411771	141.667577	141.03253	134.934517	105.644645	94.563473	96.096875	95.075788	97.964033	95.002939	102.171076	85.56974	67.168728	78.394026	72.147992	66.596159
SAUSA300_RS09375	SAUSA300_RS09375	16.783627	16.664333	16.891777	16.754867	2.960502	3.697322	4.222138	2.71563	4.573709	1.954335	3.975084	4.438973	22.926359	23.440997	22.333874	26.737608	17.521156	16.058395	17.335441	18.049446	12.070655	13.465514	12.462126	11.505384	12.774186	11.327048	14.896392	11.375297	15.176323	15.673807	15.9645	13.470134
SAUSA300_RS09380	SAUSA300_RS09380	7.056122	8.141396	3.316451	5.305339	1.053839	5.273451	4.25128	2.160315	1.084897	5.210738	6.364386	3.163243	16.720171	23.201483	21.298337	22.056099	10.241913	10.246711	8.638383	19.450478	22.644852	26.694923	25.017617	22.989952	31.04042	11.428545	19.82365	21.03066	9.188727	9.496992	7.994838	10.079799
SAUSA300_RS09385	SAUSA300_RS09385	1.918872	2.824447	2.729725	2.275092	0.438802	0.584571	0.441604	0.299882	1.062884	0.146144	0.736509	0.146217	5.431245	5.971429	5.738656	7.580201	4.602251	3.436618	4.425773	4.495528	10.465003	7.134262	10.110905	8.510827	10.755651	6.334711	8.788241	9.013055	2.447548	3.995564	2.567781	1.626201
SAUSA300_RS09390	SAUSA300_RS09390	5.843192	4.189351	7.450801	6.440515	2.116016	1.410976	0.711109	3.616438	4.319406	6.276515	4.970781	4.23378	6.816571	14.52776	12.585158	14.446549	10.308841	8.624724	6.366186	9.686734	27.019424	25.010159	29.883175	29.726478	23.834669	28.624697	25.960984	26.949643	16.034017	11.807793	8.093297	10.537003
SAUSA300_RS09395	SAUSA300_RS09395	326.154238	301.324497	305.586218	308.69325	49.909492	52.309934	52.886768	53.363983	55.336661	53.432561	52.177314	53.956688	440.570087	418.040546	424.744506	424.262756	174.331608	174.86155	184.313101	184.451177	295.33441	281.451875	294.308724	301.398191	306.455105	283.952132	280.850856	265.767625	146.074248	161.374525	140.987528	147.927418
SAUSA300_RS09400	SAUSA300_RS09400	311.864215	266.525438	272.703076	299.923603	8.321214	6.260235	10.504781	32.081818	21.428695	12.343929	12.605635	12.499521	289.389247	373.696715	336.386196	415.991466	153.042219	171.206835	142.404221	165.996687	123.250156	96.400359	139.894246	126.651967	109.933526	140.489536	147.177355	144.080203	123.259658	154.007762	110.589498	139.227756
SAUSA300_RS09405	SAUSA300_RS09405	2.210281	0.905591	3.035618	3.097393	3.214534	0.535619	0.540069	1.098753	0.551977	1.060824	0	0	5.163374	2.585511	5.733143	7.156501	4.649535	2.807316	2.406832	3.902868	0.891554	1.807128	0.906691	1.455608	1.857251	2.175861	4.381106	2.921319	1.238257	0.622709	1.256199	0
SAUSA300_RS09410	SAUSA300_RS09410	4.362152	1.489622	2.377174	2.426562	0	0	0	0	0.604604	0	0.590828	0	4.952334	7.794319	8.90474	4.278472	3.103483	1.02592	2.63965	2.139883	1.953711	1.980103	1.987042	0	0	0.794559	0.800011	1.600489	0.685498	0.689366	1.390594	0
SAUSA300_RS09415	SAUSA300_RS09415	15.509874	22.344327	20.919128	19.897805	1.173596	1.173328	2.957643	1.805189	1.813811	0.580901	1.772483	1.761016	36.829806	26.925828	25.260596	36.367008	8.713962	7.18144	9.502739	6.95462	2.930566	5.940308	3.974084	3.9874	5.087361	4.767356	4.800068	7.202202	2.056493	2.068098	3.476485	2.642094
SAUSA300_RS09420	SAUSA300_RS09420	1.436133	1.176529	0.563936	1.148617	1.396783	1.396105	0.703472	0	0.359705	0	0.351642	0.698509	2.517075	3.780259	1.638533	3.383404	1.518283	1.824857	2.498339	2.851509	2.901041	2.939246	3.537768	1.89365	3.020612	1.41663	2.849874	3.324389	0	0.774888	0	1.111791
SAUSA300_RS09425	SAUSA300_RS09425	1032.482639	1027.402625	1016.201602	1061.171608	292.921076	283.759757	281.985204	304.000087	291.840593	274.895581	283.033252	296.228032	1606.74057	1572.917902	1578.323019	1585.270514	252.475264	269.652955	259.765953	260.372119	192.212773	189.169334	195.29679	204.724787	192.333776	205.513616	221.66693	199.672753	416.234722	424.826146	404.389261	399.662107
SAUSA300_RS09430	SAUSA300_RS09430	34.237373	32.189235	28.916998	43.8516	0	3.403194	5.715236	2.322648	0	2.241143	5.703265	3.400411	19.415767	27.814512	29.79731	18.193557	18.05295	32.114258	10.345542	22.58235	3.787183	0	0	0	3.946224	3.081897	3.104142	1.552461	0	0	0	1.368795
SAUSA300_RS09435	SAUSA300_RS09435	16.622111	17.843895	17.071061	18.782217	3.223065	1.611863	3.250599	4.131488	3.319422	2.392015	2.544153	4.031221	20.487236	27.225012	36.138136	19.886258	22.634566	20.096031	25.522028	22.903652	37.599197	27.079472	38.217569	27.405983	34.983371	39.35512	36.928355	36.323201	20.112877	22.497405	18.024318	18.36153
SAUSA300_RS09440	SAUSA300_RS09440	13.619308	11.652576	11.845631	9.255048	2.561654	0.854077	0.861149	0	0.879135	3.379475	1.601979	0.854334	15.525841	12.621655	18.913798	20.661257	12.013446	11.725085	15.47233	14.893953	12.812359	13.137382	7.30924	6.983294	10.381497	12.738672	12.157139	10.501557	10.827972	4.289793	4.004575	5.503596
SAUSA300_RS09455	SAUSA300_RS09455	62.484534	73.765974	68.117623	68.08506	18.221713	21.16237	23.056537	22.972434	21.305151	21.456167	23.060956	26.591416	94.209894	96.886234	92.767733	102.159982	36.127732	37.694611	38.222382	41.944367	38.427299	33.540104	28.236954	36.012724	47.235382	38.934113	32.787021	37.458667	52.386319	51.936303	50.68744	52.984091
SAUSA300_RS09460	SAUSA300_RS09460	81.82358	80.797521	74.472441	81.185532	4.208534	4.86955	4.013809	5.449891	4.562972	2.193268	4.238076	5.979628	98.203186	95.751725	90.816856	89.644117	61.310439	62.218367	56.121524	58.547781	75.18758	61.281881	69.607009	61.473319	61.309336	70.053833	52.652172	61.655451	38.556553	38.826046	37.885567	33.661679
SAUSA300_RS09465	SAUSA300_RS09465	41.807319	41.858814	40.038709	39.644783	18.75566	19.060501	20.974004	21.363264	19.482791	18.413037	17.111692	18.589628	67.756558	62.596629	64.274181	68.214922	58.635353	54.872871	57.513343	54.397665	171.253817	166.980021	181.527773	171.298116	171.853143	165.940435	161.299736	174.754599	61.842686	73.712629	64.366883	71.480611
SAUSA300_RS09470	SAUSA300_RS09470	922.693874	934.791587	910.186069	923.431097	316.727164	318.864638	312.16417	318.156275	320.268816	303.211163	303.94841	306.658901	1531.601248	1518.860818	1521.885347	1538.649059	516.352807	544.856271	549.12522	528.758591	1176.383938	1180.22708	1184.726875	1152.446919	1187.776044	1201.738099	1156.622758	1169.553502	169.190028	177.487596	177.353247	168.361021
SAUSA300_RS09475	SAUSA300_RS09475	9.620678	9.85694	10.429961	12.170307	6.739196	4.287996	5.558901	7.538831	3.787373	4.851949	4.934762	3.677183	9.605262	15.543412	9.371169	11.917631	9.638553	6.430014	9.377158	8.94219	17.341946	14.47562	17.637287	18.321537	22.312258	16.5945	20.884613	23.397792	4.316337	4.340878	2.918406	2.079663
SAUSA300_RS09480	SAUSA300_RS09480	4.183999	6.188297	4.563371	6.968571	6.506413	11.025938	7.691311	7.250615	9.033042	8.123065	10.540247	7.072193	12.897917	12.236108	16.580731	12.665417	9.336776	8.369277	9.0931	7.920404	22.945116	34.739825	27.672212	29.997962	34.234633	29.028785	30.37615	26.139764	9.815956	10.806024	15.54847	11.508228
SAUSA300_RS09485	SAUSA300_RS09485	6.128822	5.380844	7.303948	3.943619	2.653101	1.060975	2.674398	2.176375	2.186704	2.626677	2.137356	2.654525	7.678279	9.602943	16.217095	16.751967	6.018653	6.024648	4.290155	5.364832	24.862322	23.266636	25.170545	30.965952	23.911503	20.892304	26.756478	25.315435	10.412363	6.160251	7.45636	7.082197
SAUSA300_RS09490	SAUSA300_RS09490	281.14009	267.927864	265.435947	296.107548	256.320287	261.542574	219.355167	236.032754	211.147191	235.026003	271.011173	236.239331	377.074404	361.606352	370.812812	349.413906	152.967525	141.602086	157.454012	155.171112	219.509572	304.678703	239.442637	269.157717	247.676512	248.97831	225.342295	203.457951	480.047314	456.270694	507.419467	420.174232
SAUSA300_RS09495	SAUSA300_RS09495	11.522988	13.478538	15.720826	12.759403	6.696822	7.05029	6.542816	8.245377	8.723518	10.531754	6.545499	8.27076	41.27869	38.826881	42.688533	38.064897	15.117307	16.085027	14.724991	16.754264	38.167633	38.664393	34.824276	41.593021	35.722495	35.159513	37.030509	38.23214	23.716604	25.345161	25.208009	28.037209
SAUSA300_RS09500	SAUSA300_RS09500	13.044751	14.707785	13.14827	12.12351	13.442917	12.195011	13.144954	11.094237	12.677639	9.825427	12.522098	15.3175	32.150555	29.090153	27.621699	31.87322	17.90549	13.748589	15.782434	17.355148	32.21803	28.73138	30.534266	29.556643	28.184266	29.512692	26.340471	29.986409	15.928261	16.569074	16.954688	16.432459
SAUSA300_RS09505	SAUSA300_RS09505	3.718225	3.808928	2.279582	1.861168	0	0	0	0	0	0.557337	0.566894	0	5.428047	4.7568	3.972427	1.367826	1.966136	2.459557	2.024709	1.538942	2.811083	1.89945	1.905939	4.589859	1.952087	2.286622	3.069774	3.838086	1.963387	2.632511	1.991741	2.522532
SAUSA300_RS09510	SAUSA300_RS09510	37.573145	37.341493	36.432773	29.591672	43.663194	53.179661	51.965382	42.753309	48.54808	38.8611	52.555525	48.803114	311.921467	305.291613	324.566085	321.036318	122.496943	133.134886	125.575352	122.862079	446.806749	459.064097	444.332799	425.857513	425.779969	457.616657	457.197179	465.363887	130.678148	131.282859	131.575732	126.733616
SAUSA300_RS09515	SAUSA300_RS09515	22.957147	24.000917	22.18083	23.683164	46.421649	46.164527	42.250158	42.060366	54.098723	49.118042	52.59732	47.865776	167.076782	169.734853	169.015974	186.447206	91.883306	88.353484	96.143381	89.190679	272.74324	259.49232	275.800615	279.068097	257.545793	276.293498	283.485047	273.961712	75.818734	71.812007	73.446571	66.398285
SAUSA300_RS09520	SAUSA300_RS09520	4.392332	5.697438	4.599253	4.684179	2.844522	1.778962	3.227211	3.280824	2.200054	2.46718	2.149642	3.180804	18.088721	15.958357	22.1328	18.529237	18.744082	16.744954	21.014053	19.379897	44.944879	52.130298	67.896891	48.261838	50.517065	57.943571	49.936882	48.414776	5.909337	8.001127	12.100525	4.541395
SAUSA300_RS09525	SAUSA300_RS09525	2.232873	6.117365	3.649908	5.967716	1.795198	2.681487	3.604509	1.832253	3.679496	0	3.597397	0.894037	19.526731	18.186784	22.220029	24.084913	15.29321	21.631881	21.879547	18.066679	25.347342	25.689129	24.345312	24.335003	15.660574	33.493872	23.152232	34.201996	2.191402	4.406597	7.774593	1.054778
SAUSA300_RS09530	SAUSA300_RS09530	2.097441	7.870163	5.48914	5.244852	5.942904	2.970415	4.704934	3.046771	3.935621	4.203046	4.702107	2.123225	13.273881	15.336482	14.951113	10.292955	14.046012	14.439298	11.029452	11.184857	34.581641	28.626777	35.154772	38.622649	35.278594	39.052463	30.049449	40.45104	6.681478	6.2406	5.324404	4.136442
SAUSA300_RS09535	SAUSA300_RS09535	3.119749	2.613875	1.392129	2.551805	1.379307	0.344657	0.347329	0.353544	0.710408	1.365723	1.041729	0.689762	5.385084	4.976934	4.449379	1.670437	2.698506	0.90096	2.46682	4.379833	0.572929	0.580467	0.582219	0	1.789609	0.932578	1.407042	0.468945	0.379813	1.146535	0.385114	0.36554
SAUSA300_RS09540	SAUSA300_RS09540	21.096556	21.659371	14.802515	0	0	7.06936	0	7.232885	3.631663	0	0	3.528324	9.241133	10.583134	22.517873	9.306696	3.168271	3.161645	6.524772	3.29834	0	6.122497	6.135035	4.93342	6.273163	9.804925	14.803523	4.925496	4.71588	0	0	4.522292
SAUSA300_RS09545	SAUSA300_RS09545	5.787774	9.482103	15.424357	6.307294	3.676291	3.684588	3.709502	0	7.575667	7.264405	7.419713	21.387196	4.831816	17.767526	0	4.923352	3.306328	3.297467	20.419989	10.319832	18.705903	5.044077	12.725987	20.304886	6.551714	5.105407	10.304303	10.279227	33.647245	54.446468	34.881834	33.010442
SAUSA300_RS09550	SAUSA300_RS09550	28.42231	21.496356	23.552006	33.318529	32.669862	27.480981	21.709969	24.366123	25.239582	27.186247	33.640435	24.655698	19.080723	31.531628	35.039531	28.965842	9.113982	9.119268	14.756583	10.194452	27.250787	37.886114	39.042211	36.423381	23.202305	43.273703	39.443662	43.592906	41.914255	36.764402	37.094015	45.535484
SAUSA300_RS09560	SAUSA300_RS09560	181.800405	120.6045	172.774479	128.690941	64.533107	58.387054	52.134746	53.06599	26.515484	50.897522	58.662025	25.852196	223.543857	259.08315	192.83431	269.67931	177.629147	103.309465	59.07458	101.283965	265.592607	258.271216	224.927762	244.963343	207.981077	198.163055	254.938357	244.577434	433.97282	509.086788	475.468906	407.64192
SAUSA300_RS09565	SAUSA300_RS09565	8.539643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.85905	0	0	0	0	0	0	0	0	0	0	19.05008	0	0	0
SAUSA300_RS09570	SAUSA300_RS09570	1.898214	3.891469	1.861582	0.633994	0.76254	1.525589	1.537621	2.345949	4.712764	3.018178	0	1.525912	7.377245	13.862619	6.758519	9.294159	4.013147	2.007668	2.067598	4.888305	0	0	2.586236	1.03744	2.64797	3.100717	4.162677	3.124016	1.83668	0.923651	1.862707	0
SAUSA300_RS09575	SAUSA300_RS09575	1.027954	1.017154	0.808283	1.025885	0.376724	0.459961	0.378958	0.471964	0.172436	0.207245	0.210764	0.376495	1.802227	2.01111	1.468188	2.181814	1.339421	0.871407	0.780318	1.208537	1.387555	1.685667	2.041855	1.300768	1.227119	1.35589	1.305253	1.134127	0.256809	0.301856	0.390237	0.369931
SAUSA300_RS09580	SAUSA300_RS09580	10.225839	9.44354	9.101145	11.063517	3.044736	3.824685	4.681864	5.087988	5.266827	5.058723	4.207888	3.6663	20.054096	15.772013	18.81542	15.230423	8.490285	12.042503	8.800545	11.552933	28.359436	29.952864	28.834599	31.274856	27.914255	32.685695	31.594543	30.422932	13.757473	16.122087	15.369303	14.828752
SAUSA300_RS09585	SAUSA300_RS09585	9.286561	11.090994	8.397841	9.335438	13.513464	12.435209	12.372844	11.168065	12.201577	11.148473	11.68783	10.786575	20.709077	22.630208	22.409498	18.900656	7.603773	9.674909	10.213796	9.106015	31.53503	34.060526	40.567919	36.434214	38.857034	39.578603	37.150638	39.840288	24.894049	24.878306	28.890354	23.94829
SAUSA300_RS09590	SAUSA300_RS09590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAUSA300_RS09595	SAUSA300_RS09595	6.337575	6.239886	6.222836	5.846595	5.338558	8.596019	4.181462	2.432581	4.58253	3.817698	3.583995	4.745552	21.363639	20.352377	17.395137	18.340617	71.77814	58.120903	68.983108	64.790932	44.825344	39.954843	44.541575	51.035513	48.948659	46.127582	42.334768	34.271051	51.638478	58.237569	48.09346	60.184573
SAUSA300_RS09600	SAUSA300_RS09600	9.312952	8.281433	6.978535	8.082845	7.454775	5.960377	5.705581	6.11436	3.993015	5.314637	6.906484	5.135717	27.921688	29.749698	23.423693	27.379317	56.023937	45.681647	50.864542	45.681433	50.516252	43.1474	51.871086	44.039876	53.623046	42.857125	45.812773	44.114138	61.0227	50.480085	64.16881	46.889077
SAUSA300_RS09605	SAUSA300_RS09605	8.287599	7.987054	10.291613	12.180407	8.897596	7.706776	7.765573	8.209962	8.859558	11.453094	10.751985	8.238803	35.184409	29.114767	30.604226	39.631594	75.030781	60.309133	64.739182	61.413308	51.228964	42.415501	59.027349	56.4565	51.795152	59.812305	56.099259	51.99909	68.73657	70.854402	78.874849	70.164652
SAUSA300_RS09610	SAUSA300_RS09610	9.75013	8.73584	14.83907	9.863103	3.262452	4.149803	2.389407	3.040727	0.611004	1.762014	3.285329	2.96597	27.158311	31.397075	30.635054	26.469973	51.022723	48.414677	43.116826	62.186454	44.376476	36.152076	49.082886	47.196919	43.589979	45.365121	47.979404	43.496227	44.706218	50.406431	57.492297	53.101187
SAUSA300_RS09615	SAUSA300_RS09615	7.5157	7.199335	8.569962	7.635331	4.424989	4.717236	5.644432	4.839119	5.165733	2.920975	5.050154	1.770051	27.707251	32.941328	26.516888	24.344622	41.526743	45.560059	51.484004	52.506859	42.654369	42.184577	35.305394	41.801891	31.114285	41.109158	34.488023	38.125882	48.859579	52.93354	43.506486	50.252145
SAUSA300_RS09620	SAUSA300_RS09620	10.463876	11.480122	7.583314	12.201122	5.152874	3.938194	4.884067	2.796864	2.810009	3.901666	3.357591	5.456267	26.939501	31.332065	31.266599	31.547203	50.025677	54.105025	53.25498	53.858495	42.816943	51.511756	41.432879	41.483058	44.225883	41.032632	42.052125	40.375334	42.285167	44.961164	41.864935	40.048599
SAUSA300_RS09630	SAUSA300_RS09630	11.105458	10.684095	13.872182	15.819011	8.992584	13.483787	10.295853	10.896844	10.947895	12.951107	8.23231	8.177676	34.380441	35.433876	38.100907	33.713889	79.719146	79.81123	70.241305	73.586716	107.360028	88.822663	86.338401	87.060209	107.555594	92.896466	96.32015	109.709349	3.661439	5.985155	5.569984	5.729147
SAUSA300_RS09640	SAUSA300_RS09640	285.837164	278.054852	276.8275	287.360605	212.72607	214.537597	203.220161	212.335823	201.00176	204.367476	226.08796	219.535764	65.319803	67.283013	60.879743	51.6079	303.581611	301.993319	313.881927	324.09407	36.033322	32.474331	40.846604	33.117473	29.121196	36.918528	30.755968	38.831541	28.211714	34.606264	29.365636	27.70907
SAUSA300_RS09645	SAUSA300_RS09645	918.532206	873.69159	895.336694	874.777646	212.28385	201.377639	212.252118	202.063606	209.213394	204.945707	202.996131	198.389136	173.339292	179.688298	191.418362	175.789891	734.089147	734.701322	760.486966	782.56945	119.32263	95.557996	95.036123	100.419038	106.798486	99.268482	107.095123	106.69106	69.09602	66.285213	65.348259	62.648608
SAUSA300_RS09650	SAUSA300_RS09650	151.088764	156.527461	157.704943	155.876791	39.503311	36.944305	38.051179	37.718456	42.010836	37.431789	47.080307	44.018996	52.261605	44.218344	42.746512	45.431565	131.994267	133.76418	129.821973	138.822264	35.455037	37.551419	34.374478	35.556989	37.088974	36.084785	41.721115	36.40192	40.304341	39.568157	39.817986	37.532742
SAUSA300_RS09655	SAUSA300_RS09655	0	0.391413	1.499984	0.886855	0	0	1.402164	0.475552	0.477776	0.459201	0	0.927986	1.110588	0	4.357827	1.529169	3.999269	4.461112	2.079613	2.170252	1.736338	3.126796	0	1.259119	0	1.932933	0	3.790028	1.578078	0	0.534365	2.593513
SAUSA300_RS09660	SAUSA300_RS09660	1.503117	1.410607	2.377012	1.711109	0.305505	0.305249	0.461198	0.31318	0.471988	0.453766	0.307652	0.152703	3.300475	2.747433	2.146289	0.802976	2.810004	4.952661	3.127145	3.055923	6.08327	3.849205	3.34486	3.856733	5.010765	6.395639	4.97595	4.766266	2.88794	2.223461	3.400843	2.614935
SAUSA300_RS09665	SAUSA300_RS09665	1.912747	1.468469	1.953709	1.87123	0.0584	0.233364	0.293753	0.179588	0.360876	0.289145	0.058811	0.116734	1.999048	1.813756	1.824708	1.531766	3.482361	4.138467	3.734146	3.643763	2.12919	2.940297	2.786106	2.630858	4.029083	2.916708	2.824689	2.848776	0.84579	1.222116	1.188674	1.096208
SAUSA300_RS09670	SAUSA300_RS09670	417.071518	289.894067	351.377977	395.642332	64.533107	84.336855	104.269492	39.799492	53.030969	50.897522	65.180027	96.945734	171.968189	172.908555	239.868227	192.224558	471.620602	470.642062	513.948849	452.007084	719.313309	505.313248	593.620839	716.744596	635.497735	639.526224	804.221603	615.972796	172.650821	226.13755	251.704021	249.576686
SAUSA300_RS09675	SAUSA300_RS09675	10.694141	10.964045	0	10.724245	6.453311	19.462351	6.516843	0	0	19.086571	6.518003	12.926098	25.795228	17.290855	8.3841	17.398665	28.680163	40.175903	35.444748	23.831521	55.331793	44.916733	67.478329	18.145433	34.663513	45.037058	27.314824	54.350541	52.076738	26.092794	52.829879	49.915337
SAUSA300_RS09680	SAUSA300_RS09680	0.495536	1.014695	1.62249	0.989872	0	0.402259	0.810459	0.206345	0.207318	0.199305	0.608082	0	1.481106	1.690766	1.885914	2.656992	1.7457	1.92466	2.869868	1.639212	1.002122	2.02987	2.716762	3.814069	2.433788	2.719364	1.093371	1.092927	7.561831	7.856575	6.074188	4.959436
SAUSA300_RS09685	SAUSA300_RS09685	0.175462	0.718591	0.172342	0.175264	0	0	0.215199	0.438303	0	0.211672	0.215271	0	2.015407	3.585411	1.502406	1.570988	2.03988	1.300977	1.143325	2.515245	0.709608	1.437408	0	1.157514	1.846533	0.577666	0.871031	0.870697	6.526739	7.799646	5.999454	6.108006
SAUSA300_RS09690	SAUSA300_RS09690	12.549011	13.26926	14.150049	6.048796	1.12596	0.562865	2.270129	1.154589	1.587229	0.557337	1.133789	0	11.534599	8.377957	9.278425	11.62652	7.486972	3.44338	7.086481	7.181729	3.748111	0.949725	2.858908	5.354835	5.85626	1.691948	4.604662	2.302852	2.491693	0.674801	1.327827	3.783798
SAUSA300_RS09695	SAUSA300_RS09695	30.997443	32.935509	32.405051	32.111895	13.746019	16.114842	11.711543	12.737553	15.319853	10.20818	12.511448	13.745388	28.591889	34.240723	26.329723	26.438366	27.260226	20.931262	21.469209	18.43972	7.900672	10.670636	7.581884	7.160866	6.369662	8.850328	8.262381	8.259964	3.193485	3.151875	3.181488	1.920995
SAUSA300_RS09700	SAUSA300_RS09700	15.32934	15.873878	0	30.618118	95.606842	238.177399	79.257053	308.861486	294.522333	195.188038	199.163924	158.730677	42.391049	21.623831	40.835575	22.033984	34.857324	16.906916	17.533963	0	130.503797	194.979739	231.47848	186.676255	160.901644	294.566773	105.816365	80.229897	44.102376	20.756085	44.454979	0
SAUSA300_RS09705	SAUSA300_RS09705	0	0	0	0	18.060893	59.498479	19.962871	21.024132	19.206557	99.076405	59.199667	20.59998	0	0	0	0	0	0	0	0	0	117.608977	111.381314	62.575066	73.517399	87.082102	88.428736	97.746498	27.067611	0	0	0
SAUSA300_RS09710	SAUSA300_RS09710	38.139219	78.84526	18.574877	0	362.033944	325.179679	407.101022	284.035163	356.674925	401.777504	435.749736	211.600947	48.274477	24.387795	0	97.10667	41.53032	19.745644	39.210753	42.567354	112.0116	192.120341	109.195967	340.816206	259.40621	270.050916	290.207009	128.192572	0	114.853527	0	101.225993
SAUSA300_RS09715	SAUSA300_RS09715	38.605149	19.714358	18.794839	58.473467	855.331784	582.542267	748.891065	725.208265	582.986598	756.672846	822.460049	852.862921	0	24.896831	0	0	0	0	19.628006	21.112822	148.142925	115.938347	109.678235	62.12523	147.607235	118.403768	58.16055	32.213187	0	22.668354	25.588584	52.677047
SAUSA300_RS09720	SAUSA300_RS09720	94.255843	175.674533	146.812367	209.248026	1113.040108	1372.530844	1244.846551	1338.512011	1151.366302	1234.941568	1306.020694	1387.103293	218.818445	288.19232	183.89399	264.174778	183.366785	370.362987	175.838849	255.834974	1685.74995	1789.116831	1270.436732	1917.41228	1368.515599	1726.965472	1387.217571	1815.071561	416.468306	463.254267	416.14232	385.262355
SAUSA300_RS09725	SAUSA300_RS09725	136.880915	117.898347	57.11912	19.795241	107.105708	242.973672	139.933425	189.499145	327.171907	238.317513	198.959869	205.7474	121.669187	88.260736	194.344932	149.092039	213.242137	80.730434	236.546637	104.27739	850.88937	1205.393542	699.549411	748.910788	1065.107999	907.079152	876.243745	783.401197	318.410127	290.788081	227.146747	359.245558
SAUSA300_RS09730	SAUSA300_RS09730	56.553506	58.558178	36.703092	57.067644	1187.075255	1684.646858	1009.84124	1182.355421	1413.818637	1275.573905	1103.678069	1237.722938	218.818445	137.844957	160.907241	216.144735	122.244523	116.959668	136.763549	0	1048.911127	1141.727104	1415.630137	1237.435893	1626.862275	1211.907212	922.581326	1365.329484	312.351231	370.603414	546.186796	170.749578
SAUSA300_RS09735	SAUSA300_RS09735	0	0	18.794839	19.531427	213.832916	261.139317	261.612909	341.274477	213.830117	318.621183	220.66388	394.221809	168.661456	224.071481	23.649844	24.533362	84.360077	139.795699	78.512024	105.564111	444.453774	1197.81786	584.950586	621.252305	885.643412	917.629201	870.40573	897.807963	287.158529	340.025304	255.885655	395.076533
SAUSA300_RS09740	SAUSA300_RS09740	27.403859	29.486531	30.639285	29.14461	22.747447	14.738486	21.222328	16.845097	18.659779	16.683713	17.392103	20.227021	50.593605	60.422416	47.082699	54.644055	27.142147	35.2396	29.436395	34.444304	104.04744	95.8082	126.012065	98.307326	104.29405	113.410695	101.498397	115.722664	64.355466	79.965173	72.948974	68.354373
SAUSA300_RS09750	SAUSA300_RS09750	33.919119	30.539885	31.17742	35.926004	14.419403	16.517693	13.879668	16.717624	15.873315	15.600167	14.951523	14.019445	53.211824	54.47404	47.461145	51.21837	47.894007	46.828279	44.907791	51.760516	148.032201	143.584834	143.733898	143.322062	135.29067	144.94094	131.475517	133.352993	56.305742	53.992568	60.046786	57.714474
