transcript_id	gene_id	gene_name
unassigned_transcript_799	SAUSA300_RS04025	SAUSA300_RS04025
unassigned_transcript_800	SAUSA300_RS04030	SAUSA300_RS04030
unassigned_transcript_801	SAUSA300_RS04040	SAUSA300_RS04040
unassigned_transcript_802	SAUSA300_RS04045	SAUSA300_RS04045
unassigned_transcript_803	SAUSA300_RS04050	SAUSA300_RS04050
unassigned_transcript_804	SAUSA300_RS04060	SAUSA300_RS04060
unassigned_transcript_805	SAUSA300_RS04065	SAUSA300_RS04065
unassigned_transcript_806	SAUSA300_RS04070	SAUSA300_RS04070
unassigned_transcript_807	SAUSA300_RS04075	SAUSA300_RS04075
unassigned_transcript_808	SAUSA300_RS04080	SAUSA300_RS04080
unassigned_transcript_809	SAUSA300_RS04085	SAUSA300_RS04085
unassigned_transcript_810	SAUSA300_RS04090	SAUSA300_RS04090
unassigned_transcript_811	SAUSA300_RS04095	SAUSA300_RS04095
unassigned_transcript_812	SAUSA300_RS04100	SAUSA300_RS04100
unassigned_transcript_813	SAUSA300_RS04105	SAUSA300_RS04105
unassigned_transcript_814	SAUSA300_RS04110	SAUSA300_RS04110
unassigned_transcript_815	SAUSA300_RS04115	SAUSA300_RS04115
unassigned_transcript_816	SAUSA300_RS04120	SAUSA300_RS04120
unassigned_transcript_817	SAUSA300_RS04125	SAUSA300_RS04125
unassigned_transcript_818	SAUSA300_RS15205	SAUSA300_RS15205
unassigned_transcript_819	SAUSA300_RS04135	SAUSA300_RS04135
unassigned_transcript_820	SAUSA300_RS15975	SAUSA300_RS15975
unassigned_transcript_821	SAUSA300_RS04145	SAUSA300_RS04145
unassigned_transcript_822	SAUSA300_RS04150	SAUSA300_RS04150
unassigned_transcript_823	SAUSA300_RS04155	SAUSA300_RS04155
unassigned_transcript_824	SAUSA300_RS04160	SAUSA300_RS04160
unassigned_transcript_825	SAUSA300_RS04165	SAUSA300_RS04165
unassigned_transcript_826	SAUSA300_RS04170	SAUSA300_RS04170
unassigned_transcript_827	SAUSA300_RS04175	SAUSA300_RS04175
unassigned_transcript_828	SAUSA300_RS04180	SAUSA300_RS04180
unassigned_transcript_829	SAUSA300_RS04185	SAUSA300_RS04185
unassigned_transcript_830	SAUSA300_RS04190	SAUSA300_RS04190
unassigned_transcript_831	SAUSA300_RS04195	SAUSA300_RS04195
unassigned_transcript_832	SAUSA300_RS04200	SAUSA300_RS04200
unassigned_transcript_833	SAUSA300_RS04205	SAUSA300_RS04205
unassigned_transcript_834	SAUSA300_RS04210	SAUSA300_RS04210
unassigned_transcript_835	SAUSA300_RS04215	SAUSA300_RS04215
unassigned_transcript_836	SAUSA300_RS04220	SAUSA300_RS04220
unassigned_transcript_837	SAUSA300_RS04225	SAUSA300_RS04225
unassigned_transcript_838	SAUSA300_RS04230	SAUSA300_RS04230
unassigned_transcript_839	SAUSA300_RS04235	SAUSA300_RS04235
unassigned_transcript_840	SAUSA300_RS04240	SAUSA300_RS04240
unassigned_transcript_841	SAUSA300_RS04245	SAUSA300_RS04245
unassigned_transcript_842	SAUSA300_RS04250	SAUSA300_RS04250
unassigned_transcript_843	SAUSA300_RS04255	SAUSA300_RS04255
unassigned_transcript_844	SAUSA300_RS04260	SAUSA300_RS04260
unassigned_transcript_845	SAUSA300_RS04265	SAUSA300_RS04265
unassigned_transcript_846	SAUSA300_RS04270	SAUSA300_RS04270
unassigned_transcript_847	SAUSA300_RS04280	SAUSA300_RS04280
unassigned_transcript_848	SAUSA300_RS04290	SAUSA300_RS04290
unassigned_transcript_849	SAUSA300_RS04295	SAUSA300_RS04295
unassigned_transcript_850	SAUSA300_RS04300	SAUSA300_RS04300
unassigned_transcript_851	SAUSA300_RS04305	SAUSA300_RS04305
unassigned_transcript_852	SAUSA300_RS04310	SAUSA300_RS04310
unassigned_transcript_853	SAUSA300_RS04315	SAUSA300_RS04315
unassigned_transcript_854	SAUSA300_RS04320	SAUSA300_RS04320
unassigned_transcript_855	SAUSA300_RS04325	SAUSA300_RS04325
unassigned_transcript_856	SAUSA300_RS04330	SAUSA300_RS04330
unassigned_transcript_857	SAUSA300_RS04335	SAUSA300_RS04335
unassigned_transcript_858	SAUSA300_RS04340	SAUSA300_RS04340
unassigned_transcript_859	SAUSA300_RS04345	SAUSA300_RS04345
unassigned_transcript_860	SAUSA300_RS15215	SAUSA300_RS15215
unassigned_transcript_861	SAUSA300_RS04350	SAUSA300_RS04350
unassigned_transcript_862	SAUSA300_RS04355	SAUSA300_RS04355
unassigned_transcript_863	SAUSA300_RS04360	SAUSA300_RS04360
unassigned_transcript_864	SAUSA300_RS04365	SAUSA300_RS04365
unassigned_transcript_865	SAUSA300_RS04370	SAUSA300_RS04370
unassigned_transcript_866	SAUSA300_RS04375	SAUSA300_RS04375
unassigned_transcript_867	SAUSA300_RS04380	SAUSA300_RS04380
unassigned_transcript_868	SAUSA300_RS04385	SAUSA300_RS04385
unassigned_transcript_869	SAUSA300_RS15225	SAUSA300_RS15225
unassigned_transcript_870	SAUSA300_RS15980	SAUSA300_RS15980
unassigned_transcript_871	SAUSA300_RS04390	SAUSA300_RS04390
unassigned_transcript_872	SAUSA300_RS04395	SAUSA300_RS04395
unassigned_transcript_873	SAUSA300_RS04400	SAUSA300_RS04400
unassigned_transcript_874	SAUSA300_RS04405	SAUSA300_RS04405
unassigned_transcript_875	SAUSA300_RS04410	SAUSA300_RS04410
unassigned_transcript_876	SAUSA300_RS04415	SAUSA300_RS04415
unassigned_transcript_877	SAUSA300_RS04420	SAUSA300_RS04420
unassigned_transcript_878	SAUSA300_RS04425	SAUSA300_RS04425
unassigned_transcript_879	SAUSA300_RS04430	SAUSA300_RS04430
unassigned_transcript_880	SAUSA300_RS04435	SAUSA300_RS04435
unassigned_transcript_881	SAUSA300_RS04440	SAUSA300_RS04440
unassigned_transcript_882	SAUSA300_RS04445	SAUSA300_RS04445
unassigned_transcript_883	SAUSA300_RS04450	SAUSA300_RS04450
unassigned_transcript_884	SAUSA300_RS04455	SAUSA300_RS04455
unassigned_transcript_885	SAUSA300_RS04460	SAUSA300_RS04460
unassigned_transcript_886	SAUSA300_RS04465	SAUSA300_RS04465
unassigned_transcript_887	SAUSA300_RS04470	SAUSA300_RS04470
unassigned_transcript_888	SAUSA300_RS04475	SAUSA300_RS04475
unassigned_transcript_889	SAUSA300_RS04480	SAUSA300_RS04480
unassigned_transcript_890	SAUSA300_RS04485	SAUSA300_RS04485
unassigned_transcript_891	SAUSA300_RS04490	SAUSA300_RS04490
unassigned_transcript_892	SAUSA300_RS04495	SAUSA300_RS04495
unassigned_transcript_893	SAUSA300_RS04500	SAUSA300_RS04500
unassigned_transcript_894	SAUSA300_RS04505	SAUSA300_RS04505
unassigned_transcript_895	SAUSA300_RS04510	SAUSA300_RS04510
unassigned_transcript_896	SAUSA300_RS04515	SAUSA300_RS04515
unassigned_transcript_897	SAUSA300_RS04520	SAUSA300_RS04520
unassigned_transcript_898	SAUSA300_RS04525	SAUSA300_RS04525
unassigned_transcript_899	SAUSA300_RS04530	SAUSA300_RS04530
unassigned_transcript_900	SAUSA300_RS04535	SAUSA300_RS04535
unassigned_transcript_901	SAUSA300_RS04540	SAUSA300_RS04540
unassigned_transcript_902	SAUSA300_RS04545	SAUSA300_RS04545
unassigned_transcript_903	SAUSA300_RS04550	SAUSA300_RS04550
unassigned_transcript_904	SAUSA300_RS04555	SAUSA300_RS04555
unassigned_transcript_905	SAUSA300_RS04560	SAUSA300_RS04560
unassigned_transcript_906	SAUSA300_RS04565	SAUSA300_RS04565
unassigned_transcript_907	SAUSA300_RS04570	SAUSA300_RS04570
unassigned_transcript_908	SAUSA300_RS04575	SAUSA300_RS04575
unassigned_transcript_909	SAUSA300_RS04580	SAUSA300_RS04580
unassigned_transcript_910	SAUSA300_RS04585	SAUSA300_RS04585
unassigned_transcript_911	SAUSA300_RS04590	SAUSA300_RS04590
unassigned_transcript_912	SAUSA300_RS04595	SAUSA300_RS04595
unassigned_transcript_913	SAUSA300_RS04600	SAUSA300_RS04600
unassigned_transcript_914	SAUSA300_RS04605	SAUSA300_RS04605
unassigned_transcript_915	SAUSA300_RS04610	SAUSA300_RS04610
unassigned_transcript_916	SAUSA300_RS04615	SAUSA300_RS04615
unassigned_transcript_917	SAUSA300_RS04620	SAUSA300_RS04620
unassigned_transcript_918	SAUSA300_RS04625	SAUSA300_RS04625
unassigned_transcript_919	SAUSA300_RS04630	SAUSA300_RS04630
unassigned_transcript_920	SAUSA300_RS04635	SAUSA300_RS04635
unassigned_transcript_921	SAUSA300_RS04640	SAUSA300_RS04640
unassigned_transcript_922	SAUSA300_RS04645	SAUSA300_RS04645
unassigned_transcript_923	SAUSA300_RS04655	SAUSA300_RS04655
unassigned_transcript_924	SAUSA300_RS04660	SAUSA300_RS04660
unassigned_transcript_925	SAUSA300_RS04665	SAUSA300_RS04665
unassigned_transcript_926	SAUSA300_RS04670	SAUSA300_RS04670
unassigned_transcript_927	SAUSA300_RS04675	SAUSA300_RS04675
unassigned_transcript_928	SAUSA300_RS04680	SAUSA300_RS04680
unassigned_transcript_929	SAUSA300_RS04685	SAUSA300_RS04685
unassigned_transcript_930	SAUSA300_RS04690	SAUSA300_RS04690
unassigned_transcript_931	SAUSA300_RS04695	SAUSA300_RS04695
unassigned_transcript_932	SAUSA300_RS04700	SAUSA300_RS04700
unassigned_transcript_933	SAUSA300_RS04705	SAUSA300_RS04705
unassigned_transcript_934	SAUSA300_RS04710	SAUSA300_RS04710
unassigned_transcript_935	SAUSA300_RS04715	SAUSA300_RS04715
unassigned_transcript_936	SAUSA300_RS04720	SAUSA300_RS04720
unassigned_transcript_937	SAUSA300_RS04725	SAUSA300_RS04725
unassigned_transcript_938	SAUSA300_RS04730	SAUSA300_RS04730
unassigned_transcript_939	SAUSA300_RS04735	SAUSA300_RS04735
unassigned_transcript_940	SAUSA300_RS04740	SAUSA300_RS04740
unassigned_transcript_941	SAUSA300_RS04745	SAUSA300_RS04745
unassigned_transcript_942	SAUSA300_RS04750	SAUSA300_RS04750
unassigned_transcript_943	SAUSA300_RS04755	SAUSA300_RS04755
unassigned_transcript_944	SAUSA300_RS04760	SAUSA300_RS04760
unassigned_transcript_945	SAUSA300_RS04765	SAUSA300_RS04765
unassigned_transcript_946	SAUSA300_RS04770	SAUSA300_RS04770
unassigned_transcript_947	SAUSA300_RS04775	SAUSA300_RS04775
unassigned_transcript_948	SAUSA300_RS04780	SAUSA300_RS04780
unassigned_transcript_949	SAUSA300_RS04785	SAUSA300_RS04785
unassigned_transcript_950	SAUSA300_RS04790	SAUSA300_RS04790
unassigned_transcript_951	SAUSA300_RS04795	SAUSA300_RS04795
unassigned_transcript_952	SAUSA300_RS04800	SAUSA300_RS04800
unassigned_transcript_953	SAUSA300_RS04805	SAUSA300_RS04805
unassigned_transcript_954	SAUSA300_RS04810	SAUSA300_RS04810
unassigned_transcript_955	SAUSA300_RS04815	SAUSA300_RS04815
unassigned_transcript_956	SAUSA300_RS04820	SAUSA300_RS04820
unassigned_transcript_957	SAUSA300_RS04825	SAUSA300_RS04825
unassigned_transcript_958	SAUSA300_RS04830	SAUSA300_RS04830
unassigned_transcript_959	SAUSA300_RS04835	SAUSA300_RS04835
unassigned_transcript_960	SAUSA300_RS04840	SAUSA300_RS04840
unassigned_transcript_961	SAUSA300_RS04845	SAUSA300_RS04845
unassigned_transcript_962	SAUSA300_RS04850	SAUSA300_RS04850
unassigned_transcript_963	SAUSA300_RS04855	SAUSA300_RS04855
unassigned_transcript_964	SAUSA300_RS04860	SAUSA300_RS04860
unassigned_transcript_965	SAUSA300_RS04865	SAUSA300_RS04865
unassigned_transcript_966	SAUSA300_RS04870	SAUSA300_RS04870
unassigned_transcript_967	SAUSA300_RS04875	SAUSA300_RS04875
unassigned_transcript_968	SAUSA300_RS04880	SAUSA300_RS04880
unassigned_transcript_969	SAUSA300_RS04885	SAUSA300_RS04885
unassigned_transcript_970	SAUSA300_RS04890	SAUSA300_RS04890
unassigned_transcript_971	SAUSA300_RS04895	SAUSA300_RS04895
unassigned_transcript_972	SAUSA300_RS04900	SAUSA300_RS04900
unassigned_transcript_973	SAUSA300_RS04905	SAUSA300_RS04905
unassigned_transcript_974	SAUSA300_RS04910	SAUSA300_RS04910
unassigned_transcript_975	SAUSA300_RS04915	SAUSA300_RS04915
unassigned_transcript_976	SAUSA300_RS04920	SAUSA300_RS04920
unassigned_transcript_977	SAUSA300_RS04925	SAUSA300_RS04925
unassigned_transcript_978	SAUSA300_RS04930	SAUSA300_RS04930
unassigned_transcript_979	SAUSA300_RS04935	SAUSA300_RS04935
unassigned_transcript_980	SAUSA300_RS04940	SAUSA300_RS04940
unassigned_transcript_981	SAUSA300_RS04945	SAUSA300_RS04945
unassigned_transcript_982	SAUSA300_RS04950	SAUSA300_RS04950
unassigned_transcript_983	SAUSA300_RS04955	SAUSA300_RS04955
unassigned_transcript_984	SAUSA300_RS04960	SAUSA300_RS04960
unassigned_transcript_985	SAUSA300_RS04965	SAUSA300_RS04965
unassigned_transcript_986	SAUSA300_RS04970	SAUSA300_RS04970
unassigned_transcript_987	SAUSA300_RS04975	SAUSA300_RS04975
unassigned_transcript_988	SAUSA300_RS04980	SAUSA300_RS04980
unassigned_transcript_989	SAUSA300_RS04985	SAUSA300_RS04985
unassigned_transcript_990	SAUSA300_RS04990	SAUSA300_RS04990
unassigned_transcript_991	SAUSA300_RS04995	SAUSA300_RS04995
unassigned_transcript_992	SAUSA300_RS05000	SAUSA300_RS05000
unassigned_transcript_993	SAUSA300_RS05005	SAUSA300_RS05005
unassigned_transcript_994	SAUSA300_RS15985	SAUSA300_RS15985
unassigned_transcript_995	SAUSA300_RS05015	SAUSA300_RS05015
unassigned_transcript_996	SAUSA300_RS15255	SAUSA300_RS15255
unassigned_transcript_997	SAUSA300_RS05020	SAUSA300_RS05020
unassigned_transcript_998	SAUSA300_RS05025	SAUSA300_RS05025
unassigned_transcript_999	SAUSA300_RS05030	SAUSA300_RS05030
unassigned_transcript_1000	SAUSA300_RS15260	SAUSA300_RS15260
unassigned_transcript_1001	SAUSA300_RS05040	SAUSA300_RS05040
unassigned_transcript_1002	SAUSA300_RS05045	SAUSA300_RS05045
unassigned_transcript_1003	SAUSA300_RS05050	SAUSA300_RS05050
unassigned_transcript_1004	SAUSA300_RS05055	SAUSA300_RS05055
unassigned_transcript_1005	SAUSA300_RS05060	SAUSA300_RS05060
unassigned_transcript_1006	SAUSA300_RS05065	SAUSA300_RS05065
unassigned_transcript_1007	SAUSA300_RS05070	SAUSA300_RS05070
unassigned_transcript_1008	SAUSA300_RS05075	SAUSA300_RS05075
unassigned_transcript_1009	SAUSA300_RS15990	SAUSA300_RS15990
unassigned_transcript_1010	SAUSA300_RS05080	SAUSA300_RS05080
unassigned_transcript_1011	SAUSA300_RS05085	SAUSA300_RS05085
unassigned_transcript_1012	SAUSA300_RS05090	SAUSA300_RS05090
unassigned_transcript_1013	SAUSA300_RS05095	SAUSA300_RS05095
unassigned_transcript_1014	SAUSA300_RS05100	SAUSA300_RS05100
unassigned_transcript_1015	SAUSA300_RS05105	SAUSA300_RS05105
unassigned_transcript_1016	SAUSA300_RS05110	SAUSA300_RS05110
unassigned_transcript_1017	SAUSA300_RS05115	SAUSA300_RS05115
unassigned_transcript_1018	SAUSA300_RS05120	SAUSA300_RS05120
unassigned_transcript_1019	SAUSA300_RS05125	SAUSA300_RS05125
unassigned_transcript_1020	SAUSA300_RS05130	SAUSA300_RS05130
unassigned_transcript_1021	SAUSA300_RS05135	SAUSA300_RS05135
unassigned_transcript_1022	SAUSA300_RS05140	SAUSA300_RS05140
unassigned_transcript_1023	SAUSA300_RS05145	SAUSA300_RS05145
unassigned_transcript_1024	SAUSA300_RS05150	SAUSA300_RS05150
unassigned_transcript_1025	SAUSA300_RS05155	SAUSA300_RS05155
unassigned_transcript_1026	SAUSA300_RS05160	SAUSA300_RS05160
unassigned_transcript_1027	SAUSA300_RS05165	SAUSA300_RS05165
unassigned_transcript_1028	SAUSA300_RS05170	SAUSA300_RS05170
unassigned_transcript_1029	SAUSA300_RS05175	SAUSA300_RS05175
unassigned_transcript_1030	SAUSA300_RS05180	SAUSA300_RS05180
unassigned_transcript_1031	SAUSA300_RS05185	SAUSA300_RS05185
unassigned_transcript_1032	SAUSA300_RS05190	SAUSA300_RS05190
unassigned_transcript_1033	SAUSA300_RS05195	SAUSA300_RS05195
unassigned_transcript_1034	SAUSA300_RS05200	SAUSA300_RS05200
unassigned_transcript_1035	SAUSA300_RS05205	SAUSA300_RS05205
unassigned_transcript_1036	SAUSA300_RS05210	SAUSA300_RS05210
unassigned_transcript_1037	SAUSA300_RS05215	SAUSA300_RS05215
unassigned_transcript_1038	SAUSA300_RS05220	SAUSA300_RS05220
unassigned_transcript_1039	SAUSA300_RS05225	SAUSA300_RS05225
unassigned_transcript_1040	SAUSA300_RS05230	SAUSA300_RS05230
unassigned_transcript_1041	SAUSA300_RS05235	SAUSA300_RS05235
unassigned_transcript_1042	SAUSA300_RS05240	SAUSA300_RS05240
unassigned_transcript_1043	SAUSA300_RS05245	SAUSA300_RS05245
unassigned_transcript_1044	SAUSA300_RS05250	SAUSA300_RS05250
unassigned_transcript_1045	SAUSA300_RS05255	SAUSA300_RS05255
unassigned_transcript_1046	SAUSA300_RS05260	SAUSA300_RS05260
unassigned_transcript_1047	SAUSA300_RS05270	SAUSA300_RS05270
unassigned_transcript_1048	SAUSA300_RS05275	SAUSA300_RS05275
unassigned_transcript_1049	SAUSA300_RS05280	SAUSA300_RS05280
unassigned_transcript_1050	SAUSA300_RS05285	SAUSA300_RS05285
unassigned_transcript_1051	SAUSA300_RS05290	SAUSA300_RS05290
unassigned_transcript_1052	SAUSA300_RS05295	SAUSA300_RS05295
unassigned_transcript_1053	SAUSA300_RS05300	SAUSA300_RS05300
unassigned_transcript_1054	SAUSA300_RS05305	SAUSA300_RS05305
unassigned_transcript_1055	SAUSA300_RS05310	SAUSA300_RS05310
unassigned_transcript_1056	SAUSA300_RS05315	SAUSA300_RS05315
unassigned_transcript_1057	SAUSA300_RS05325	SAUSA300_RS05325
unassigned_transcript_1058	SAUSA300_RS05330	SAUSA300_RS05330
unassigned_transcript_1059	SAUSA300_RS05335	SAUSA300_RS05335
unassigned_transcript_1060	SAUSA300_RS05340	SAUSA300_RS05340
unassigned_transcript_1061	SAUSA300_RS05345	SAUSA300_RS05345
unassigned_transcript_1062	SAUSA300_RS05350	SAUSA300_RS05350
unassigned_transcript_1063	SAUSA300_RS05355	SAUSA300_RS05355
unassigned_transcript_1064	SAUSA300_RS05360	SAUSA300_RS05360
unassigned_transcript_1065	SAUSA300_RS05365	SAUSA300_RS05365
unassigned_transcript_1066	SAUSA300_RS05370	SAUSA300_RS05370
unassigned_transcript_1067	SAUSA300_RS05375	SAUSA300_RS05375
unassigned_transcript_1068	SAUSA300_RS05380	SAUSA300_RS05380
unassigned_transcript_1069	SAUSA300_RS05385	SAUSA300_RS05385
unassigned_transcript_1070	SAUSA300_RS05390	SAUSA300_RS05390
unassigned_transcript_1071	SAUSA300_RS05395	SAUSA300_RS05395
unassigned_transcript_1072	SAUSA300_RS05400	SAUSA300_RS05400
unassigned_transcript_1073	SAUSA300_RS05405	SAUSA300_RS05405
unassigned_transcript_1074	SAUSA300_RS05410	SAUSA300_RS05410
unassigned_transcript_1075	SAUSA300_RS05415	SAUSA300_RS05415
unassigned_transcript_1076	SAUSA300_RS05420	SAUSA300_RS05420
unassigned_transcript_1077	SAUSA300_RS05425	SAUSA300_RS05425
unassigned_transcript_1078	SAUSA300_RS05430	SAUSA300_RS05430
unassigned_transcript_1079	SAUSA300_RS05435	SAUSA300_RS05435
unassigned_transcript_1080	SAUSA300_RS05440	SAUSA300_RS05440
unassigned_transcript_1081	SAUSA300_RS05445	SAUSA300_RS05445
unassigned_transcript_1082	SAUSA300_RS05450	SAUSA300_RS05450
unassigned_transcript_1083	SAUSA300_RS05455	SAUSA300_RS05455
unassigned_transcript_1084	SAUSA300_RS05460	SAUSA300_RS05460
unassigned_transcript_1085	SAUSA300_RS05465	SAUSA300_RS05465
unassigned_transcript_1086	SAUSA300_RS05470	SAUSA300_RS05470
unassigned_transcript_1087	SAUSA300_RS05480	SAUSA300_RS05480
unassigned_transcript_1088	SAUSA300_RS05485	SAUSA300_RS05485
unassigned_transcript_1089	SAUSA300_RS05490	SAUSA300_RS05490
unassigned_transcript_1090	SAUSA300_RS05495	SAUSA300_RS05495
unassigned_transcript_1091	SAUSA300_RS05500	SAUSA300_RS05500
unassigned_transcript_1092	SAUSA300_RS05505	SAUSA300_RS05505
unassigned_transcript_1093	SAUSA300_RS05510	SAUSA300_RS05510
unassigned_transcript_1094	SAUSA300_RS05515	SAUSA300_RS05515
unassigned_transcript_1095	SAUSA300_RS05520	SAUSA300_RS05520
unassigned_transcript_1096	SAUSA300_RS05530	SAUSA300_RS05530
unassigned_transcript_1097	SAUSA300_RS05535	SAUSA300_RS05535
unassigned_transcript_1098	SAUSA300_RS05540	SAUSA300_RS05540
unassigned_transcript_1099	SAUSA300_RS05545	SAUSA300_RS05545
unassigned_transcript_1100	SAUSA300_RS05550	SAUSA300_RS05550
unassigned_transcript_1101	SAUSA300_RS05555	SAUSA300_RS05555
unassigned_transcript_1102	SAUSA300_RS05560	SAUSA300_RS05560
unassigned_transcript_1103	SAUSA300_RS05565	SAUSA300_RS05565
unassigned_transcript_1104	SAUSA300_RS05570	SAUSA300_RS05570
unassigned_transcript_1105	SAUSA300_RS05575	SAUSA300_RS05575
unassigned_transcript_1106	SAUSA300_RS05580	SAUSA300_RS05580
unassigned_transcript_1107	SAUSA300_RS05585	SAUSA300_RS05585
unassigned_transcript_1108	SAUSA300_RS05590	SAUSA300_RS05590
unassigned_transcript_1109	SAUSA300_RS05595	SAUSA300_RS05595
unassigned_transcript_1110	SAUSA300_RS05600	SAUSA300_RS05600
unassigned_transcript_1111	SAUSA300_RS05605	SAUSA300_RS05605
unassigned_transcript_1112	SAUSA300_RS05610	SAUSA300_RS05610
unassigned_transcript_1113	SAUSA300_RS05615	SAUSA300_RS05615
unassigned_transcript_1114	SAUSA300_RS05620	SAUSA300_RS05620
unassigned_transcript_1115	SAUSA300_RS05625	SAUSA300_RS05625
unassigned_transcript_1116	SAUSA300_RS05630	SAUSA300_RS05630
unassigned_transcript_1117	SAUSA300_RS05635	SAUSA300_RS05635
unassigned_transcript_1118	SAUSA300_RS05640	SAUSA300_RS05640
unassigned_transcript_1119	SAUSA300_RS05645	SAUSA300_RS05645
unassigned_transcript_1120	SAUSA300_RS05650	SAUSA300_RS05650
unassigned_transcript_1121	SAUSA300_RS05655	SAUSA300_RS05655
unassigned_transcript_1122	SAUSA300_RS05660	SAUSA300_RS05660
unassigned_transcript_1123	SAUSA300_RS05665	SAUSA300_RS05665
unassigned_transcript_1124	SAUSA300_RS05670	SAUSA300_RS05670
unassigned_transcript_1125	SAUSA300_RS05675	SAUSA300_RS05675
unassigned_transcript_1126	SAUSA300_RS05680	SAUSA300_RS05680
unassigned_transcript_1127	SAUSA300_RS05685	SAUSA300_RS05685
unassigned_transcript_1128	SAUSA300_RS05690	SAUSA300_RS05690
unassigned_transcript_1129	SAUSA300_RS05695	SAUSA300_RS05695
unassigned_transcript_1130	SAUSA300_RS05705	SAUSA300_RS05705
unassigned_transcript_1131	SAUSA300_RS05715	SAUSA300_RS05715
unassigned_transcript_1132	SAUSA300_RS05720	SAUSA300_RS05720
unassigned_transcript_1133	SAUSA300_RS05725	SAUSA300_RS05725
unassigned_transcript_1134	SAUSA300_RS05730	SAUSA300_RS05730
unassigned_transcript_1135	SAUSA300_RS05740	SAUSA300_RS05740
unassigned_transcript_1136	SAUSA300_RS05745	SAUSA300_RS05745
unassigned_transcript_1137	SAUSA300_RS05750	SAUSA300_RS05750
unassigned_transcript_1138	SAUSA300_RS05755	SAUSA300_RS05755
unassigned_transcript_1139	SAUSA300_RS05760	SAUSA300_RS05760
unassigned_transcript_1140	SAUSA300_RS05765	SAUSA300_RS05765
unassigned_transcript_1141	SAUSA300_RS05770	SAUSA300_RS05770
unassigned_transcript_1142	SAUSA300_RS05775	SAUSA300_RS05775
unassigned_transcript_1143	SAUSA300_RS05780	SAUSA300_RS05780
unassigned_transcript_1144	SAUSA300_RS05785	SAUSA300_RS05785
unassigned_transcript_1145	SAUSA300_RS05790	SAUSA300_RS05790
unassigned_transcript_1146	SAUSA300_RS05795	SAUSA300_RS05795
unassigned_transcript_1147	SAUSA300_RS05800	SAUSA300_RS05800
unassigned_transcript_1148	SAUSA300_RS05805	SAUSA300_RS05805
unassigned_transcript_1149	SAUSA300_RS05810	SAUSA300_RS05810
unassigned_transcript_1150	SAUSA300_RS05815	SAUSA300_RS05815
unassigned_transcript_1151	SAUSA300_RS05820	SAUSA300_RS05820
unassigned_transcript_1152	SAUSA300_RS05825	SAUSA300_RS05825
unassigned_transcript_1153	SAUSA300_RS05830	SAUSA300_RS05830
unassigned_transcript_1154	SAUSA300_RS05835	SAUSA300_RS05835
unassigned_transcript_1155	SAUSA300_RS05840	SAUSA300_RS05840
unassigned_transcript_1156	SAUSA300_RS05845	SAUSA300_RS05845
unassigned_transcript_1157	SAUSA300_RS05850	SAUSA300_RS05850
unassigned_transcript_1158	SAUSA300_RS05855	SAUSA300_RS05855
unassigned_transcript_1159	SAUSA300_RS05860	SAUSA300_RS05860
unassigned_transcript_1160	SAUSA300_RS05865	SAUSA300_RS05865
unassigned_transcript_1161	SAUSA300_RS05870	SAUSA300_RS05870
unassigned_transcript_1162	SAUSA300_RS05875	SAUSA300_RS05875
unassigned_transcript_1163	SAUSA300_RS05880	SAUSA300_RS05880
unassigned_transcript_1164	SAUSA300_RS05885	SAUSA300_RS05885
unassigned_transcript_1165	SAUSA300_RS05890	SAUSA300_RS05890
unassigned_transcript_1166	SAUSA300_RS05895	SAUSA300_RS05895
unassigned_transcript_1167	SAUSA300_RS05900	SAUSA300_RS05900
unassigned_transcript_1168	SAUSA300_RS05905	SAUSA300_RS05905
unassigned_transcript_1169	SAUSA300_RS05910	SAUSA300_RS05910
unassigned_transcript_1170	SAUSA300_RS05915	SAUSA300_RS05915
unassigned_transcript_1171	SAUSA300_RS05920	SAUSA300_RS05920
unassigned_transcript_1172	SAUSA300_RS05925	SAUSA300_RS05925
unassigned_transcript_1173	SAUSA300_RS05930	SAUSA300_RS05930
unassigned_transcript_1174	SAUSA300_RS05935	SAUSA300_RS05935
unassigned_transcript_1175	SAUSA300_RS05940	SAUSA300_RS05940
unassigned_transcript_1176	SAUSA300_RS05945	SAUSA300_RS05945
unassigned_transcript_1177	SAUSA300_RS05950	SAUSA300_RS05950
unassigned_transcript_1178	SAUSA300_RS05955	SAUSA300_RS05955
unassigned_transcript_1179	SAUSA300_RS05960	SAUSA300_RS05960
unassigned_transcript_1180	SAUSA300_RS05965	SAUSA300_RS05965
unassigned_transcript_1181	SAUSA300_RS05970	SAUSA300_RS05970
unassigned_transcript_1182	SAUSA300_RS05975	SAUSA300_RS05975
unassigned_transcript_1183	SAUSA300_RS05980	SAUSA300_RS05980
unassigned_transcript_1184	SAUSA300_RS05985	SAUSA300_RS05985
unassigned_transcript_1185	SAUSA300_RS05990	SAUSA300_RS05990
unassigned_transcript_1186	SAUSA300_RS05995	SAUSA300_RS05995
unassigned_transcript_1187	SAUSA300_RS06000	SAUSA300_RS06000
unassigned_transcript_1188	SAUSA300_RS06005	SAUSA300_RS06005
unassigned_transcript_1189	SAUSA300_RS06010	SAUSA300_RS06010
unassigned_transcript_1190	SAUSA300_RS06015	SAUSA300_RS06015
unassigned_transcript_1191	SAUSA300_RS06020	SAUSA300_RS06020
unassigned_transcript_1192	SAUSA300_RS06025	SAUSA300_RS06025
