gene_id	gene_name	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
MIAT	MIAT	0.993291	0.334734	0.251589	0.750151	0.820438	2.466676	0.9159	3.053678	2.444102	0.409314	0.598994	2.35002	0.26024	0.988118	0.263986	0.76202
MIB1	MIB1	25.321421	27.871249	18.632537	16.78543	20.374976	23.052824	22.516814	20.273708	22.794831	16.36971	17.269524	19.161516	21.124497	21.567018	18.259685	16.698343
MIB2	MIB2	19.851676	16.471298	14.538185	21.923885	21.192189	25.286484	22.370512	23.926605	23.555843	21.905842	20.685635	22.327459	19.188562	23.809756	22.315875	24.635988
MICA	MICA	0	0	0	0	0	0	0	0	0	0	0	0	13.126332	7.719155	10.385598	19.016371
MICA_1	MICA_1	0	6.481266	13.491413	0	0	0	0	0	0	0.646802	0	0	0	0	0	6.554306
MICA_2	MICA_2	15.517967	12.574289	14.065503	18.452192	20.849588	25.76532	20.489307	23.987244	15.574383	12.106513	9.019348	14.660948	0.868301	0	0.142822	0
MICA_3	MICA_3	0	0	0	0.084847	0.079747	0.089685	0	0	6.312627	5.307574	5.642824	6.656908	0	0.310516	0	0.643983
MICA_4	MICA_4	19.541696	9.714263	0	18.866066	14.002094	16.56898	11.97622	15.249461	0	0	0.381487	0.151336	12.183707	22.864832	12.575354	5.153458
MICAL1	MICAL1	30.703986	31.82489	35.859358	26.797991	41.212663	31.503471	42.482713	30.285314	31.102905	38.446278	33.017331	27.279076	38.498161	31.73494	38.907995	29.467622
MICAL2	MICAL2	13.192798	18.373178	17.121819	11.348443	33.12955	10.916202	33.977751	14.884311	17.353272	31.540639	43.474815	15.144367	21.465826	10.644016	17.457322	10.679503
MICAL3	MICAL3	6.299267	4.642487	3.694417	6.814928	5.910313	6.837912	5.613443	8.248972	7.647267	6.294032	6.773918	7.08752	5.803314	9.030458	5.233698	8.373266
MICALCL	MICALCL	0	0	0.108703	0	0.206799	0.259102	0.240386	0.085135	0.120703	0.057762	0.159314	0.064623	0.078317	0.184563	0	0.073171
MICALL1	MICALL1	16.13392	15.086024	12.401288	16.492521	12.76792	16.933786	16.349706	17.269669	20.709425	19.655299	21.35743	21.723645	22.282506	22.442956	20.926995	20.056607
MICALL2	MICALL2	20.714514	15.579626	15.947485	24.634487	19.452807	23.040769	18.635898	19.424102	20.965221	16.806538	17.249146	22.796521	18.790227	23.143399	22.208212	25.885221
MICB	MICB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.669271
MICB_1	MICB_1	0	0	0	0	0	0	0	0	0	0	0	0	3.853035	1.745773	2.559375	0
MICB_2	MICB_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB_3	MICB_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICB_4	MICB_4	5.77852	6.086814	9.450374	5.40819	3.267386	2.501168	5.23636	4.710024	8.430185	7.957484	9.859965	6.769627	4.0012	4.643449	5.472774	4.901037
MICB_5	MICB_5	0	0	0	0	3.874897	3.70395	5.133645	1.98135	0	0	0	0	0	0	0	0
MICB_6	MICB_6	0	0	0	0	0.152073	0	0	0	0.509051	1.337717	0.662546	0.684209	0	0	0	0
MICB_7	MICB_7	0.656815	1.914797	0	1.501109	0.187546	0	0	0	0	0	0	0	0	0	0	0
MID1	MID1	48.449899	41.035211	35.385805	57.377635	33.647054	48.956867	35.599016	49.011655	55.284253	47.405959	51.889645	62.401998	36.383272	45.090295	32.379211	51.012791
MID1IP1	MID1IP1	43.307958	34.824434	30.796231	38.896991	48.574041	38.752371	43.090848	31.537276	37.309985	26.817063	24.513094	34.50382	49.570819	44.438081	40.439448	43.992307
MID2	MID2	4.951333	5.542218	4.525022	4.250362	4.926877	4.52046	5.369508	4.473051	5.064914	4.412647	4.999816	5.172562	4.40248	3.809743	4.184834	3.783035
MIDN	MIDN	26.306555	20.302009	20.11385	25.490291	31.507514	26.136213	23.259694	28.090466	29.106926	25.754946	26.903728	30.052418	27.511345	25.933739	25.565642	29.401955
MIER1	MIER1	32.939236	37.980219	26.512644	26.950393	26.593117	32.181514	32.170471	31.172732	28.487417	24.738799	28.7531	31.762614	32.401443	32.886644	27.129883	29.648201
MIER2	MIER2	11.112323	10.19717	8.793499	10.617796	11.196452	13.931544	11.098952	12.02897	11.949174	12.258326	13.329693	12.894879	12.499722	11.134702	11.924981	12.40601
MIER3	MIER3	10.991101	10.29364	8.806975	8.807476	8.694018	9.941273	8.810085	8.602842	9.421375	7.555992	8.162522	8.701158	10.014702	10.830195	9.316286	8.965192
MIF	MIF	514.422365	452.60815	402.204688	541.416369	606.748627	653.625577	569.551016	636.749145	542.367532	717.509828	719.205033	517.144447	683.94561	565.341435	726.891081	726.926063
MIF4GD	MIF4GD	8.128576	10.054155	14.210443	11.218658	17.041709	11.384551	14.947221	14.218277	7.952807	7.791051	8.561908	7.322222	10.346054	10.188424	11.461912	9.593577
MIIP	MIIP	9.04579	12.858321	12.16082	10.504355	13.340787	9.111628	12.432711	9.526452	10.301766	11.356596	12.743978	11.30665	17.791603	13.716176	18.668857	14.898332
MIMT1	MIMT1	0.099484	0.061339	0.138554	0	0.075325	0.083079	0	0	0	0	0	0.082805	0.100097	0.095157	0	0.093281
MINA	MINA	13.375049	12.022102	8.282225	13.089581	9.832629	15.019735	8.671571	15.149886	13.614842	10.258334	11.23751	14.261396	12.738391	17.977913	10.713698	15.69967
MINK1	MINK1	37.901588	36.461619	33.013513	38.859475	40.590992	41.495701	41.346045	43.367886	30.929626	28.172405	29.494659	33.330644	38.35957	41.445195	38.705272	42.878605
MINPP1	MINPP1	23.365367	27.506686	25.081053	20.798356	24.222238	24.163502	28.075565	24.12055	23.66188	22.347571	24.364064	22.648776	22.359456	22.393266	20.283679	22.144023
MIOS	MIOS	8.392076	8.870749	7.231982	7.073239	10.17727	7.966811	9.639827	7.293273	7.773535	9.554371	9.292034	8.154544	9.562865	8.539362	9.045408	7.502036
MIOX	MIOX	0	0.054225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIP	MIP	0	0.075243	0	0.048983	0	0	0	0	0	0.045131	0.041494	0	0	0	0	0.057162
MIPEP	MIPEP	26.850557	21.128019	21.531701	28.649714	24.39594	28.776996	21.641378	33.126827	25.203758	23.219916	24.387836	25.584189	18.645085	23.074178	16.85807	22.352794
MIPOL1	MIPOL1	3.568673	4.582169	3.645354	3.170269	3.962972	5.059871	3.664002	4.516339	3.679947	3.205239	3.335407	3.864322	3.535027	3.381322	3.53536	3.569228
MIRHG1	MIRHG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIRHG2	MIRHG2	1.281852	1.001433	0.833157	0.894146	1.552898	2.423001	1.140127	3.170249	1.233784	1.012399	1.279893	1.34986	1.546776	2.445906	0.783571	2.083326
MIS12	MIS12	10.710312	11.38479	10.57025	9.908691	11.273061	10.53427	8.432184	10.479718	7.924144	9.634769	9.217519	8.398424	11.958387	10.968045	11.292224	11.663686
MITD1	MITD1	25.377068	20.86904	22.03437	27.636895	26.44794	34.578599	31.995412	35.676344	33.101161	26.317341	27.45351	35.934662	24.683676	27.233075	26.048269	24.633852
MITF	MITF	29.878294	43.719688	32.588958	22.585001	42.713185	35.163112	41.243909	33.866348	41.73787	25.854297	26.177962	28.18548	45.265789	27.890955	34.526491	29.357801
MIXL1	MIXL1	0.207148	0.127406	0	0.336304	0	0	0	0	0.21366	0	0.141166	0.521984	0.209359	0	0.211683	0
MKI67	MKI67	0.728784	0.583702	0.564037	0.727517	0.429175	0.714826	0.443602	1.020756	0.398921	0.499384	0.520305	0.43849	0.550116	0.643398	0.805063	0.85207
MKI67IP	MKI67IP	22.714773	21.307073	25.1914	23.474077	21.943021	23.184791	28.358447	23.773308	25.920646	27.518906	30.051186	25.838381	25.188824	25.680327	26.396648	26.172287
MKKS	MKKS	25.575698	23.477535	22.034946	24.48417	19.795007	26.913132	20.764027	25.215935	28.131366	23.595088	23.046501	25.62953	19.590361	24.411537	19.764252	22.693079
MKL1	MKL1	22.909115	29.727344	24.016261	19.96727	25.378552	23.539922	24.301248	20.36819	27.805385	31.063178	32.503407	23.252616	27.856397	18.578581	27.324773	21.09056
MKL2	MKL2	10.72894	9.010204	5.963691	7.793488	6.915455	10.600112	6.718395	9.311046	10.774908	6.444618	7.100582	9.634588	7.863657	11.267163	7.408761	10.122305
MKLN1	MKLN1	21.835358	24.742083	17.610599	16.55785	19.222635	19.123526	19.162734	17.990992	20.34761	17.28404	18.446134	18.32948	19.361524	18.550241	16.406567	16.705999
MKNK1	MKNK1	18.759197	17.310254	21.29959	16.836375	20.29213	18.508662	21.281943	18.431202	14.806913	19.392373	19.870062	16.850913	16.62539	18.286997	16.068735	15.783583
MKNK2	MKNK2	61.600849	62.640888	62.087028	53.126107	86.037934	65.441854	65.082426	44.677302	55.447737	44.183815	40.599258	47.778579	81.156508	51.20566	62.3403	49.139359
MKRN1	MKRN1	75.864364	78.443812	85.278353	70.043723	90.525717	75.102733	93.699237	82.439433	72.148501	70.09172	67.738852	69.522597	71.13442	71.868843	71.072311	68.437661
MKRN2	MKRN2	36.221001	40.467541	44.003575	31.342015	48.337823	30.63161	43.701429	32.251256	32.352314	34.300232	37.74604	30.924006	52.246349	33.748242	51.229745	33.545412
MKRN3	MKRN3	0.220248	0.271943	0.245436	0.070703	0.066704	0.073165	0.135684	0.096115	0.31796	0.260853	0.179865	0.182467	0.397956	0.125131	0.08966	0.330424
MKS1	MKS1	5.932744	6.113837	5.042363	6.781672	7.232863	5.682157	5.729705	6.143512	6.169607	4.838362	4.448287	5.709453	6.15883	7.387497	5.8341	7.872792
MKX	MKX	1.811875	1.858133	1.352112	1.530751	0.29397	0.295228	0.332249	0.247082	1.968407	1.436878	1.387047	1.151474	0.941403	0.580867	1.119216	0.970799
MLANA	MLANA	0.329344	0.050786	0.229354	0.198763	0.249364	0.137281	0.169004	0.179673	0.254726	0.182889	0.112102	0.205298	0	0.157016	0.167754	0.154403
MLC1	MLC1	1.007265	0.56593	0.182375	0.190014	0.403756	0.90902	0.302496	0.290876	0.135001	0.065782	0.161271	0.135452	0.772726	1.496125	0.932421	1.08447
MLEC	MLEC	99.986854	95.26607	88.987897	89.080124	77.661591	83.924387	80.000207	86.085428	92.515131	95.388752	105.735332	84.852065	80.641212	88.36958	78.127904	95.970875
MLF1	MLF1	12.463702	7.758508	6.772825	10.019292	7.064985	12.754468	6.965946	12.017495	9.165393	4.36789	4.333856	5.891937	5.765269	9.162561	4.727303	9.957866
MLF1IP	MLF1IP	1.290105	1.052195	1.807223	0.96226	1.691102	1.441283	2.119013	1.703971	1.029059	1.705117	1.615256	1.223243	1.475808	0.913951	1.754362	1.499324
MLF2	MLF2	172.463199	160.754744	154.59389	171.465237	146.629458	170.760842	140.430024	168.775308	197.321643	193.030384	186.015858	197.228736	186.946099	162.26159	183.855813	189.023388
MLH1	MLH1	26.693676	22.822728	20.082586	23.796112	17.509133	24.66687	18.955103	25.904061	26.10309	19.79499	19.008579	25.078664	22.404429	28.718698	21.793314	30.472284
MLH3	MLH3	5.453848	3.879301	4.889385	5.962986	4.429653	4.922928	5.037226	5.847937	4.389629	3.966921	4.344515	4.445308	3.095127	5.005175	3.049984	4.31572
MLKL	MLKL	2.493223	3.107738	3.806831	2.424833	3.848101	2.589231	3.529254	3.045594	2.076549	3.150015	2.838863	2.781448	2.118032	2.40792	2.537642	2.472631
MLL	MLL	22.915048	19.936766	13.52545	17.856796	20.786694	23.195612	19.586199	20.477261	18.712559	13.976066	15.931199	19.679741	18.341676	23.808662	13.705799	21.222505
MLL2	MLL2	11.996073	13.664115	8.722773	10.426139	11.129744	12.088805	11.985719	10.30291	12.278675	11.661979	14.514956	11.206372	11.24831	12.067872	10.298662	10.639063
MLL3	MLL3	14.668723	15.258936	8.854583	10.720953	12.526611	14.956285	12.773426	14.22041	13.740497	9.432309	11.742226	13.496421	12.382003	14.526312	10.846089	13.659215
MLL4	MLL4	10.141901	11.609756	9.387496	10.195976	11.405455	10.900572	11.294175	9.37751	10.807001	10.736801	11.484949	10.027685	12.437496	10.150661	12.119685	10.043497
MLL5	MLL5	29.715735	31.441991	26.713058	23.665157	30.376249	33.343907	31.993283	29.576186	29.569297	26.26121	30.251586	31.655277	28.705203	30.476343	26.154867	27.96208
MLLT1	MLLT1	36.383075	37.899387	35.773837	35.37244	45.029435	37.70123	44.176937	35.25285	38.344394	49.8097	54.590899	37.084194	41.66635	36.93061	47.528144	41.209538
MLLT10	MLLT10	12.560914	14.09578	11.499974	11.003094	14.281806	13.584306	12.66329	12.739787	12.426605	12.528015	12.758955	14.30648	16.133	13.912724	13.473397	12.472448
MLLT11	MLLT11	7.484743	5.835102	4.311299	8.136413	3.877484	8.610014	3.697528	9.27117	9.285106	4.874276	5.132486	12.321081	6.499763	6.996186	5.786409	7.545703
MLLT3	MLLT3	17.54022	22.128324	16.639569	12.332869	14.865934	14.324915	13.640775	12.582273	18.617622	10.899482	12.146053	13.638696	21.629529	17.45556	15.611283	15.706277
MLLT4	MLLT4	8.157761	9.85677	7.085255	7.467718	8.170972	9.331058	9.823781	9.206627	10.254399	9.004442	10.258226	8.931534	9.042174	7.943286	8.470719	8.781724
MLLT6	MLLT6	27.068653	26.061304	23.112046	22.700291	27.520429	27.50678	31.634757	28.589918	24.834713	24.817199	27.907197	25.855496	26.048756	27.44041	25.569102	27.032522
MLN	MLN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLNR	MLNR	0	0	0	0.083798	0.07873	0.086873	0	0	0	0.077	0.070799	0	0	0.09954	0	0
MLPH	MLPH	0.953493	0.926901	1.518017	2.309215	0.545137	0.451967	0.29622	0.853764	2.38875	1.803343	2.163198	4.54906	0.910776	1.729742	0.776096	1.757737
MLX	MLX	22.667684	30.118178	27.74242	25.05057	29.712697	24.652458	32.636077	24.352256	26.109352	28.490828	27.413907	24.709342	29.548377	23.090666	31.285089	26.720206
MLXIP	MLXIP	6.953836	5.057717	8.469849	5.725169	12.859808	6.737151	10.680778	12.822294	8.066324	8.711108	8.01598	1.860306	3.094679	3.922661	4.010093	6.914485
MLXIP_1	MLXIP_1	30.18732	29.60552	30.680531	30.621422	37.471653	29.297105	39.720105	33.997496	22.518064	27.488856	33.674318	19.310659	23.39494	25.888137	22.993721	23.115082
MLXIPL	MLXIPL	0	0.090984	0.051314	0.029549	0.027892	0.030571	0.151306	0	0	0	0	0	0.073789	0.069672	0.262384	0.034541
MLYCD	MLYCD	6.299142	10.913163	11.006117	5.946833	13.345982	8.269239	13.954777	9.22357	8.888776	9.898922	9.702648	8.201851	11.153942	6.448608	12.262645	6.372651
MMAA	MMAA	4.440492	4.487328	3.879719	4.103703	4.423832	4.388671	4.160509	3.82434	3.253298	3.45938	3.723627	3.96102	3.35913	3.727048	3.704151	3.451421
MMAB	MMAB	2.518205	1.78236	2.601366	3.90139	1.99235	1.829973	1.714338	2.469388	1.663012	2.01043	1.636499	2.270754	1.84492	2.377689	2.072445	3.369335
MMACHC	MMACHC	3.053357	2.608163	1.86442	3.456929	2.691883	2.81303	2.705655	3.285504	2.717224	3.281838	3.045675	3.360608	2.938753	3.048403	2.25596	3.804219
MMADHC	MMADHC	124.058894	118.426703	125.394716	111.191505	97.593622	117.635665	116.938671	110.99458	149.969071	138.797318	125.579732	156.748611	99.562088	120.257964	109.91629	105.686664
MMD	MMD	53.85946	117.068252	104.678493	28.217008	140.884583	30.730471	111.547443	26.578332	50.423674	81.425622	84.060913	51.27475	140.470092	35.245437	120.392709	33.338141
MMD2	MMD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MME	MME	234.610592	228.98568	187.918497	212.277749	168.716121	204.436202	186.125409	192.920423	242.73249	216.414185	207.235214	213.540943	139.434195	145.317033	136.420458	165.441803
MMEL1	MMEL1	0	0.139398	0	0.053933	0	0.077069	0.150523	0.205739	0.069392	0.060462	0	0.102269	0.071511	0	0.171007	0
MMGT1	MMGT1	22.408642	27.935801	30.491246	18.976406	24.393961	21.324935	28.418396	21.523314	19.590773	22.919579	22.412407	17.375778	21.260278	16.809863	20.496372	18.60609
MMP1	MMP1	47.927955	48.401238	56.2216	48.326972	16.853402	32.033928	17.885203	43.091155	55.561675	41.862014	34.774048	101.808581	3.176572	24.729627	4.482233	19.007082
MMP10	MMP10	0.354915	0.043794	0.098867	0.171218	0.053745	0.94573	0.072859	1.239134	1.244372	0.735332	0.289902	1.422066	0	1.283299	0	0.79867
MMP11	MMP11	9.848431	6.309923	8.200979	11.777465	11.225668	13.080911	10.825181	15.241184	16.226916	10.737654	10.709871	17.706842	11.87861	19.647532	12.422694	20.37576
MMP12	MMP12	0.135237	0.166888	0.188365	0.380488	0	0.056288	0.069409	0.147551	0.139459	0	0.046026	0.112261	0.135887	0.128604	0	0
MMP13	MMP13	0	0	0.061335	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP14	MMP14	907.4185	890.163036	796.161607	847.012477	907.977333	890.984985	936.951562	867.368352	1051.027621	635.108714	682.576598	1096.573728	870.489446	869.569781	849.261002	871.189393
MMP15	MMP15	2.42137	3.917459	6.086119	1.940847	5.360522	1.723709	6.595023	2.440553	1.791163	2.766129	3.438452	1.763533	8.579929	3.82563	6.47912	3.528978
MMP16	MMP16	0.456013	0.353515	0.254101	0.365312	0.082865	0.33241	0.09367	0.218885	0.244507	0.161996	0.210982	0.301577	0.475543	1.28936	0.463782	0.786746
MMP17	MMP17	7.404741	7.072291	5.854041	7.873189	10.190217	9.894986	9.605647	8.788177	6.500629	6.111006	5.448075	6.262048	10.348458	8.821324	9.930598	10.414533
MMP19	MMP19	23.352302	31.915532	30.19861	21.502849	38.502064	25.476263	34.960241	24.563684	22.279583	29.643021	29.950577	23.730843	36.902564	20.533705	34.161444	24.829345
MMP2	MMP2	4131.385988	3407.575386	3315.990767	3875.243097	3813.317414	4598.939078	3852.118605	4452.838791	5144.648181	3965.467157	4361.842861	5246.063911	3413.046504	4265.573731	3321.247753	4182.511545
MMP20	MMP20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP21	MMP21	0.0639	0.078863	0.17801	0	0.290295	0.106347	0.131191	0.069718	0	0	0.086988	0.053028	0.064197	0	0	0
MMP23A	MMP23A	5.293348	0	2.400337	2.396133	9.005473	6.093715	0	6.812485	4.937783	7.81874	7.539701	3.28782	7.910641	8.982863	2.540768	6.064446
MMP23B	MMP23B	8.594177	9.863028	10.780733	14.923259	12.093194	19.32199	21.105239	19.42947	21.86603	14.129317	18.33702	23.336966	9.902507	11.833818	13.491149	18.59506
MMP24	MMP24	0.448436	0.833938	1.218296	0.660442	0.359108	0.167412	0.313582	0.147452	0.755864	0.859915	1.175322	1.050204	0.431572	0.533941	0.444218	0.479184
MMP25	MMP25	0.298476	0.163833	0.046197	0.265952	0.351542	0.385172	0.510831	0.578883	0.444563	0.24547	0.293375	0.1647	0.232925	0.219387	0.134968	0.404249
MMP26	MMP26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP27	MMP27	0.377744	0.093213	0	0.060764	0	0	0.155085	0.164859	0.155817	0	0.051428	0.062756	0	0.215842	0.07695	0.354189
MMP28	MMP28	0.605429	0.425922	1.198574	0.117678	0.098546	0.040598	0.250827	0.142028	0.100769	0.628829	0.443188	0.080992	1.385916	0.313261	1.317491	0.045814
MMP3	MMP3	3.907798	3.575245	4.035329	3.737014	1.632445	2.692082	2.697249	2.866917	10.005009	5.686827	5.319868	9.55658	1.150883	3.715981	1.166381	1.705715
MMP7	MMP7	0.116923	0.072062	0.325664	0.094313	2.124696	0.097813	2.518991	0	0.120584	0.259775	0.875811	0	0.353187	0	0.357653	0
MMP8	MMP8	0.038857	0.023991	0.108253	0.187037	0	0.032253	0.159595	0.042391	0.080136	0	0.026442	0.032177	0	0	0	0
MMP9	MMP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRN1	MMRN1	0	0.043389	0.03262	0.018765	0.01773	0.019407	0.024048	0.025545	0	0	0	0	0.023485	0.02209	0	0.021956
MMRN2	MMRN2	0.644143	0.207555	0.312106	0.404118	0.530123	0.580539	0.373889	0.672164	0.259906	0.1451	0.171511	0.324391	0.252845	0.370189	0.170943	0.23634
MMS19	MMS19	31.541165	33.652106	29.128215	32.408131	34.903572	32.306258	34.585892	32.842428	32.655391	31.332257	29.761189	29.142453	34.591864	31.248514	32.80441	31.93924
MN1	MN1	36.296152	57.020954	33.97045	39.000937	37.277738	39.403253	38.030249	41.838371	12.736986	16.085656	14.104014	10.573936	28.46473	18.98177	29.089451	24.292984
MNAT1	MNAT1	19.264624	21.246633	21.155057	21.927047	19.915956	18.782056	19.864218	17.78633	20.535533	21.740145	24.276623	23.267796	14.719523	16.633934	15.666602	17.36858
MND1	MND1	0.286782	0.264963	0.79872	0.463514	0.325706	1.082463	0.735308	0.31296	0.295774	0.106213	0.292997	0.239588	0.14454	0.414781	0.438904	0.268894
MNDA	MNDA	0	0	0	0	0	0	0	0	0	0	0	0	0.07493	0	0	0
MNS1	MNS1	4.706758	3.388768	3.362035	5.381564	3.335291	3.563878	2.168111	3.752662	4.106918	3.171733	3.244643	4.405329	2.848878	5.329614	2.45751	4.413267
MNT	MNT	18.182321	20.915443	15.043049	13.261048	20.267683	24.518744	18.154289	14.404331	21.104415	13.973378	14.842772	16.529931	21.830402	19.242192	20.427537	18.356573
MNX1	MNX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOAP1	MOAP1	12.807075	19.594525	18.464054	12.762859	18.563717	17.764607	21.334907	15.549177	18.396551	18.407612	16.957471	14.621911	14.059822	12.753742	14.811196	13.970976
MOBKL1A	MOBKL1A	15.542778	15.958196	14.196216	11.175684	10.300301	14.354888	12.678946	13.376474	14.300841	11.932209	13.83322	13.559094	12.360835	14.488349	11.88046	12.584929
MOBKL1B	MOBKL1B	78.440442	92.828225	77.957027	64.030481	88.178884	73.417695	88.27492	76.999146	70.893101	79.483272	77.460276	69.584369	86.059188	75.531316	77.784418	71.658549
MOBKL2A	MOBKL2A	29.281287	37.037792	34.855594	26.502882	38.267343	28.626147	34.987721	25.207183	24.630686	30.027578	30.576787	26.738539	40.814588	25.904937	36.040991	29.052914
MOBKL2B	MOBKL2B	0.230054	1.333665	1.528439	0.198465	3.684682	0.630298	3.289731	0.405407	0.364945	1.073954	0.879269	0.204798	1.416101	0.483635	1.260111	0.248896
MOBKL2C	MOBKL2C	13.959661	13.808409	14.13757	12.616677	17.920941	15.160993	15.406131	14.663334	12.726345	12.483057	11.275166	13.023889	15.484653	14.131719	14.280194	12.483599
MOBKL3	MOBKL3	27.084564	27.354396	26.42185	22.638609	21.488151	24.226232	21.43321	21.597102	29.240973	27.922523	29.772446	24.241781	29.153472	25.201568	23.36074	25.034017
MOBP	MOBP	0	0	0	0	0.087627	0	0	0	0	0	0	0	0	0	0	0
MOCOS	MOCOS	8.064164	7.251285	5.921744	7.315833	5.674404	5.568705	6.074949	6.168058	7.456882	4.866258	5.249362	6.499188	5.631166	5.519216	5.396971	6.328506
MOCS1	MOCS1	12.024248	13.32099	16.780149	11.886868	16.720626	9.974161	15.813836	10.088419	14.778959	20.161045	21.330197	15.102034	18.36355	11.904886	18.221728	14.318522
MOCS2	MOCS2	97.026203	72.516056	73.392169	89.506175	59.753042	82.216388	59.303776	87.558642	92.838781	64.230456	68.531419	107.071107	64.146711	82.04141	62.371974	77.818046
MOCS3	MOCS3	8.467634	8.610892	7.090535	7.623095	8.041899	8.825081	5.980054	9.024561	7.26799	7.210186	6.495634	6.652906	7.518788	8.860056	8.668535	8.53626
MOG	MOG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOG_1	MOG_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOG_2	MOG_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOG_3	MOG_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOG_4	MOG_4	0	0	0	0	0	0	0	0	0	0.026645	0	0	0	0	0	0
MOG_5	MOG_5	0.061495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOG_6	MOG_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOG_7	MOG_7	0	0	0	0	0	0	0	0	0	0.026645	0	0	0	0	0	0
MOGAT1	MOGAT1	0.11978	0.073818	0	0	0.090693	0	0	0.130706	0	0.08871	0.081567	0	0	0	0	0
MOGAT2	MOGAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOGAT3	MOGAT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOGS	MOGS	28.304254	28.60008	30.143166	26.902873	30.868775	32.892317	35.60995	28.904344	29.313726	30.117163	31.216246	24.465498	34.148102	27.059576	34.832109	34.022866
MON1A	MON1A	7.026859	9.909455	9.410019	7.902151	8.568503	9.189026	9.704075	10.035025	9.286559	9.394831	9.19783	9.742287	10.35441	8.346508	10.962853	9.317538
MON1B	MON1B	18.317212	23.899638	21.08894	19.04484	24.953176	19.3475	27.315267	18.619897	20.728879	25.979694	27.237694	17.49974	22.285937	21.301843	24.268942	19.65257
MON2	MON2	16.395294	16.491893	11.857808	12.951123	12.831065	15.332763	12.321553	13.988314	16.132311	12.312986	13.817535	13.991589	11.837107	13.917086	11.592715	12.912515
MORC1	MORC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORC2	MORC2	17.09702	18.809814	18.354075	16.218423	19.7144	19.526457	18.73925	18.02418	17.467693	16.678627	17.96602	19.051859	16.44122	18.431404	17.312072	16.447686
MORC3	MORC3	20.748476	19.723156	19.575771	18.730729	17.128369	20.949691	19.496544	20.170248	18.894346	15.030494	15.01816	17.780999	17.579153	18.417488	15.500923	17.000303
MORC4	MORC4	24.501893	19.553752	23.590614	23.907088	22.571901	28.173836	25.97997	30.464202	24.847396	19.215503	19.743877	25.851221	20.041798	24.352728	17.339349	24.475418
MORF4	MORF4	1.42706	1.253747	1.98606	3.142174	2.314397	2.063583	0.208901	1.779351	1.892551	1.81203	2.364131	1.711156	1.235553	1.390351	1.665785	1.339924
MORF4L1	MORF4L1	440.986163	473.658916	574.24888	446.638446	497.034649	443.138028	513.749266	452.220679	419.376071	485.039315	486.20679	380.747693	469.956688	424.353351	428.0715	417.758124
MORF4L2	MORF4L2	205.599323	365.713872	395.135825	179.730329	354.339503	189.80706	361.286942	191.964403	217.67455	376.675605	413.490212	210.945491	386.536216	177.660716	357.432692	201.586303
MORG1	MORG1	6.916832	10.676737	11.218749	9.54483	11.178202	8.088859	13.936852	10.238028	8.185616	10.872624	11.011868	7.957168	11.176973	9.19878	13.349101	9.346652
MORN1	MORN1	1.668784	2.152549	1.373459	2.07436	1.550693	1.706286	1.401394	1.075912	1.955575	1.404023	2.375223	1.764298	2.363588	2.961915	2.240563	2.916077
MORN2	MORN2	35.192527	32.064422	36.147949	31.968627	27.519839	30.150513	31.145234	30.644436	37.488343	31.633175	33.545488	30.974684	30.301883	31.801384	29.074238	30.470404
MORN3	MORN3	2.697044	1.939488	1.565036	2.627906	1.957003	1.315544	1.844709	1.961992	2.549679	2.413454	1.683457	2.340958	0.905041	1.939369	1.489399	0.632215
MORN4	MORN4	8.019855	7.980147	7.301181	8.619067	6.211906	6.734763	7.114913	8.733901	5.896473	6.18368	4.771456	7.723219	6.117514	6.315549	4.301957	7.319752
