gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
b0552	828.382235829016	-1.54111656411929	0.143582735029985	0.00000000000000000000000000120484149451123	0.0000000000000000000000000394292375814383
b0162	263.684473371742	-2.11817692412847	0.197995998758092	0.00000000000000000000000000123340344648088	0.0000000000000000000000000400098767112832
b1896	5054.80795341568	1.55525364910756	0.145020197326518	0.00000000000000000000000000140296522289077	0.0000000000000000000000000451144816891309
b3114	331.402040311706	-3.06531010681433	0.289109155269835	0.00000000000000000000000000196505179031965	0.0000000000000000000000000626444958672591
b3003	1593.82642668034	2.39666997690298	0.225484790868314	0.00000000000000000000000000222987100866998	0.0000000000000000000000000704791708552272
b4323	1347.71468191841	-1.65711204601523	0.155739391260544	0.00000000000000000000000000309605870990525	0.0000000000000000000000000970273314341493
b2341	1719.67047573949	-1.75988750323175	0.166612024375403	0.00000000000000000000000000802777381873683	0.000000000000000000000000249468130938561
b2678	1628.81967159575	-1.89174305287952	0.180166960234809	0.0000000000000000000000000105608787183002	0.000000000000000000000000325451079168951
b3515	821.460527716376	1.97741424255123	0.188606433532335	0.0000000000000000000000000128014366498399	0.000000000000000000000000391237295298412
b4322	1534.35431881984	-1.61658608789112	0.153830861735137	0.000000000000000000000000013091016963561	0.000000000000000000000000396808038780727
b1994	560.967342127166	-1.55822750233036	0.149180508496839	0.0000000000000000000000000249666765390928	0.000000000000000000000000750624145053376
b3505	813.435422969991	-1.54816036218578	0.148783415319336	0.0000000000000000000000000385857372271044	0.00000000000000000000000115072626020832
b1468	1963.59648165325	1.59319743962162	0.153358001783407	0.0000000000000000000000000460253473241292	0.00000000000000000000000136161387523704
b2796	3263.00218681355	-1.63055096249409	0.157068892410784	0.000000000000000000000000047855867799648	0.00000000000000000000000140453173907221
b3516	619.634843407845	2.45544511399735	0.24036757318584	0.000000000000000000000000114355434703773	0.00000000000000000000000332981415381536
b1634	2446.90902781453	-1.45190990685886	0.141292708341601	0.000000000000000000000000162509283643182	0.0000000000000000000000046949947727538
b2428	324.875728283199	-1.99835732830977	0.196707578110493	0.000000000000000000000000313697942344048	0.00000000000000000000000899267434719606
b2048	88.8662465777441	3.31861009437817	0.329183229265717	0.000000000000000000000000333039069298336	0.00000000000000000000000947368060204037
b4021	463.672947975341	-1.6572931603949	0.16315636943258	0.000000000000000000000000437217502557698	0.0000000000000000000000123422162172394
b1930	631.721030408053	-2.11768056576062	0.210077087029151	0.000000000000000000000000669142975380197	0.0000000000000000000000187461418405755
b2059	64.1794517843575	4.47280143942609	0.440658656942178	0.000000000000000000000000739560406685779	0.0000000000000000000000205631156686016
b4376	11228.1782889407	1.44334004640387	0.142806767703722	0.00000000000000000000000106328029612508	0.0000000000000000000000293433622020189
b2050	69.9623238900562	3.92547962068795	0.390571635179779	0.00000000000000000000000144850504234809	0.0000000000000000000000396783084933574
b2077	225.715079649534	2.16112843229854	0.214758783083798	0.00000000000000000000000159957076286502	0.0000000000000000000000434942108902562
