gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS04545	SA_RS04545	131.226476	135.067118	132.886518	130.624548	129.687888	128.335028	134.595892	138.597006	137.118388	137.421087	137.225835	136.418914	576.712077	580.640914	561.99005	592.515136	462.743706	464.770651	444.770754	449.227776	155.014374	157.044024	163.707129	167.725442	168.415542	161.003359	166.616951	158.738084	295.146146	297.696442	299.060718	302.438938
SA_RS04550	SA_RS04550	1028.652234	988.686221	1074.212387	1105.03939	1137.900226	1109.237445	1144.295601	1029.918854	1062.914286	1086.311435	1099.145197	1109.78164	1199.196553	1232.753265	1329.389217	1213.92022	865.75595	898.504767	1011.566239	759.09917	510.622683	470.341096	421.385284	453.627922	552.666217	499.203199	466.76308	438.029348	797.341958	736.197744	762.875937	794.304264
SA_RS04555	SA_RS04555	46.659183	43.536614	38.308326	46.381138	34.532983	61.743297	45.490326	43.997491	30.473734	47.400768	51.476866	41.486849	28.487901	29.596076	28.21617	23.519792	52.669274	70.176921	48.038871	25.422865	49.308856	64.829978	49.109871	62.19484	81.68734	63.748791	59.255916	54.521221	38.32618	27.081898	10.509489	32.141025
SA_RS04560	SA_RS04560	109.235097	103.793319	98.091513	93.31446	140.100875	130.102519	139.58522	133.580621	132.838003	137.750304	135.445967	137.811745	126.442297	134.04043	127.794001	124.694796	102.473536	102.447671	104.038638	98.538351	158.195187	162.048201	158.494291	163.606242	170.021707	169.763134	167.888283	165.650322	150.240415	145.110164	153.331244	153.505306
SA_RS04565	SA_RS04565	564.602933	566.681118	552.616379	564.935815	898.576835	898.764715	813.568157	830.712756	857.642894	793.884866	777.734707	835.768455	836.811409	790.657949	855.114306	852.31843	593.458671	649.370312	640.184319	601.519506	258.863318	224.660618	182.859062	169.900809	199.510966	225.782972	196.928598	239.427943	427.886481	484.264681	510.619867	418.191401
SA_RS04570	SA_RS04570	233.744099	215.196874	215.953758	204.583376	394.784093	383.661453	374.121231	433.348755	351.298817	429.867077	395.93828	442.03031	356.283046	364.005597	312.44622	323.699234	237.327901	261.470183	229.050226	218.699181	241.113446	230.412271	209.255237	216.951997	193.859624	200.85137	210.323567	212.02969	226.347823	236.876501	240.537459	247.143069
SA_RS04575	SA_RS04575	611.853256	605.798153	604.057569	606.513812	681.252724	681.50764	684.662324	690.070799	686.300326	688.844515	685.549121	678.850019	619.39266	633.954366	629.27262	621.999205	860.939628	832.165749	878.58803	866.007529	418.865309	432.441956	434.419872	415.044764	433.022959	423.945798	412.397235	423.741857	538.95713	539.273479	564.068997	547.631804
SA_RS04580	SA_RS04580	39.161918	38.592389	41.240354	38.234386	38.732821	37.944983	35.337059	32.548778	40.327543	35.841623	38.425114	39.934682	106.431056	100.969634	112.256928	109.814552	71.729477	78.077832	77.311133	75.505473	35.202582	33.183611	35.081623	32.664988	35.493577	30.79672	33.865047	30.852248	68.507895	69.257405	76.806399	70.989649
SA_RS04585	SA_RS04585	28.882605	23.83864	28.864806	27.064107	8.115387	9.523144	9.727067	10.323891	10.351254	8.501246	11.622356	9.006767	41.142901	34.062351	38.670462	40.279054	26.488618	24.80318	25.30047	19.729686	17.432634	17.527832	17.262189	19.719132	19.902978	17.186477	14.746331	16.995596	15.40472	16.366397	15.651969	16.184132
SA_RS04590	SA_RS04590	97.651864	85.4101	94.954213	96.667852	66.889425	61.156627	54.639729	60.931752	56.325252	74.012574	54.697126	63.030523	144.47666	155.252788	141.685027	162.246603	123.822919	125.278195	171.625921	147.795159	38.916997	38.20183	46.023615	45.645571	23.245857	29.358143	37.213739	38.557435	165.888226	231.860699	168.443113	179.601301
SA_RS04595	SA_RS04595	1.594775	1.49085	1.617897	0.762451	2.093798	2.294097	2.463934	3.093239	1.930069	2.466887	2.697806	1.578415	4.142466	4.453627	4.21959	3.301296	4.234907	1.320788	3.057988	2.635554	2.030427	1.951362	1.529409	1.516605	1.841949	0.817063	3.091406	1.673817	4.33076	4.322582	3.194301	5.334547
SA_RS04600	SA_RS04600	26.711957	29.724528	19.848288	29.022668	21.351099	26.082673	33.053476	17.838934	23.740258	20.180909	19.542153	28.12542	113.882416	102.291766	128.506003	104.804919	199.301769	209.882462	177.363293	187.989265	65.505125	56.233738	61.33767	61.898532	57.945337	42.395581	55.573369	49.895466	98.554687	106.359222	113.320227	97.878839
SA_RS04605	SA_RS04605	34.402347	32.103588	23.196972	29.993452	32.335634	40.489442	36.879448	23.410736	15.968088	40.878241	16.857798	19.201434	166.993285	156.54393	164.187877	186.991278	203.64736	202.058761	208.47563	206.900576	166.069598	152.575021	140.234003	151.897099	149.857555	176.993962	186.814549	155.729218	186.528061	188.203354	174.980422	230.293009
SA_RS04610	SA_RS04610	23.716461	22.577568	25.563245	23.253729	11.711463	15.491294	14.539872	14.666465	14.3321	15.563855	11.797209	12.47337	138.6817	121.274127	132.226791	117.729115	111.804206	121.780521	143.72674	127.853237	36.746745	42.731529	40.240378	30.64548	29.502923	26.635255	30.000845	38.476898	27.820165	14.268107	29.232022	18.140127
SA_RS04615	SA_RS04615	24.07099	22.628504	22.950083	21.325965	22.822339	22.718732	26.76775	21.933577	24.254714	19.212875	24.57052	21.995155	129.765819	141.109295	140.256701	144.418944	110.292851	112.31578	102.66477	113.113342	67.807704	72.133631	61.4774	69.070167	70.412377	67.432873	70.612026	62.644942	179.839065	181.09504	190.889563	184.525457
SA_RS04620	SA_RS04620	50.869757	55.269775	61.566635	63.551183	51.968152	60.458156	54.160632	56.047935	70.272633	64.608583	53.135597	64.932563	353.098342	370.883161	398.440451	409.98807	272.711057	381.625471	310.585153	309.759393	97.263061	108.490131	121.84225	91.892375	114.86914	110.68769	120.60062	94.788056	380.334018	397.76031	447.591237	421.888586
SA_RS04625	SA_RS04625	33.89418	38.432991	42.142432	37.440796	20.179896	20.830851	16.368153	22.169138	23.05392	22.558554	18.486873	25.056121	117.080567	120.688344	127.936083	106.093592	132.670411	146.25639	107.083774	155.218438	43.118205	38.68434	35.136978	40.964876	36.812214	35.408018	50.885853	45.240457	29.765708	34.631476	39.680736	34.454089
SA_RS04630	SA_RS04630	51.742904	53.185314	54.827213	49.47261	30.370009	36.4828	32.304006	35.853343	34.813492	34.630235	32.553151	31.397307	152.352654	154.00033	145.690442	148.195338	81.013379	82.208885	80.579951	80.402991	61.434616	61.133205	62.203627	61.409741	61.484461	64.325475	61.254058	56.786327	167.56209	170.991311	173.730045	171.515667
SA_RS04635	SA_RS04635	29.480748	26.26179	30.968391	37.324191	42.91082	34.772692	28.918295	37.98588	38.460632	30.761073	28.79307	45.485116	55.298276	73.780908	63.159122	52.482487	42.796242	53.882452	57.045783	58.197857	18.675163	18.903694	13.055313	16.927869	11.281117	10.330649	15.171316	20.071942	64.811667	57.865796	63.217172	49.402365
SA_RS04640	SA_RS04640	179.363644	171.518994	178.91072	189.418244	156.652734	143.780022	142.452474	131.178213	145.049984	148.782319	145.859573	137.830142	357.902815	343.726822	333.027821	351.448363	206.876686	185.887975	200.071538	188.430515	273.325101	268.500074	301.806781	287.15528	290.101577	267.888947	276.252739	270.060616	245.262407	268.12185	239.58781	227.384866
SA_RS04645	SA_RS04645	309.254516	285.005815	300.64431	329.809433	316.384451	295.434192	315.700207	293.067811	319.368182	324.612479	299.586112	318.425884	679.920578	670.926426	660.19715	662.828861	512.097483	490.938177	525.421422	537.891128	225.01063	211.045921	230.172922	238.453922	213.506455	222.287281	213.443842	237.710004	517.48706	559.167143	486.438455	535.220426
SA_RS04650	SA_RS04650	83.247517	84.184807	84.33174	83.232191	98.755501	96.652564	104.861365	100.184937	100.177879	96.326006	97.622003	103.044941	251.178113	264.059626	266.879924	242.102779	63.690652	62.185369	66.435424	55.596049	57.06602	55.511624	57.28772	57.030856	65.867568	56.709346	56.58181	57.039968	108.961358	104.917608	109.118663	108.148607
SA_RS04655	SA_RS04655	395.575741	408.665078	396.256009	404.963013	497.095397	496.387587	495.766366	469.656141	482.811989	480.698963	480.860716	490.247805	793.083052	799.398239	781.002186	775.839946	353.870593	331.569669	329.589781	343.893665	293.949474	290.57402	278.011586	297.416872	287.745514	277.692802	292.403569	285.631086	274.384901	264.124249	264.391478	269.895632
SA_RS04660	SA_RS04660	533.29255	522.89886	547.237482	546.565895	774.290731	775.312213	789.522655	774.828464	780.861626	767.561602	785.182388	753.516301	1507.322742	1491.251045	1481.403497	1478.905593	723.139596	710.859141	712.492475	732.538422	1058.93955	1041.34775	1038.934197	1064.672563	1047.661644	1040.251995	1042.197499	1066.491868	764.485086	740.168175	768.946251	761.878801
SA_RS04665	SA_RS04665	40.740242	31.088727	37.125647	37.394459	40.45373	36.807213	38.882918	42.58241	33.147088	42.037216	41.202066	40.1205	90.41443	84.365621	83.746702	86.990421	307.7959	320.55972	326.688364	299.265297	50.616893	50.041682	51.001635	49.169345	52.281767	47.428382	49.985666	50.387806	156.000526	144.015444	149.30208	146.995007
SA_RS04670	SA_RS04670	50.964972	51.241293	49.37422	49.089441	264.613911	257.87648	269.630965	269.757916	275.643458	261.780414	268.608044	268.343912	17.219315	15.651073	16.223192	16.842095	41.7648	46.734844	43.053774	49.208841	260.212646	271.961184	254.394118	256.326847	246.516924	263.670199	253.961062	267.691547	61.766278	61.368113	61.462542	65.961812
SA_RS04675	SA_RS04675	68.771016	68.366224	71.871523	70.133705	276.837142	265.852966	285.295564	285.399769	288.604872	265.66237	280.252175	290.477374	12.879347	13.196133	13.450782	13.311548	28.677726	32.626979	34.655417	29.572017	175.34257	170.289583	180.448582	172.428751	164.624445	169.291308	170.771797	173.066531	44.422237	49.620432	42.980408	43.152012
SA_RS04680	SA_RS04680	321.320184	326.850342	318.140787	332.704413	335.365375	344.060824	325.76473	330.415445	333.018383	328.256115	332.378814	333.585125	457.428422	447.597665	441.412741	444.198657	442.380313	424.458618	418.607136	431.831545	84.881509	92.986558	85.168314	89.045735	85.680491	81.529327	88.370633	81.971219	401.613964	413.784438	423.263152	433.330843
SA_RS04685	SA_RS04685	26.111972	28.591475	26.785222	27.157387	31.560849	29.495702	35.783582	30.520575	35.302223	38.210992	32.45196	31.975381	41.809689	47.40739	37.854387	48.444437	30.987835	39.245881	31.920759	26.326759	23.617353	23.307066	32.960795	28.993273	26.657274	33.298559	24.422246	23.767547	26.3302	20.798725	32.053685	26.932622
SA_RS04690	SA_RS04690	26.176391	35.336669	29.98248	27.276454	42.626218	35.678682	41.577851	36.715183	31.353763	35.760781	31.187298	33.884927	66.967082	68.393597	63.003935	83.118293	44.180614	46.764389	55.778556	58.356823	146.414324	163.58363	147.223066	130.887278	153.957815	138.755428	143.676147	155.176411	56.170667	58.406236	57.775214	77.545088
SA_RS04695	SA_RS04695	38.16293	41.395386	36.981342	41.280353	53.220379	49.699609	42.20545	45.08883	52.772043	46.308169	51.697031	45.547313	73.159427	74.315918	75.19654	62.957987	77.456452	76.524857	72.564456	75.606354	20.311945	20.346949	20.749451	25.856943	24.478887	25.372543	26.177769	26.751075	53.366433	47.047786	59.715142	35.685146
SA_RS04700	SA_RS04700	17.630454	16.76342	16.22361	16.950538	16.472093	18.082126	15.968775	16.470929	16.351921	16.31564	18.108236	19.222853	46.346981	45.282943	46.537944	46.669065	36.626052	37.698987	34.397341	39.770766	12.077976	13.401713	12.645109	12.030368	11.781793	10.662367	11.324708	10.816216	47.712918	46.754107	45.911407	51.187038
SA_RS04705	SA_RS04705	9.574981	9.474856	9.098892	8.59368	11.242803	11.599392	11.912951	11.264586	11.407791	10.514766	11.97391	12.073953	47.479121	45.987561	47.181497	46.422066	44.42727	43.284234	44.535553	49.198191	30.067493	27.399371	26.598414	26.027941	28.47554	27.372503	25.438542	27.157674	82.968683	80.502766	84.742733	85.840745
SA_RS04710	SA_RS04710	242.482792	251.826444	240.318159	259.66472	237.445332	221.796176	211.471739	232.916656	224.314721	227.344589	231.551133	220.106011	423.888587	443.152786	408.413235	441.418573	280.840454	268.348667	267.597695	268.255091	222.127738	233.790654	236.221676	226.375188	239.635253	235.410291	231.7239	240.58541	409.599597	381.857694	394.648868	413.572961
SA_RS04715	SA_RS04715	55.197232	57.246004	59.736313	55.649967	47.091073	33.047931	35.901148	35.442339	41.981979	37.114081	31.295309	41.081415	52.963763	50.072595	60.070792	54.472293	54.352716	67.040263	68.831855	83.989484	42.425544	39.718408	29.332027	43.627962	49.426487	35.659628	26.774098	33.502034	62.580198	57.507899	37.809936	48.893676
SA_RS04720	SA_RS04720	137.176565	138.446162	139.560744	131.430822	155.941025	159.454281	151.272448	159.855578	152.476067	165.408708	159.544058	155.366377	313.643099	304.686216	309.894887	309.531382	214.238633	192.003558	193.021915	193.348051	161.823044	154.465078	151.385963	159.64087	164.001489	157.507679	156.686074	160.883914	211.46027	214.316122	207.561763	232.712271
SA_RS04725	SA_RS04725	125.661454	128.806166	135.660735	131.590242	122.530235	121.712456	132.800106	129.750166	133.644514	120.592672	129.29345	133.048864	200.440299	207.719435	197.652817	195.454992	162.084357	171.474035	174.422989	153.720497	60.277157	49.029412	53.916203	57.829296	58.110601	61.139431	57.545453	56.929913	82.049051	79.006745	79.821711	77.633387
SA_RS04730	SA_RS04730	253.702132	221.212556	245.576732	246.319641	177.44663	178.215282	186.532028	191.398203	214.707454	192.154442	178.634281	189.067229	469.464263	426.104714	449.476654	481.499952	314.42849	336.349539	321.773045	297.163229	278.777194	227.453581	226.628613	229.064519	249.872146	243.993626	259.147379	261.21841	432.954531	395.814494	407.369065	395.445092
SA_RS04735	SA_RS04735	1.469306	2.230559	2.233624	1.749549	3.03451	2.89605	2.60398	1.984605	2.849012	2.865093	1.047307	1.429731	4.242764	2.5959	2.535374	2.502103	4.242573	4.489453	3.616872	3.900916	1.619627	0.908241	1.699349	1.685145	1.347074	2.322041	1.232839	1.367217	2.601553	1.9037	1.046601	2.530141
SA_RS04740	SA_RS04740	361.303829	363.969513	354.783338	358.180947	2028.773255	2018.372854	2060.148862	2000.842237	2060.077273	2015.400008	2008.037326	2018.136667	143.574463	151.699674	149.347854	154.469345	276.854232	260.52192	266.774867	273.337782	121.854022	122.766107	122.201338	122.649518	121.073683	121.315422	121.456763	122.630831	115.387218	102.004239	104.451947	102.897913
SA_RS04745	SA_RS04745	0.172599	0.174914	0.350567	0.536605	0.292131	0	0.286459	0.539483	0	0.264727	0	0.27528	1.454049	1.46082	1.649209	1.466484	3.246631	0.941621	4.358394	1.87597	0	0.305281	0.923097	0	0.288194	0	0.290294	1.170493	0	0	0	0
SA_RS04750	SA_RS04750	0.371418	0.376154	0.125604	0.384744	0.633809	0.420875	0.621542	0.195073	1.731103	0.765891	0.19444	0.995414	0	0.174812	0.170107	0	0.328853	0.666682	0	0.332569	0.227688	0	0	0	0	0	0	0.209684	0	0	0	0
SA_RS04755	SA_RS04755	0.511834	1.038562	0.781051	0.796226	0.427203	0	1.67545	0.394477	0.437556	0	1.179471	0	0	1.081206	1.751623	0.361754	1.403346	1.428164	1.467915	1.41876	0.471927	0.453212	0	0.453128	0	0.427207	0	0.434646	0	0.596607	0	0
SA_RS04760	SA_RS04760	0.253852	0.473389	0.196364	0	0.43296	0	0	0	0	0.196194	0	0.203993	0.35713	0.358413	0	0.179914	1.349557	1.424744	0	1.359502	0	0.448691	0.452153	1.170017	0.635305	1.268167	0	1.504877	0	0	0	0
SA_RS04765	SA_RS04765	3.141242	2.239851	3.015173	5.434056	2.295303	2.278264	1.687673	1.058906	1.763209	2.59897	3.693621	2.162918	2.442595	1.471857	5.277963	3.899771	10.771232	7.830339	3.079289	10.902369	1.289722	1.856895	0.624355	2.340776	0.584533	2.918356	1.178781	1.78186	4.877695	1.618768	4.888926	2.364154
SA_RS04770	SA_RS04770	27.764249	28.230813	24.630999	33.570299	29.437155	35.224141	27.411374	27.184748	27.887569	29.325373	26.408821	38.133964	21.29037	16.612901	19.63595	25.610663	47.121406	49.536548	61.832665	46.283625	78.257401	76.679436	102.623905	79.982532	77.019502	92.157143	93.063906	76.747601	23.940709	22.115072	25.32236	24.456118
SA_RS04775	SA_RS04775	387.015638	353.535536	424.482656	401.772497	307.012753	312.986347	253.907855	256.943539	295.422605	244.305672	255.282342	306.370765	608.728888	554.225199	639.230452	606.532751	361.556678	361.138278	362.826749	292.564421	67.450946	90.616068	104.338621	86.218564	65.106929	85.383947	61.800434	66.37561	276.276919	274.415687	314.32665	367.30893
SA_RS04780	SA_RS04780	49.357304	49.448675	44.918591	51.456994	82.134265	81.63314	79.7267	71.225894	73.035029	74.431536	72.444414	73.392005	128.767876	131.983211	130.727389	124.856093	61.520863	58.959253	66.17552	70.046811	220.261927	225.410427	227.873624	197.773266	213.915142	212.155426	214.876223	206.497194	73.505413	77.017531	81.831502	77.775
SA_RS04785	SA_RS04785	68.188192	61.032944	68.114696	62.137789	109.54582	115.562472	112.959051	115.837913	111.143989	111.191017	117.550181	110.084423	221.261186	216.739913	215.450304	222.723507	78.361208	74.317733	75.045492	75.787192	407.416262	388.077557	386.155446	378.500875	391.348202	370.789985	368.657655	385.934422	144.923786	145.002719	143.314675	138.717349
SA_RS04790	SA_RS04790	6.529485	8.450123	6.669795	2.467128	2.823955	1.877723	1.845372	4.354034	0.964143	5.113519	2.598703	3.547983	4.241309	8.564285	10.462346	6.656931	12.236572	7.153194	7.344922	10.59579	4.386527	2.103267	3.184683	2.104855	0.993584	0.992674	1.002425	3.030412	2.717167	0	2.732345	0
SA_RS04795	SA_RS04795	14.839344	14.491216	14.946921	16.081221	9.79791	10.238232	10.353674	13.748906	11.646211	13.497583	9.966485	9.764976	18.62164	20.089222	16.559061	14.965763	13.287163	11.670834	15.310461	11.24146	14.642761	16.934238	20.459399	17.771297	16.518785	15.424715	19.858285	17.854617	16.486644	11.971696	12.074758	13.838903
SA_RS04800	SA_RS04800	11.11887	11.908628	11.262605	12.753054	11.568267	9.335242	7.16891	8.226727	10.763441	7.453486	8.196377	8.773886	29.551047	28.144232	20.614688	21.011656	23.183538	16.691358	15.472622	18.272726	14.201271	9.650783	14.491349	15.720135	12.272499	11.440616	13.449024	10.771282	25.803357	22.834857	18.768318	27.696495
SA_RS04805	SA_RS04805	6.636004	8.410729	9.160143	7.404081	10.187124	9.915969	7.614649	6.666874	8.777177	7.978547	6.847302	8.925701	39.951147	38.280353	39.463249	38.856132	28.179824	17.52411	16.409929	18.657049	50.788374	43.644224	42.664515	52.22522	47.592408	44.742896	49.151316	46.155391	47.217624	43.154447	51.406389	44.117503
SA_RS04810	SA_RS04810	9.732438	11.333891	7.760156	9.247674	11.162321	16.829142	15.1499	13.239457	12.786337	12.10622	13.306169	16.268495	37.617539	36.070915	42.641428	41.787275	32.384037	32.679592	41.343309	32.155853	78.39252	65.686745	71.583349	65.345716	72.094421	70.223534	69.000539	70.762079	43.165506	46.277746	44.629379	44.308842
SA_RS04815	SA_RS04815	13.31382	12.059491	13.020134	13.387414	18.031243	18.691046	15.996988	19.616845	18.749369	16.934617	17.568387	19.601119	52.265653	45.813975	48.880788	47.911064	69.228285	68.43272	67.843449	61.673368	81.10797	78.084533	78.413697	74.626771	78.609852	78.408185	75.156549	80.033882	64.405765	67.783259	64.196179	62.913971
SA_RS04820	SA_RS04820	0.234506	0.079117	0	0.242822	0.806553	0.267744	0.263663	0.124117	0.275363	0	0.247437	0.126671	0	0.110474	0.430088	0.223225	0.410833	0.207947	0.642173	0.415519	0.430872	0.414196	0.556403	0	0.130312	0	0.393573	0.132263	0.553386	0.184094	0.371095	0.538262
SA_RS04825	SA_RS04825	0.295782	0.749126	0	0.306459	0.25135	0.250383	0.246477	0.464166	0	0.228015	0	0.236851	1.663669	1.043597	0.203043	0.86279	1.185229	0.801501	1.23687	0.799038	0	0	0.527051	0	0.49367	0.492741	0.248599	0	0	0.364685	0.699074	0.337927
SA_RS04830	SA_RS04830	0.595939	0.301871	0.719811	0.617458	0	0.504379	0.248254	0.467513	0.259296	0.688048	0.232993	0.477118	0.418983	0.420517	1.025262	1.055406	0.398102	0.403832	0.466358	0	0.54827	0	0.26548	0	0.49733	0.744594	1.252217	0.757386	0.700174	1.030433	0.704197	1.021205
SA_RS04835	SA_RS04835	0.152365	0.771836	0.501164	0.631486	0	0.257769	0.253742	0	0	0	0	0	0	0.215015	0.209163	0	0.407462	0.413368	0.798408	0	0	0	0.543043	0.269246	0	0	0	0	0.357958	0.714615	0	0.696099
SA_RS04840	SA_RS04840	1.357528	1.375687	1.378561	1.230954	1.436747	0	1.690624	2.387931	0.588623	1.30198	1.586733	1.083097	2.623424	3.421531	2.561431	2.645634	1.367023	1.387552	1.427243	0.921549	0.937103	2.100878	0.604997	0.899887	1.133299	0.282804	0.856155	0.863028	1.991255	0.397544	2.40314	0.774389
SA_RS04845	SA_RS04845	45.825878	36.57269	39.335173	37.403807	32.809395	28.691315	31.927773	29.369389	26.678213	32.874746	33.422577	31.152855	101.500592	113.945687	107.678343	120.79885	65.728023	66.670973	57.912201	62.089102	39.041035	33.607735	38.071058	38.272816	32.216811	34.119933	34.923786	37.452549	93.468303	84.084583	84.746435	83.368545
SA_RS04850	SA_RS04850	2684.158247	2770.716462	2741.378902	2752.982039	2604.34934	2700.759288	2507.398668	2627.115765	2631.130656	2590.875541	2636.730568	2728.023312	2165.39234	2146.415383	2074.609235	2149.577766	2864.675447	2964.498643	2908.318511	3003.807696	693.755025	744.484699	634.328135	688.584973	698.215065	677.872777	690.686052	643.674183	1222.329622	1271.507186	1287.561954	1309.832958
SA_RS04855	SA_RS04855	392.221833	387.613378	393.085495	381.204787	424.557067	426.938549	431.105671	454.433061	425.954753	420.419218	414.436925	423.379299	664.36312	653.62381	699.445427	666.112225	419.527501	423.557472	406.944174	400.145876	74.066671	77.752972	77.9931	78.526815	77.445474	69.982968	77.291301	73.805358	146.817509	142.838909	146.40333	143.13839
SA_RS04860	SA_RS04860	0.591564	0.449913	0.450342	0.766149	0	0.500767	0	0.696249	0	0.455569	0.462651	0.473703	1.671807	1.139384	1.218386	0.838146	1.185229	0.801501	0.424861	1.997594	0.272116	0	0.263526	0.261318	0.987339	0.492741	0.497197	0.501206	1.390158	0.346904	1.398149	1.01378
SA_RS04865	SA_RS04865	72.850079	72.91096	74.278236	73.543997	34.518481	32.098094	36.089683	32.304827	34.438137	34.505351	32.467069	34.317993	186.827214	181.366631	184.42733	186.640531	116.718008	109.91214	108.904579	112.373041	25.330868	24.872814	26.239654	26.342933	28.26931	25.390753	24.728947	23.327898	175.070814	171.225231	172.155717	178.072407
SA_RS04870	SA_RS04870	145.237891	152.203635	148.758242	146.295872	138.812605	129.23856	123.23355	146.621702	141.697639	121.523216	133.040325	139.119649	153.471704	157.720848	156.2086	153.907695	163.853642	163.410706	140.580145	137.125871	39.160283	39.079303	36.629489	31.010445	39.919897	33.517734	37.017216	36.669885	55.022017	66.949185	59.71297	58.799835
SA_RS04875	SA_RS04875	305.653478	307.116768	323.510276	288.238536	281.757451	314.126656	321.195585	309.871391	300.739936	314.271684	281.48153	303.258526	315.88484	349.901525	360.320474	344.381916	441.39171	414.287886	399.775988	411.108365	51.774831	61.186771	63.038788	54.736808	57.239434	52.10152	55.706881	62.379813	206.160159	164.178552	177.219203	171.29253
SA_RS04880	SA_RS04880	31.62021	34.408163	30.78797	31.914855	24.610097	19.811132	21.34467	20.540054	19.759874	18.437002	22.648685	23.190624	27.617595	28.328504	21.142912	24.950539	29.200518	34.453375	36.148796	35.281367	3.679376	5.551693	5.08949	3.532666	4.289044	2.378979	8.646173	3.872888	11.952015	8.619052	3.338215	9.032954
SA_RS04885	SA_RS04885	92.252129	116.368778	100.729589	92.257657	70.921763	63.422462	55.529795	66.509774	75.110951	75.092074	68.209292	64.518927	150.106924	143.796402	149.003378	171.649001	112.982215	131.245815	111.839535	93.635356	29.010698	21.586237	24.328576	21.631774	29.287033	16.059058	21.361304	29.029835	41.11019	44.499204	45.70665	51.634611
SA_RS04890	SA_RS04890	104.250556	101.924867	95.231265	93.851502	79.200147	97.076656	96.868179	95.722032	93.098771	89.412298	90.896892	90.216985	155.770652	147.246511	155.640138	169.111967	131.626255	103.812507	118.49149	104.673369	53.095364	55.724301	39.761506	44.181256	40.240616	38.735224	50.445281	46.178079	100.592808	102.76136	119.706475	99.820515
SA_RS04895	SA_RS04895	109.62391	106.854371	107.722698	105.581692	116.660388	112.354793	103.235071	117.911701	104.69869	127.315024	106.259434	115.201223	186.028551	177.850127	191.98003	186.872223	144.320282	141.930719	137.266713	147.410161	79.555465	89.22321	90.756305	92.162135	88.235863	88.998756	87.464173	92.273359	146.397577	150.206764	134.180578	147.56313
SA_RS04900	SA_RS04900	29.016432	30.375642	26.328533	27.251998	16.63477	21.300474	22.935952	21.47112	21.002582	17.210293	14.867568	14.048847	57.523061	54.189324	55.144464	55.053787	58.291928	61.355096	58.847539	65.548717	10.646968	11.621881	10.076929	12.457153	8.594961	9.355989	15.212079	13.296823	19.742862	19.287831	20.009626	19.658222
SA_RS04905	SA_RS04905	20.507888	21.800999	20.849599	22.138886	20.409431	20.690789	19.885865	20.491721	20.381568	19.798267	19.674562	23.427252	43.357646	46.022467	43.224613	44.103631	42.73101	46.86667	48.063832	41.300518	43.626674	38.237924	41.837588	38.205734	41.127999	36.316952	40.219079	43.404922	62.121311	62.549089	58.545091	59.659363
SA_RS04910	SA_RS04910	16.809044	16.492145	16.006042	14.674406	17.37854	15.149296	13.642278	15.078306	14.120309	14.53265	15.77585	12.639986	39.505477	35.430586	35.343017	36.132254	43.742367	38.718066	43.425904	42.949286	28.361788	30.223896	33.499992	32.03907	27.514284	27.477331	28.68446	26.958492	37.401786	40.594637	37.169957	34.211748
SA_RS04915	SA_RS04915	133.475883	128.890353	126.8053	132.151823	166.608024	157.302008	161.895355	158.537845	171.68635	158.201638	149.897774	157.456069	266.088955	282.61342	251.763833	260.519821	182.184471	206.099698	186.937522	196.866427	111.080127	115.244614	119.757419	113.774746	120.217727	115.649313	118.407141	120.374836	191.395869	185.794687	210.634155	195.550796
SA_RS04920	SA_RS04920	119.119852	120.25319	117.119587	102.932346	71.710065	69.638543	72.966663	70.159289	68.100962	66.007502	67.376012	73.125429	190.421518	188.013633	198.443415	186.905831	143.58298	148.424414	140.266767	156.563473	33.969208	24.250395	24.908019	23.068413	25.972597	28.559155	24.382525	28.825324	68.976876	75.002771	87.001539	81.343523
SA_RS04925	SA_RS04925	9.619292	9.268447	10.508005	8.408317	10.828834	8.716332	10.910725	11.235034	13.083618	11.966218	10.512405	11.594673	15.42325	16.18496	13.806523	11.503682	20.474789	15.534853	16.592746	18.17174	56.669603	55.23684	54.673707	56.574525	54.728176	55.480909	53.939889	53.795323	18.554212	16.853	19.482178	17.470452
