gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS12535	SA_RS12535	4254.773	4119.99	4166.834	4155.919	1447.362	1465.492	1472.436	1706.59	1438.289	1691.95	1570.158	1557.286	1913.504	1879.698	1979.863	1853.089	1151.885	1091.884	1031.727	1165.439	334.997	341.496	335.598	333.47	393	346.145	366.097	405.891	2888.121	2925.76	2911.912	2965.311
SA_RS12540	SA_RS12540	792.986	774.338	759.481	742.99	300.331	321.731	327.363	335.173	293.33	336.769	330.902	314.981	431.099	457.984	488.094	512.15	443.022	493.772	424.306	448.041	200.48	205.264	184.058	190.64	189.218	211.93	172.242	214.282	819.551	792.251	786.205	804.857
SA_RS12545	SA_RS12545	267.787	263.433	309.106	255.677	103.06	114.099	88.791	143.766	95.089	115.914	114.175	97.016	146.232	134.266	141.875	145.862	189.82	182.847	151.261	190.257	55.317	60.727	74.612	52.59	69.678	73.302	69.184	55.559	333.077	340.474	310.723	356.889
SA_RS12550	SA_RS12550	832.615	836.548	837.973	806.095	391.609	423.162	381.181	416.189	381.7	396.33	447.032	402.971	308.823	288.781	313.532	304.441	474.148	473.913	427.375	502.755	193.203	172.06	195.329	203.771	208.104	223.767	233.573	238.159	853.721	868.116	841.984	921.693
SA_RS12555	SA_RS12555	129.68	125	116.002	105.613	64	78	60	63	87	72	77	57.001	27.291	26.729	37.129	21	68.009	65	61.018	79	25	22.949	4	21	21	29	22	31	130.61	156.122	123.341	131.007
SA_RS12560	SA_RS12560	68	67	54	65	29	44.528	32	44	40	39.768	36	23	80.932	58.521	82.92	74.016	27	16	19	28	32	31	39	33	35	39	29	34	37	31	33.059	34
SA_RS12565	SA_RS12565	267.002	240.009	227.947	217.637	70	52	58	71	60	69	63	53	200.829	225.015	199.235	193.246	223	217	211	243	80	97	83	101	104	88	107	109	453.538	451.704	434.608	459.079
SA_RS12570	SA_RS12570	0	2	1.005	2	0	0	2	0	0	0	0	1	0	1	0	1	0.973	0	0	1	4	1	3	7	3	2	3	4	3	2	2	2
SA_RS12575	SA_RS12575	31	32	35.995	22	11	15	16	12	10	17	15	16	44.062	50.321	51.339	35.022	17.299	17	12	22	6	12	14	8	6	7	9	6	18	31	23	20
SA_RS12580	SA_RS12580	194.436	160.998	154	162.005	71.076	99	86	83	77.993	86	113	90	338.971	353.123	297.283	343.766	109	97	108	122.981	73	86	83	77	77	83	95	95	105.002	95.555	120.926	111.979
SA_RS12585	SA_RS12585	108.727	115.507	91.702	99.309	87.743	93.3	87.377	85.187	97.034	88.994	112.122	101.178	51.329	51.847	52.498	28.451	42.608	49.937	57.837	59.935	16	14.597	19.86	13.827	9.886	12.477	7.419	13.621	18.42	26	23.948	29.502
SA_RS12590	SA_RS12590	61.273	89.493	81.298	79.691	102.365	123.7	107.93	108.82	93.972	135.006	86.878	128.272	59.083	57.521	65.257	64.816	32.392	51.063	41.164	40.204	8	15.403	14.14	10.173	19.114	10.523	12.581	8.379	41.672	33.904	31.804	30.934
SA_RS12595	SA_RS12595	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SA_RS12600	SA_RS12600	78.659	62.761	73.106	68.315	27	28.036	29.761	37.099	40.017	30.901	26	30.939	72.232	89.338	84.72	82.92	48.725	45.006	52.905	50.446	3	9.68	7.361	13.448	16.186	12.904	12	11	21	29.998	16	23.007
SA_RS12605	SA_RS12605	26.341	20.153	16.894	27.685	13	11.964	12.239	9.901	10.983	14	11	19.061	46.934	46.943	48.338	40.565	19.275	14.994	18.095	21.556	4	1.32	3.639	7.552	3.814	9.096	6	6	12	14	7	14
SA_RS12610	SA_RS12610	701.06	685.063	715.654	739.983	280.999	279	292.99	316.857	266	363	297.832	292	817.37	799.763	848.582	796.631	221.001	227	223	206	214	227	203	227	255	254	222	224	202.542	246.879	243.3	227.958
SA_RS12615	SA_RS12615	1046.683	1040.795	1014.425	1056.498	1169.757	1228.446	1267.38	1356.885	1204.017	1375.463	1283.414	1281.669	2851.972	2871.247	3030.997	2742.329	934.035	895.126	883.751	931.12	1487.369	1509.961	1502.813	1537.258	1546.228	1577.535	1608.914	1632.5	1232.984	1170.178	1257.873	1314.542
SA_RS12620	SA_RS12620	801.032	815.299	802.281	783.23	695.363	681.136	647.732	689.841	644.618	766.266	727.371	720.106	1737.201	1889.358	1866.551	1827.215	566.351	588.107	592.273	575.011	767.897	828.036	818.254	858.69	890.7	915.946	855.926	828.418	748.07	742.724	746.406	750.989
SA_RS12625	SA_RS12625	810.731	804.934	762.098	816.976	591.712	586.387	560.708	605.111	545.623	651.075	647.18	611.91	1858.597	1872.342	1939.775	1869.193	581.006	533.529	576.012	565.899	299.758	277.002	285.055	318.051	334.325	324.85	339.795	331.192	498.944	510.991	523.87	499.332
SA_RS12630	SA_RS12630	239.092	268.171	238.374	263.002	196.93	176	193	211.002	176.001	213.007	210	198.994	453.311	447.568	460.888	429.195	159	129.071	148.648	149	100	90	95	101	116.321	107.088	121	100	203.163	215.191	200.294	232.729
SA_RS12640	SA_RS12640	73	62	62	59	32	41	51	71	37	64	66	50	67.901	56.847	63.188	58.892	84	86	72	89	6	8	2	5	4	9	5	6	1	3	3	3
SA_RS12645	SA_RS12645	1907.533	1916.406	1860.84	1868.207	587.852	591.002	626.616	653.008	604.042	653.26	663.176	620	1578.582	1496.187	1553.982	1522.38	1006.423	1110.071	977	1140.53	453.018	433	389.962	418	450	490	450	439	1050.827	1113.251	1147.321	1047.657
SA_RS12650	SA_RS12650	38.996	31	28	38	20	17	17	16	19	18	13	16	58.011	71.747	79	48.878	35	20	27	18	8	7	12	11	7	9	8	8	35	47.119	49	45
SA_RS12655	SA_RS12655	1	0	2	2	0	0	2	0	0	0	0	0	2	1	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SA_RS12660	SA_RS12660	407	384	427.726	432	309.005	286.069	317.116	300	260	312.624	303.013	298.945	918.45	983.414	902.376	953.996	211.002	218	208	218.166	285	296	255	262	300	295	306.892	302	475.6	540.838	494.376	442.379
SA_RS12670	SA_RS12670	83	100	83.579	88	107.032	107	91	128	108	131	118	101	112.086	118.028	113.258	97.378	56	53	60	54	40	39	49	31	53	42	44	53	26	22	18	26
SA_RS12675	SA_RS12675	64.054	49	55.648	55	48	39	50	54.967	38	55.83	51.072	51.643	79.195	68.13	60.25	89.84	46.606	52	43	54	30	38	33.821	28	37.764	44	34	29.948	43	45	54.138	48
SA_RS12680	SA_RS12680	47.946	48.001	48.352	59	47	45	43	46	28	52.17	39.129	41.357	56.829	56.08	51.123	57.142	52.459	51	54	59	57	56	53.179	64	52.236	53	62	53.052	33	36	28.859	36.409
SA_RS12685	SA_RS12685	5	2.43	3	2.1	3	2	0	1	2	0	1	1	11.464	3	6.098	4	1.06	2	9	2.995	1	0	2.56	3	1	3	0	1.179	0	2	0	0
SA_RS12690	SA_RS12690	11	8.57	12.951	11.691	4	3	2	2	10	4	7.416	6.241	29.366	28.836	39.936	22.203	13.865	5	14	12.005	7.59	17.001	13.273	17	18	12	9.969	17.821	27.986	21.975	27.64	25.331
SA_RS12695	SA_RS12695	14	15.022	20.085	21.059	1	3.393	4	10.005	6	3	6.015	7.594	19.165	20.153	31.726	20.716	13.192	22.937	16.911	13	6.655	9.058	4.166	6.325	2.452	7.021	4.031	7.318	7.02	4.025	6.38	7.669
SA_RS12700	SA_RS12700	13	9	13.965	13.983	8	6.607	9	8.995	8	10	8	9	23	28.893	19.202	25.882	14.808	11.063	6.089	3	9.901	10.941	11	8.675	10.548	10.979	12	9.682	27	16	18	32
SA_RS12705	SA_RS12705	5	3	9	2.182	3	1	5	3	1	1	7	3	9	10.057	10	11.105	2.075	9	1	4	5.853	5	2	7	7	6	3	10	3	3	4	4
SA_RS12710	SA_RS12710	0	0	2	0.984	0	1	0	0	0	2	2	0	2	2	2	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	2
SA_RS12715	SA_RS12715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SA_RS12725	SA_RS12725	20	11	16	14.013	8	14	10	8	13	15	9	17	29.005	34.006	27.128	25.035	25	24	25	24	21	17	14	24	26	26	20	14	19	11	8	13.024
SA_RS12730	SA_RS12730	16	14	23	15	9	13	13	5	6	11	8	7	29.007	20.001	23.045	30	18	15	22	17	23	24	18	18	22	22	24	19	8	13	12	8
SA_RS12740	SA_RS12740	1128.522	1161.382	1203.308	1188.69	2736.733	2712.865	2900.995	3093.643	2687.989	3148.421	2971.984	2872.131	227.636	217.213	241.768	213.004	214.085	189	188	198.008	197.011	205	184	200	187	202	223.999	195	183.862	221.654	227.913	213
SA_RS12745	SA_RS12745	96.962	87	73	75.982	19	19	31	16	18	22	27	22	34	31.001	36	43.001	8	9	13	19.992	9.968	10	8	5	9	5	9.001	7	3.003	5	3	4
SA_RS12750	SA_RS12750	439.504	466.286	427.58	416.787	1012.11	1128.848	1052.706	1123.093	1037.4	1187.453	1168.235	1158.571	458.547	449.465	479.431	434.068	359.517	333.786	320.169	328.457	713.219	711.315	709.834	655.993	716.792	744.063	759.836	692.294	295.116	276.251	279.099	289.694
SA_RS12755	SA_RS12755	624.317	621.591	616.29	643.208	1190.071	1156.412	1240.69	1260.88	1214.047	1290.427	1257.314	1203.673	531.216	512.863	556.128	554.698	501.244	518.214	496.831	482.543	248.588	248.797	262.168	256.007	279.965	258.937	285.797	270.706	248.129	205.229	246.006	263.807
SA_RS12760	SA_RS12760	410.965	392	372.096	370.866	191.354	206	217.016	246.123	227	262	219.016	227	653.441	666.52	637.661	652.754	242.007	205	222	227	442	532	488	514	582.992	555	511	516	303.984	271.159	321.553	326.154
SA_RS12765	SA_RS12765	17	17	14	17	13	8.992	15	13	7	9	10	11	32.001	24	33.946	38.086	17	19	8	11	42	32	40	25	41	39	33	31	14.04	17	16	13
SA_RS12770	SA_RS12770	558	580	586.713	551.098	401	373	380.001	413	345.381	400.074	392.999	384	1295.725	1308.317	1331.608	1292.602	238.01	242	208	213	115	104	98	99	114	104	111	106	330.905	357.224	387.191	434.09
SA_RS12775	SA_RS12775	57	47.162	68	59	40	37	29	27	43	32.006	36	31	99.506	108.447	100.017	76.975	24.935	24	26	23	21	13	20	25	21	17	16	30	23.243	29	38.093	35
SA_RS12780	SA_RS12780	426.156	442.828	475.994	447	184	193.989	191	185	187	210	243	195	1258.252	1236.074	1212.155	1175.531	235	229.303	225.791	223.311	682	708	704	705	743.578	724.001	700.59	730.01	142.276	182.173	125.013	188.308
SA_RS12785	SA_RS12785	196.97	172	187.018	186	74	81.988	67	80.061	84.507	84.21	89	102	553.793	595.688	583.45	535.414	214	206	182.001	231	129	111	118	125	127	116.99	131	124	316.844	315.123	330.732	351.236
SA_RS12795	SA_RS12795	251	256	248.362	240	123	142	134	136	125	155	125.001	163	415.884	418.811	446.998	411.859	207	227	229	212.004	268	285	281	283	301	292	280.002	307	454.314	434.428	435.694	453.459
SA_RS12805	SA_RS12805	203.961	176	177.03	183	74	83	62.013	88	80	94.19	78	96.035	148.947	154.076	166.132	144.723	95	103	93	96	29	40	35	29	45	35	31	46	91.077	90.634	81.007	83.829
SA_RS12810	SA_RS12810	109	121.023	133.554	107.482	89	82	96.758	88	74	90	88	88	155.923	163.089	190.576	187.5	35	45	46	38	64	59	68	52	65	63	70	50	62.526	58.997	56.695	50.01
SA_RS12820	SA_RS12820	46	47	53	43	29	29	27	29	31	22	28	30	78.595	98.102	78.038	79.735	40	42	35	47	83	69	77	82	92	73	105	114	85.003	95.058	94.509	85.227
SA_RS12825	SA_RS12825	260	288	268	229.39	100	102	96	106	107	119	101	95	350.802	333.287	342.503	328.274	191	179	186	169.026	138	125	131	135	182.005	126	133	126	233.252	261.34	264.756	251.003
SA_RS12830	SA_RS12830	259.864	249.598	258.657	243.457	76.351	85.165	63.345	93.867	72.015	68.601	84.407	91.815	308.057	263.006	287.227	248.745	213.68	192.397	219.205	216.299	127	174.933	145.794	151	175.945	151	171.846	180.932	519.46	533.427	525.759	543.399
SA_RS12835	SA_RS12835	357.577	358.407	328.801	275.525	131.018	111.992	124.664	128.303	115.417	122.626	142.113	154.186	534.625	530.381	566.541	590.435	326.609	340.608	349.435	373.905	160.01	143.227	177.059	142.559	146.866	160.186	169.307	168.716	1335.486	1233.879	1249.877	1375.516
SA_RS12840	SA_RS12840	166.419	145.528	115.436	112.399	56.551	59.777	51.936	60.755	58.823	52.773	52.48	52.531	177.535	160.309	170.082	153.088	121.034	115.216	118.473	107.119	38.089	46.464	46.046	38.787	39.768	49.027	50.784	46.461	395.807	403.181	428.231	377.31
SA_RS12845	SA_RS12845	357.767	382.534	389.193	366.662	116.449	92.232	118.056	128.245	109.772	127.988	120.556	108.469	288.622	313.623	289.584	269.26	176.701	149.361	176.073	157.678	221.901	215.544	200.101	247.654	220.42	216.795	217.063	186.891	710.841	702.257	698.529	729.667
SA_RS12850	SA_RS12850	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	2	3	0	1	3	1	0
SA_RS12855	SA_RS12855	0	0	0	0	1	0	0	0	0	2	0	0	1.01	0	1	1	1	2	0	2	1	3	0	1	1	0	0	2	0	1	0	0
SA_RS12860	SA_RS12860	145	142	138	135	79	95	85	100	91.03	90	106	103	215.34	223.876	231.22	212.167	109	118.028	135	133	18	22	30	30	29	32	36	41	99.166	114.42	102	115.651
SA_RS12865	SA_RS12865	121	97	98	90	79	101	98	111	80	86	74	88	246.511	262.32	259.303	218.172	193	182	163	185	327	354	316	302	368.002	369	372	384	568.327	549.738	481.635	500.394
SA_RS12870	SA_RS12870	2211.861	2243.29	2227.674	2047.618	1070.001	1034.03	1022.428	1182.306	1027.907	1223.031	1203.842	1135.101	1640.419	1634.503	1724.728	1619.766	585.297	610.877	567.072	566.968	185	204	202	220	195.117	250	177	230	921.777	879.385	977.213	988.412
SA_RS12875	SA_RS12875	305.058	289.004	250	292.026	129	125	150.758	131	118	125	149	152.004	483.403	491.404	448.451	528.2	239	260	221	210.975	452	455	495	444	478	482	489	473.985	286.643	312.809	342.148	336.179
SA_RS12880	SA_RS12880	1011.799	1087.35	1053.664	936.349	476.759	470.506	451.902	539.912	443.918	535.335	505.01	483.055	883.363	879.651	922.468	830.212	372.179	367.631	345.335	353.17	94.52	85.221	101.998	77.907	107.572	110.685	113.839	126.437	358.65	367.95	308.516	341.676
SA_RS12885	SA_RS12885	445.763	496.36	485.194	447.941	135.266	135.202	136	145.086	119.877	158.667	161.246	142.968	390.662	366.389	426.516	367.628	128.191	144.821	130.665	126.83	103.482	86.779	102.002	96.093	119.428	107.315	120.161	87.563	119.63	133.603	137.799	149.77
SA_RS12890	SA_RS12890	426	460.8	435.733	422.992	359	318	325.004	385	256	332	323.496	371	718.962	727.527	731.347	688.913	185.668	173	190.723	187.968	408	441.999	351.997	394.009	430.999	407.201	394	444	423.639	409.841	418.499	399.699
SA_RS12895	SA_RS12895	75.439	63.41	64.596	83.187	30	35.731	32	41	45.955	41.07	36.257	32.616	59.07	43.674	40.384	30.967	37.721	44.503	44.121	37.35	17.51	19.839	16	21.409	21.148	9.601	14.588	21.944	17	20	17	25
SA_RS12900	SA_RS12900	94.561	100.59	90.404	108.807	30.789	25.269	23	32	34.043	37.93	37.164	29.743	91.011	76.026	94.055	98.563	82.279	76.497	65.879	68.65	10.49	16.161	10	16.591	18.852	14.399	21.412	16.056	9	4	7	8
SA_RS12910	SA_RS12910	584.999	553.912	588.992	541.969	180.184	141.15	171.167	194.473	176.888	171.018	190.556	189.07	395.701	415.169	413.153	397.361	279	250	261.058	260	37	46	48	41	59	43	39	38	17	9	18	14
SA_RS12915	SA_RS12915	130	108.207	133	120	47	64	63	62.001	58	58	74	55	174.562	190.175	192.336	170.465	57	81	66	83	111	134	94	134	97	124	132	127	93.011	105.027	90	96.024
SA_RS12920	SA_RS12920	65	55	54	48	26	20	12.296	18	12	25	20	22	82.12	99.1	87.202	80.092	56	52	50	55	17	23	14	30	18	19	19	21	40.782	37.022	38	30
SA_RS12925	SA_RS12925	31	48	40.002	34	36	51	42	57	48.999	46	43	44	135.922	122.441	121.014	111.389	57	52.974	54	47	74	95.022	81	83	97	92	86.01	89	80.088	80.952	85.002	72.001
SA_RS12930	SA_RS12930	12	12.002	9.455	19.005	14	13	15	10	14.984	14	10.927	16.064	67.13	50.28	71.155	75.621	23.633	35.026	34.003	27.359	84.251	71.17	77.007	59.379	81.099	96.228	99.594	87.134	41.059	53.006	34.231	44.322
SA_RS12935	SA_RS12935	14	18.055	11.544	26.995	17.357	17.9	22.177	18	19.017	17.976	18.073	15.936	77.546	69.794	73.687	67.255	30.369	23.664	31.553	34.595	75.677	47.8	40.993	62.611	51.224	55.681	52.397	60.099	26.948	30.675	36.108	32.62
SA_RS12940	SA_RS12940	18	21.11	14.09	21.265	23.643	18.131	16.822	20.094	20	19.024	13	21	67.27	60.433	60.92	72.937	20.131	22.237	31.628	24.307	22.072	26.008	22	17.011	21.677	20.091	20	26.005	29.003	33.32	36.245	24.459
SA_RS12945	SA_RS12945	57.873	58.083	51.717	52.679	50.063	53.026	42.868	48.996	50.871	52.927	49.194	46	122.718	127.091	124.502	136.941	43.239	37.953	47.08	39.536	23.983	20.54	24	14.191	25.265	24.945	28.183	16	41.089	36	39.633	38.342
SA_RS12950	SA_RS12950	236.127	217.751	225.193	210.056	175.938	172.867	178.132	219.269	166.129	195.073	214.811	215	446.015	500.401	458.248	432.014	119.152	109.146	93.735	105.243	41.017	41.46	47	46.809	49.735	48.055	45.817	32	128.069	126.5	130.429	147.653
SA_RS12955	SA_RS12955	1	0	2	5	5	5.437	5	5	5	3	3	2	25.111	24.033	18	15.012	6	2	7	5	5	5	8	5	5	2	4	4.735	6	7	11	8
SA_RS12960	SA_RS12960	4	2	2	1	4	10.563	3.922	2.972	3	8	6	7.913	21.855	19	14	10	3	4	7	1	0	4	2	2	5	5	4	5.265	3	5	5	3
SA_RS12965	SA_RS12965	13	6	5	8	7	5	3.078	2.028	7	9	8	5.087	16.192	20.994	17	13.048	3	7	5	5	2	1	4	2	4	4	3	4	5	2	2	3.003
SA_RS12970	SA_RS12970	454.298	448.786	457.955	427.563	190	156.016	206.27	206.93	164	201	189	195	456.001	458.484	463.864	462.581	97	106	121	127	56.476	52	48.612	55.978	50.655	52.975	68	41.917	125.015	122.996	116.119	136.575
SA_RS12975	SA_RS12975	364.702	369.235	330	363.086	147	169	154	178.073	165	169	172.028	158	459.066	446.791	471.205	456.48	68	64	62	76	192.524	197	233.388	177.032	236.345	258.025	239	234.118	108.732	140.066	113.002	143.164
SA_RS12980	SA_RS12980	123.004	114	124	123	88	83	70	95	69.515	82	75	83.002	240.585	236.684	247.496	220.429	89	73	63	81	101	89	114	90	109	136	112	119	174.999	146.059	142.18	163.024
SA_RS12985	SA_RS12985	651	618.401	614	604	177.001	185	187	225	179.197	218	214	205.532	157.145	150.722	148.108	164.888	106	119	120	123	30	31	35	23	30	31	29	30	25	28	13	21
SA_RS12990	SA_RS12990	51.589	51.984	62.718	51	30	21	39.005	28	32	27	21.962	42	69.493	69.568	74.559	67.902	37.123	42	48.054	40.072	18	14	16	12	14	17.02	19	25	39.017	41.098	44.003	41.952
SA_RS12995	SA_RS12995	29.415	23.016	22.282	19	8	6	8.995	5	10	5	8.074	7	21.231	20.016	12.351	11.997	20.877	14	17.946	19.928	5	3	4	2	9	5.98	5	5	4	5	6	6
SA_RS13005	SA_RS13005	250.99	264	233.408	256.159	45	47	33	49	47	46	44.964	50	180.701	197.411	206.927	197.038	131.52	116	98.999	120	17	18	31	26	27	28	24	26	53.094	40.974	59	48.98
SA_RS13010	SA_RS13010	651.944	641	649.33	599.811	171	157	176	200	174	194	188	183	944.766	982.801	930.35	919.335	225.017	227	204.001	200	131	139	132	142	135	157	145	150	1023.263	1112.539	1041.955	1064.548
SA_RS13015	SA_RS13015	195.896	221.5	204.508	217.944	219.972	217.084	220.428	202.356	204.06	220.96	210.246	204.1	468.359	426.858	431.848	399.584	61.492	67.025	71.366	62.486	44.192	55.074	55.877	59.144	54.28	61.331	60.365	67.28	102.902	110.634	89.274	122.726
SA_RS13020	SA_RS13020	79.104	86.5	66.722	77.056	14.011	9.916	27.572	15.644	16.94	18.07	12.754	21.9	76.37	65.915	82.108	70.753	45.508	49.975	32.634	48.513	24.808	14.926	18.123	10.856	19.72	19.669	20.635	15.693	6.957	4.862	8.723	7.274
SA_RS13025	SA_RS13025	17162.867	16935.31	16841.568	16531.132	5035.321	5070.441	5305.607	5578.37	4921.752	5669.122	5546.49	5428.922	6940.208	7076.843	7036.915	6961.448	5864.035	5698.248	5683.94	5957	1908.984	1912.381	1968.062	1913.329	2118.551	2043.944	2041.196	2044	13414.392	13317.108	13265.536	13629.031
SA_RS13030	SA_RS13030	31	39	32	50	14	10	11	6	11	12.001	9	10	42.001	42.102	38.916	47.991	21	17	32	20	13	21	17	25	22	16	12	15	14.195	22	16.185	17.956
SA_RS13035	SA_RS13035	50.159	59.04	62.384	57.049	22.806	39.031	24.459	30.008	29.153	32.024	48	35.59	143.965	179.953	142.726	120.184	53.603	59.405	60.791	50.399	66.34	60.302	50.493	49.866	73.589	67.384	63.883	64.807	102.74	101.354	100.935	128.851
SA_RS13040	SA_RS13040	98.46	102.03	103.099	94.007	30.194	26.871	30.563	32.944	35.551	33.971	36.838	28.405	187.437	193.062	188.906	181.297	69.484	75.79	84.359	90.965	35.019	36.572	33.107	32.389	30.326	35.404	32.992	32.761	56.84	55.637	62.825	55.676
SA_RS13045	SA_RS13045	428.271	437.265	439.067	402.573	189.52	181.972	186.523	176.99	166.697	171.495	171.163	214.011	632.162	644.842	682.118	652.953	250.466	244.054	248.833	269.803	210.871	206.126	220.272	216.578	224.859	217.152	231.82	215.433	494.918	531.891	530.219	544.829
SA_RS13050	SA_RS13050	455.185	480.713	416.319	416.267	185.962	225.252	190.718	230.86	188.432	231.716	226.999	209.061	412.651	379.39	373.851	350.863	211.448	219.751	176.966	185.992	118.77	118	105.129	105.166	103.226	115.06	122	91.999	167.182	168.776	175.815	207.477
SA_RS13055	SA_RS13055	32	36	29	29.127	18	4	12	14	15	13	9	11	38.602	41.711	39.465	43.588	31	23	24	23	10	14	9	12	17	14	15.156	15	8	9	15	14
SA_RS13060	SA_RS13060	29	34	33.035	34	13	9	13	15	10	16	10	11	44.543	59.695	41.703	32.592	29	32	33	37	22	32	22	23	26	40	18.844	34	28.404	16	22	21
SA_RS13065	SA_RS13065	257.303	290.61	249.838	285.388	63.691	72.381	95.082	70.016	87.001	83.09	85.911	97.853	194.857	207.313	190.027	179.924	193.192	183.189	180.265	170.762	59.678	73.96	61	60.948	76.272	80.41	73.939	78.032	61.02	69.006	70.991	68.863
SA_RS13070	SA_RS13070	65.73	62.381	52.162	72.115	32.309	32.619	23.938	31.984	42.004	33.871	26.089	32.15	61.575	49.944	44.275	45.218	45.808	39.944	45.735	51.238	13.322	11.04	12	17.052	16.728	15.59	14.061	18.968	12	12.057	11.009	8.101
SA_RS13075	SA_RS13075	302	328	306.318	312	139	142	128	140.8	112	126.022	126	110	545.584	512.018	529.045	511.299	242	244.152	198	227	111	111	111.155	123	120.995	123	116	98	212.435	219.966	239.593	255.809
SA_RS13080	SA_RS13080	98.004	78	81	72	20	18	16	24	22	19	28	32	141.81	133.672	129.663	152.74	64	67	71	55	7	5	14	9	9	14	10	8	32.083	18	36	27.934
SA_RS13085	SA_RS13085	15.996	14	23	13	3	4	3	2	5	2	3	5	19.01	17.008	27	15	17	20	12	18	0	0	4	2	3	2	5	4	0	0	1	2
SA_RS13090	SA_RS13090	0	1.988	0	1	0	0	0	0	0	0	1	0	1	1	0	1.998	0	2	0	1.083	0	0.934	0	0	0	0	0	0	2	0	0	0
SA_RS13095	SA_RS13095	13	13.012	10	11	13	5	8	9	6	3	2	4	27	25.147	34.045	21.932	9	17	12	9.917	14	20.066	15	12	20	9	19	17	21.113	26	26.029	24.816
SA_RS13110	SA_RS13110	14	11.009	12	7	2	0	0	1	1	1	2	1	2	5	6	8.141	9	15	10	12	21	13	11	17	14	16	12	13	1	4	6	2
SA_RS13115	SA_RS13115	178	177	171.083	186	11	15	11	19	14	9	15	19	223.867	214.768	203.348	210.457	264	256	241.985	254	162	189.737	174	156	204	190	186	195	42.998	49.964	44	56
SA_RS13120	SA_RS13120	411.053	405	383.542	361	202	256	206.059	210.001	216	226.01	237.006	211	552.862	471.567	526.312	542.636	267	237	231	229.016	353	404	350	392	400	379	378	362	504.254	490.65	495.049	520.412
SA_RS13125	SA_RS13125	53	56	39	42	19	16	22	10	12	11	18	13	23.166	46.039	53.063	39	29	29	36	32	8	14	6	7	12	7	9	14	10	7	6	8
SA_RS13130	SA_RS13130	57	56	52	45	57	59	44	49	45	66.474	49	46	176.315	155.8	170.253	164.924	31	24	25	25	134	174	138.032	135	140	151	151	137	94.385	82.222	80.951	88.541
SA_RS13135	SA_RS13135	81	82	87	84	71	68	54	73	61	86	85	98	150.273	173.668	163.92	142.976	35	37	28.09	38	298	291	290	277.01	309	302	347	304	113.496	74.003	98.982	87.08
SA_RS13140	SA_RS13140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0
SA_RS13150	SA_RS13150	194.721	218	203.128	207.276	65	69	67	77	66.022	75	78	82	457.867	471.415	468.082	402.827	130.633	170	155.655	145	281	293.029	235	264.011	270.001	268	301	294	584.027	582.841	634.845	631.237
SA_RS13155	SA_RS13155	147.467	142.009	147.972	119.785	72	69.179	54	66	65	68	67	65	226.483	230.2	245.223	252.989	93.491	92.831	89.497	74.101	227	245.345	230.308	235	237.358	258.106	233.103	239.36	353.934	380.811	363.415	434.728
SA_RS13160	SA_RS13160	131.812	114.991	118.028	111.973	33	36.821	38	40	39	39	50	36	204.337	163.55	165.587	189.783	79.013	83.169	73.848	65.899	127	128.678	127.692	112	144.511	119.894	133.897	145.64	193.751	213.896	210.118	195.59
SA_RS13165	SA_RS13165	449.912	451	438	462.992	254.057	240.409	230.139	233	224	247.328	268.036	257	453.362	477.231	489.859	520.575	307	280	307.652	291.127	154	169	148.968	119	168	165.533	155.162	160	305.746	328.571	354.588	379.775
SA_RS13170	SA_RS13170	190	169	191	165.955	101	77.005	98.869	102	73	90.848	91	94	176.058	184.552	185.494	185.663	90	83	78	81	34	30	36.032	33	47	23.467	40	38	75	91.39	86.066	105.195
