transcript_id	gene_id	gene_name
unassigned_transcript_518	SA_RS02755	SA_RS02755
unassigned_transcript_519	SA_RS02760	SA_RS02760
unassigned_transcript_520	SA_RS02765	SA_RS02765
unassigned_transcript_521	SA_RS02770	SA_RS02770
unassigned_transcript_522	SA_RS02775	SA_RS02775
unassigned_transcript_523	SA_RS02780	SA_RS02780
unassigned_transcript_524	SA_RS02785	SA_RS02785
unassigned_transcript_525	SA_RS02790	SA_RS02790
unassigned_transcript_526	SA_RS02795	SA_RS02795
unassigned_transcript_527	SA_RS02800	SA_RS02800
unassigned_transcript_528	SA_RS02805	SA_RS02805
unassigned_transcript_529	SA_RS02810	SA_RS02810
unassigned_transcript_530	SA_RS02815	SA_RS02815
unassigned_transcript_531	SA_RS02820	SA_RS02820
unassigned_transcript_532	SA_RS02825	SA_RS02825
unassigned_transcript_533	SA_RS02830	SA_RS02830
unassigned_transcript_534	SA_RS02835	SA_RS02835
unassigned_transcript_535	SA_RS02840	SA_RS02840
unassigned_transcript_536	SA_RS02850	SA_RS02850
unassigned_transcript_537	SA_RS02855	SA_RS02855
unassigned_transcript_538	SA_RS02860	SA_RS02860
unassigned_transcript_539	SA_RS02865	SA_RS02865
unassigned_transcript_540	SA_RS02870	SA_RS02870
unassigned_transcript_541	SA_RS02875	SA_RS02875
unassigned_transcript_542	SA_RS02880	SA_RS02880
unassigned_transcript_543	SA_RS02885	SA_RS02885
unassigned_transcript_544	SA_RS02890	SA_RS02890
unassigned_transcript_545	SA_RS14515	SA_RS14515
unassigned_transcript_546	SA_RS02895	SA_RS02895
unassigned_transcript_547	SA_RS02900	SA_RS02900
unassigned_transcript_548	SA_RS02905	SA_RS02905
unassigned_transcript_549	SA_RS02910	SA_RS02910
unassigned_transcript_550	SA_RS02915	SA_RS02915
unassigned_transcript_551	SA_RS02920	SA_RS02920
unassigned_transcript_552	SA_RS02925	SA_RS02925
unassigned_transcript_553	SA_RS02930	SA_RS02930
unassigned_transcript_554	SA_RS02935	SA_RS02935
unassigned_transcript_555	SA_RS02940	SA_RS02940
unassigned_transcript_556	SA_RS02945	SA_RS02945
unassigned_transcript_557	SA_RS02950	SA_RS02950
unassigned_transcript_558	SA_RS02955	SA_RS02955
unassigned_transcript_559	SA_RS02960	SA_RS02960
unassigned_transcript_560	SA_RS02965	SA_RS02965
unassigned_transcript_561	SA_RS02970	SA_RS02970
unassigned_transcript_562	SA_RS02975	SA_RS02975
unassigned_transcript_563	SA_RS02980	SA_RS02980
unassigned_transcript_564	SA_RS02985	SA_RS02985
unassigned_transcript_565	SA_RS02990	SA_RS02990
unassigned_transcript_566	SA_RS02995	SA_RS02995
unassigned_transcript_567	SA_RS03000	SA_RS03000
unassigned_transcript_568	SA_RS03005	SA_RS03005
unassigned_transcript_569	SA_RS03010	SA_RS03010
unassigned_transcript_570	SA_RS03015	SA_RS03015
unassigned_transcript_571	SA_RS03020	SA_RS03020
unassigned_transcript_572	SA_RS03025	SA_RS03025
unassigned_transcript_573	SA_RS03030	SA_RS03030
unassigned_transcript_574	SA_RS03035	SA_RS03035
unassigned_transcript_575	SA_RS03040	SA_RS03040
unassigned_transcript_576	SA_RS03045	SA_RS03045
unassigned_transcript_577	SA_RS03050	SA_RS03050
unassigned_transcript_578	SA_RS03055	SA_RS03055
unassigned_transcript_579	SA_RS03060	SA_RS03060
unassigned_transcript_580	SA_RS03065	SA_RS03065
unassigned_transcript_581	SA_RS03070	SA_RS03070
unassigned_transcript_582	SA_RS03075	SA_RS03075
unassigned_transcript_583	SA_RS03080	SA_RS03080
unassigned_transcript_584	SA_RS03085	SA_RS03085
unassigned_transcript_585	SA_RS03090	SA_RS03090
unassigned_transcript_586	SA_RS03095	SA_RS03095
unassigned_transcript_587	SA_RS03100	SA_RS03100
unassigned_transcript_588	SA_RS03105	SA_RS03105
unassigned_transcript_589	SA_RS03110	SA_RS03110
unassigned_transcript_590	SA_RS03115	SA_RS03115
unassigned_transcript_591	SA_RS03120	SA_RS03120
unassigned_transcript_592	SA_RS03125	SA_RS03125
unassigned_transcript_593	SA_RS03130	SA_RS03130
unassigned_transcript_594	SA_RS03135	SA_RS03135
unassigned_transcript_595	SA_RS03140	SA_RS03140
unassigned_transcript_596	SA_RS03145	SA_RS03145
unassigned_transcript_597	SA_RS03150	SA_RS03150
unassigned_transcript_598	SA_RS03155	SA_RS03155
unassigned_transcript_599	SA_RS03160	SA_RS03160
unassigned_transcript_600	SA_RS03165	SA_RS03165
unassigned_transcript_601	SA_RS03170	SA_RS03170
unassigned_transcript_602	SA_RS03175	SA_RS03175
unassigned_transcript_603	SA_RS03180	SA_RS03180
unassigned_transcript_604	SA_RS03185	SA_RS03185
unassigned_transcript_605	SA_RS03190	SA_RS03190
unassigned_transcript_606	SA_RS03195	SA_RS03195
unassigned_transcript_607	SA_RS03200	SA_RS03200
unassigned_transcript_608	SA_RS03205	SA_RS03205
unassigned_transcript_609	SA_RS03210	SA_RS03210
unassigned_transcript_610	SA_RS03215	SA_RS03215
unassigned_transcript_611	SA_RS03220	SA_RS03220
unassigned_transcript_612	SA_RS03230	SA_RS03230
unassigned_transcript_613	SA_RS03235	SA_RS03235
unassigned_transcript_614	SA_RS03240	SA_RS03240
unassigned_transcript_615	SA_RS03245	SA_RS03245
unassigned_transcript_616	SA_RS03250	SA_RS03250
unassigned_transcript_617	SA_RS03255	SA_RS03255
unassigned_transcript_618	SA_RS03260	SA_RS03260
unassigned_transcript_619	SA_RS03265	SA_RS03265
unassigned_transcript_620	SA_RS03270	SA_RS03270
unassigned_transcript_621	SA_RS03275	SA_RS03275
unassigned_transcript_622	SA_RS03280	SA_RS03280
unassigned_transcript_623	SA_RS03285	SA_RS03285
unassigned_transcript_624	SA_RS03290	SA_RS03290
unassigned_transcript_625	SA_RS03295	SA_RS03295
unassigned_transcript_626	SA_RS03300	SA_RS03300
unassigned_transcript_627	SA_RS03305	SA_RS03305
unassigned_transcript_628	SA_RS03310	SA_RS03310
unassigned_transcript_629	SA_RS03315	SA_RS03315
unassigned_transcript_630	SA_RS03320	SA_RS03320
unassigned_transcript_631	SA_RS03325	SA_RS03325
unassigned_transcript_632	SA_RS03330	SA_RS03330
unassigned_transcript_633	SA_RS03335	SA_RS03335
unassigned_transcript_634	SA_RS03340	SA_RS03340
unassigned_transcript_635	SA_RS03345	SA_RS03345
unassigned_transcript_636	SA_RS03350	SA_RS03350
unassigned_transcript_637	SA_RS03355	SA_RS03355
unassigned_transcript_638	SA_RS03360	SA_RS03360
unassigned_transcript_639	SA_RS03365	SA_RS03365
unassigned_transcript_640	SA_RS03370	SA_RS03370
unassigned_transcript_641	SA_RS03375	SA_RS03375
unassigned_transcript_642	SA_RS03380	SA_RS03380
unassigned_transcript_643	SA_RS03385	SA_RS03385
unassigned_transcript_644	SA_RS03390	SA_RS03390
unassigned_transcript_645	SA_RS03395	SA_RS03395
unassigned_transcript_646	SA_RS03400	SA_RS03400
unassigned_transcript_647	SA_RS03405	SA_RS03405
unassigned_transcript_648	SA_RS03410	SA_RS03410
unassigned_transcript_649	SA_RS03415	SA_RS03415
unassigned_transcript_650	SA_RS03420	SA_RS03420
unassigned_transcript_651	SA_RS03425	SA_RS03425
unassigned_transcript_652	SA_RS03430	SA_RS03430
unassigned_transcript_653	SA_RS03435	SA_RS03435
unassigned_transcript_654	SA_RS03440	SA_RS03440
unassigned_transcript_655	SA_RS03445	SA_RS03445
unassigned_transcript_656	SA_RS03450	SA_RS03450
unassigned_transcript_657	SA_RS03455	SA_RS03455
unassigned_transcript_658	SA_RS03460	SA_RS03460
unassigned_transcript_659	SA_RS03465	SA_RS03465
unassigned_transcript_660	SA_RS03470	SA_RS03470
unassigned_transcript_661	SA_RS03475	SA_RS03475
unassigned_transcript_662	SA_RS03480	SA_RS03480
unassigned_transcript_663	SA_RS03485	SA_RS03485
unassigned_transcript_664	SA_RS03490	SA_RS03490
unassigned_transcript_665	SA_RS03495	SA_RS03495
unassigned_transcript_666	SA_RS03500	SA_RS03500
unassigned_transcript_667	SA_RS03510	SA_RS03510
unassigned_transcript_668	SA_RS03515	SA_RS03515
unassigned_transcript_669	SA_RS03520	SA_RS03520
unassigned_transcript_670	SA_RS03525	SA_RS03525
unassigned_transcript_671	SA_RS03530	SA_RS03530
unassigned_transcript_672	SA_RS03535	SA_RS03535
unassigned_transcript_673	SA_RS03540	SA_RS03540
unassigned_transcript_674	SA_RS03545	SA_RS03545
unassigned_transcript_675	SA_RS03550	SA_RS03550
unassigned_transcript_676	SA_RS03555	SA_RS03555
unassigned_transcript_677	SA_RS03560	SA_RS03560
unassigned_transcript_678	SA_RS03565	SA_RS03565
unassigned_transcript_679	SA_RS03570	SA_RS03570
unassigned_transcript_680	SA_RS03575	SA_RS03575
unassigned_transcript_681	SA_RS03580	SA_RS03580
unassigned_transcript_682	SA_RS03585	SA_RS03585
unassigned_transcript_683	SA_RS03590	SA_RS03590
unassigned_transcript_684	SA_RS03595	SA_RS03595
unassigned_transcript_685	SA_RS03600	SA_RS03600
unassigned_transcript_686	SA_RS03605	SA_RS03605
unassigned_transcript_687	SA_RS03610	SA_RS03610
unassigned_transcript_688	SA_RS03615	SA_RS03615
unassigned_transcript_689	SA_RS03620	SA_RS03620
unassigned_transcript_690	SA_RS03625	SA_RS03625
unassigned_transcript_691	SA_RS03630	SA_RS03630
unassigned_transcript_692	SA_RS03635	SA_RS03635
unassigned_transcript_693	SA_RS03640	SA_RS03640
unassigned_transcript_694	SA_RS03645	SA_RS03645
unassigned_transcript_695	SA_RS03650	SA_RS03650
unassigned_transcript_696	SA_RS03655	SA_RS03655
unassigned_transcript_697	SA_RS03660	SA_RS03660
unassigned_transcript_698	SA_RS03665	SA_RS03665
unassigned_transcript_699	SA_RS03670	SA_RS03670
unassigned_transcript_700	SA_RS03675	SA_RS03675
unassigned_transcript_701	SA_RS03680	SA_RS03680
unassigned_transcript_702	SA_RS03685	SA_RS03685
unassigned_transcript_703	SA_RS03690	SA_RS03690
unassigned_transcript_704	SA_RS03695	SA_RS03695
unassigned_transcript_705	SA_RS03700	SA_RS03700
unassigned_transcript_706	SA_RS03705	SA_RS03705
unassigned_transcript_707	SA_RS03710	SA_RS03710
unassigned_transcript_708	SA_RS03715	SA_RS03715
unassigned_transcript_709	SA_RS03720	SA_RS03720
unassigned_transcript_710	SA_RS03725	SA_RS03725
unassigned_transcript_711	SA_RS03730	SA_RS03730
unassigned_transcript_712	SA_RS03735	SA_RS03735
unassigned_transcript_713	SA_RS03745	SA_RS03745
unassigned_transcript_714	SA_RS03750	SA_RS03750
unassigned_transcript_715	SA_RS03755	SA_RS03755
unassigned_transcript_716	SA_RS03760	SA_RS03760
unassigned_transcript_717	SA_RS03765	SA_RS03765
unassigned_transcript_718	SA_RS03770	SA_RS03770
unassigned_transcript_719	SA_RS03775	SA_RS03775
unassigned_transcript_720	SA_RS03780	SA_RS03780
unassigned_transcript_721	SA_RS03785	SA_RS03785
unassigned_transcript_722	SA_RS03790	SA_RS03790
unassigned_transcript_723	SA_RS03795	SA_RS03795
unassigned_transcript_724	SA_RS03800	SA_RS03800
unassigned_transcript_725	SA_RS03805	SA_RS03805
unassigned_transcript_726	SA_RS03810	SA_RS03810
unassigned_transcript_727	SA_RS03815	SA_RS03815
unassigned_transcript_728	SA_RS03820	SA_RS03820
unassigned_transcript_729	SA_RS03825	SA_RS03825
unassigned_transcript_730	SA_RS03830	SA_RS03830
unassigned_transcript_731	SA_RS03835	SA_RS03835
unassigned_transcript_732	SA_RS03845	SA_RS03845
unassigned_transcript_733	SA_RS03850	SA_RS03850
unassigned_transcript_734	SA_RS03855	SA_RS03855
unassigned_transcript_735	SA_RS03860	SA_RS03860
unassigned_transcript_736	SA_RS03865	SA_RS03865
unassigned_transcript_737	SA_RS03870	SA_RS03870
unassigned_transcript_738	SA_RS03880	SA_RS03880
unassigned_transcript_739	SA_RS03885	SA_RS03885
unassigned_transcript_740	SA_RS03890	SA_RS03890
unassigned_transcript_741	SA_RS15355	SA_RS15355
unassigned_transcript_742	SA_RS03895	SA_RS03895
unassigned_transcript_743	SA_RS03900	SA_RS03900
unassigned_transcript_744	SA_RS03905	SA_RS03905
unassigned_transcript_745	SA_RS03910	SA_RS03910
unassigned_transcript_746	SA_RS03915	SA_RS03915
unassigned_transcript_747	SA_RS03920	SA_RS03920
unassigned_transcript_748	SA_RS03925	SA_RS03925
unassigned_transcript_749	SA_RS03930	SA_RS03930
unassigned_transcript_750	SA_RS03935	SA_RS03935
unassigned_transcript_751	SA_RS03940	SA_RS03940
unassigned_transcript_752	SA_RS03945	SA_RS03945
unassigned_transcript_753	SA_RS03950	SA_RS03950
unassigned_transcript_754	SA_RS03955	SA_RS03955
unassigned_transcript_755	SA_RS03960	SA_RS03960
unassigned_transcript_756	SA_RS03965	SA_RS03965
unassigned_transcript_757	SA_RS03970	SA_RS03970
unassigned_transcript_758	SA_RS03975	SA_RS03975
unassigned_transcript_759	SA_RS03980	SA_RS03980
unassigned_transcript_760	SA_RS03985	SA_RS03985
unassigned_transcript_761	SA_RS03990	SA_RS03990
unassigned_transcript_762	SA_RS03995	SA_RS03995
unassigned_transcript_763	SA_RS04000	SA_RS04000
unassigned_transcript_764	SA_RS04005	SA_RS04005
unassigned_transcript_765	SA_RS04010	SA_RS04010
unassigned_transcript_766	SA_RS04015	SA_RS04015
unassigned_transcript_767	SA_RS04020	SA_RS04020
unassigned_transcript_768	SA_RS04025	SA_RS04025
unassigned_transcript_769	SA_RS04030	SA_RS04030
unassigned_transcript_770	SA_RS04035	SA_RS04035
unassigned_transcript_771	SA_RS04040	SA_RS04040
unassigned_transcript_772	SA_RS04045	SA_RS04045
unassigned_transcript_773	SA_RS04050	SA_RS04050
unassigned_transcript_774	SA_RS04055	SA_RS04055
unassigned_transcript_775	SA_RS04060	SA_RS04060
unassigned_transcript_776	SA_RS04065	SA_RS04065
unassigned_transcript_777	SA_RS04070	SA_RS04070
unassigned_transcript_778	SA_RS04075	SA_RS04075
unassigned_transcript_779	SA_RS04080	SA_RS04080
unassigned_transcript_780	SA_RS04085	SA_RS04085
unassigned_transcript_781	SA_RS04090	SA_RS04090
unassigned_transcript_782	SA_RS04100	SA_RS04100
unassigned_transcript_783	SA_RS04105	SA_RS04105
unassigned_transcript_784	SA_RS04110	SA_RS04110
unassigned_transcript_785	SA_RS04120	SA_RS04120
unassigned_transcript_786	SA_RS04125	SA_RS04125
unassigned_transcript_787	SA_RS04130	SA_RS04130
unassigned_transcript_788	SA_RS04135	SA_RS04135
unassigned_transcript_789	SA_RS04140	SA_RS04140
unassigned_transcript_790	SA_RS04145	SA_RS04145
unassigned_transcript_791	SA_RS04150	SA_RS04150
unassigned_transcript_792	SA_RS04155	SA_RS04155
unassigned_transcript_793	SA_RS04160	SA_RS04160
unassigned_transcript_794	SA_RS04165	SA_RS04165
unassigned_transcript_795	SA_RS04170	SA_RS04170
unassigned_transcript_796	SA_RS04175	SA_RS04175
unassigned_transcript_797	SA_RS04180	SA_RS04180
unassigned_transcript_798	SA_RS04185	SA_RS04185
unassigned_transcript_799	SA_RS14335	SA_RS14335
unassigned_transcript_800	SA_RS04195	SA_RS04195
unassigned_transcript_801	SA_RS15360	SA_RS15360
unassigned_transcript_802	SA_RS04205	SA_RS04205
unassigned_transcript_803	SA_RS04210	SA_RS04210
unassigned_transcript_804	SA_RS04215	SA_RS04215
unassigned_transcript_805	SA_RS04220	SA_RS04220
unassigned_transcript_806	SA_RS04225	SA_RS04225
unassigned_transcript_807	SA_RS04230	SA_RS04230
unassigned_transcript_808	SA_RS04235	SA_RS04235
unassigned_transcript_809	SA_RS04240	SA_RS04240
unassigned_transcript_810	SA_RS04245	SA_RS04245
unassigned_transcript_811	SA_RS04250	SA_RS04250
unassigned_transcript_812	SA_RS04255	SA_RS04255
unassigned_transcript_813	SA_RS04260	SA_RS04260
unassigned_transcript_814	SA_RS04265	SA_RS04265
unassigned_transcript_815	SA_RS04270	SA_RS04270
unassigned_transcript_816	SA_RS04275	SA_RS04275
unassigned_transcript_817	SA_RS04280	SA_RS04280
unassigned_transcript_818	SA_RS04285	SA_RS04285
unassigned_transcript_819	SA_RS04290	SA_RS04290
unassigned_transcript_820	SA_RS04295	SA_RS04295
unassigned_transcript_821	SA_RS04300	SA_RS04300
unassigned_transcript_822	SA_RS04305	SA_RS04305
unassigned_transcript_823	SA_RS04310	SA_RS04310
unassigned_transcript_824	SA_RS04315	SA_RS04315
unassigned_transcript_825	SA_RS04320	SA_RS04320
unassigned_transcript_826	SA_RS04325	SA_RS04325
unassigned_transcript_827	SA_RS04330	SA_RS04330
unassigned_transcript_828	SA_RS04340	SA_RS04340
unassigned_transcript_829	SA_RS04345	SA_RS04345
unassigned_transcript_830	SA_RS04350	SA_RS04350
unassigned_transcript_831	SA_RS04355	SA_RS04355
unassigned_transcript_832	SA_RS04360	SA_RS04360
unassigned_transcript_833	SA_RS04365	SA_RS04365
unassigned_transcript_834	SA_RS15520	SA_RS15520
unassigned_transcript_835	SA_RS04370	SA_RS04370
unassigned_transcript_836	SA_RS04375	SA_RS04375
unassigned_transcript_837	SA_RS04385	SA_RS04385
unassigned_transcript_838	SA_RS04390	SA_RS04390
unassigned_transcript_839	SA_RS04395	SA_RS04395
unassigned_transcript_840	SA_RS04400	SA_RS04400
unassigned_transcript_841	SA_RS04405	SA_RS04405
unassigned_transcript_842	SA_RS04410	SA_RS04410
unassigned_transcript_843	SA_RS04415	SA_RS04415
unassigned_transcript_844	SA_RS04420	SA_RS04420
unassigned_transcript_845	SA_RS04425	SA_RS04425
unassigned_transcript_846	SA_RS04430	SA_RS04430
unassigned_transcript_847	SA_RS04435	SA_RS04435
unassigned_transcript_848	SA_RS04440	SA_RS04440
unassigned_transcript_849	SA_RS04445	SA_RS04445
unassigned_transcript_850	SA_RS04450	SA_RS04450
unassigned_transcript_851	SA_RS04455	SA_RS04455
unassigned_transcript_852	SA_RS04460	SA_RS04460
unassigned_transcript_853	SA_RS04470	SA_RS04470
unassigned_transcript_854	SA_RS04475	SA_RS04475
unassigned_transcript_855	SA_RS04480	SA_RS04480
unassigned_transcript_856	SA_RS04485	SA_RS04485
unassigned_transcript_857	SA_RS04490	SA_RS04490
unassigned_transcript_858	SA_RS04495	SA_RS04495
unassigned_transcript_859	SA_RS04500	SA_RS04500
unassigned_transcript_860	SA_RS04505	SA_RS04505
unassigned_transcript_861	SA_RS04510	SA_RS04510
unassigned_transcript_862	SA_RS04515	SA_RS04515
unassigned_transcript_863	SA_RS04520	SA_RS04520
unassigned_transcript_864	SA_RS04525	SA_RS04525
unassigned_transcript_865	SA_RS04530	SA_RS04530
unassigned_transcript_866	SA_RS04535	SA_RS04535
unassigned_transcript_867	SA_RS04540	SA_RS04540
unassigned_transcript_868	SA_RS04545	SA_RS04545
unassigned_transcript_869	SA_RS04550	SA_RS04550
unassigned_transcript_870	SA_RS04555	SA_RS04555
unassigned_transcript_871	SA_RS04560	SA_RS04560
unassigned_transcript_872	SA_RS04565	SA_RS04565
unassigned_transcript_873	SA_RS04570	SA_RS04570
unassigned_transcript_874	SA_RS04575	SA_RS04575
unassigned_transcript_875	SA_RS04580	SA_RS04580
unassigned_transcript_876	SA_RS04585	SA_RS04585
unassigned_transcript_877	SA_RS04590	SA_RS04590
unassigned_transcript_878	SA_RS04595	SA_RS04595
unassigned_transcript_879	SA_RS04600	SA_RS04600
unassigned_transcript_880	SA_RS04605	SA_RS04605
unassigned_transcript_881	SA_RS04610	SA_RS04610
unassigned_transcript_882	SA_RS04615	SA_RS04615
unassigned_transcript_883	SA_RS04620	SA_RS04620
unassigned_transcript_884	SA_RS04625	SA_RS04625
unassigned_transcript_885	SA_RS04630	SA_RS04630
unassigned_transcript_886	SA_RS04635	SA_RS04635
unassigned_transcript_887	SA_RS04640	SA_RS04640
unassigned_transcript_888	SA_RS04645	SA_RS04645
unassigned_transcript_889	SA_RS04650	SA_RS04650
unassigned_transcript_890	SA_RS04655	SA_RS04655
unassigned_transcript_891	SA_RS04660	SA_RS04660
unassigned_transcript_892	SA_RS04665	SA_RS04665
unassigned_transcript_893	SA_RS04670	SA_RS04670
unassigned_transcript_894	SA_RS04675	SA_RS04675
unassigned_transcript_895	SA_RS04680	SA_RS04680
unassigned_transcript_896	SA_RS04685	SA_RS04685
unassigned_transcript_897	SA_RS04690	SA_RS04690
unassigned_transcript_898	SA_RS04695	SA_RS04695
unassigned_transcript_899	SA_RS04700	SA_RS04700
unassigned_transcript_900	SA_RS04705	SA_RS04705
unassigned_transcript_901	SA_RS04710	SA_RS04710
unassigned_transcript_902	SA_RS04715	SA_RS04715
unassigned_transcript_903	SA_RS04720	SA_RS04720
unassigned_transcript_904	SA_RS04725	SA_RS04725
unassigned_transcript_905	SA_RS04730	SA_RS04730
unassigned_transcript_906	SA_RS04735	SA_RS04735
unassigned_transcript_907	SA_RS04740	SA_RS04740
unassigned_transcript_908	SA_RS04745	SA_RS04745
unassigned_transcript_909	SA_RS04750	SA_RS04750
unassigned_transcript_910	SA_RS04755	SA_RS04755
unassigned_transcript_911	SA_RS04760	SA_RS04760
unassigned_transcript_912	SA_RS04765	SA_RS04765
unassigned_transcript_913	SA_RS04770	SA_RS04770
unassigned_transcript_914	SA_RS04775	SA_RS04775
unassigned_transcript_915	SA_RS04780	SA_RS04780
unassigned_transcript_916	SA_RS04785	SA_RS04785
unassigned_transcript_917	SA_RS04790	SA_RS04790
unassigned_transcript_918	SA_RS04795	SA_RS04795
unassigned_transcript_919	SA_RS04800	SA_RS04800
unassigned_transcript_920	SA_RS04805	SA_RS04805
unassigned_transcript_921	SA_RS04810	SA_RS04810
unassigned_transcript_922	SA_RS04815	SA_RS04815
unassigned_transcript_923	SA_RS04820	SA_RS04820
unassigned_transcript_924	SA_RS04825	SA_RS04825
unassigned_transcript_925	SA_RS04830	SA_RS04830
unassigned_transcript_926	SA_RS04835	SA_RS04835
unassigned_transcript_927	SA_RS04840	SA_RS04840
unassigned_transcript_928	SA_RS04845	SA_RS04845
unassigned_transcript_929	SA_RS04850	SA_RS04850
unassigned_transcript_930	SA_RS04855	SA_RS04855
unassigned_transcript_931	SA_RS04860	SA_RS04860
unassigned_transcript_932	SA_RS04865	SA_RS04865
unassigned_transcript_933	SA_RS04870	SA_RS04870
unassigned_transcript_934	SA_RS04875	SA_RS04875
unassigned_transcript_935	SA_RS04880	SA_RS04880
unassigned_transcript_936	SA_RS04885	SA_RS04885
unassigned_transcript_937	SA_RS04890	SA_RS04890
unassigned_transcript_938	SA_RS04895	SA_RS04895
unassigned_transcript_939	SA_RS04900	SA_RS04900
unassigned_transcript_940	SA_RS04905	SA_RS04905
unassigned_transcript_941	SA_RS04910	SA_RS04910
unassigned_transcript_942	SA_RS04915	SA_RS04915
unassigned_transcript_943	SA_RS04920	SA_RS04920
unassigned_transcript_944	SA_RS04925	SA_RS04925
unassigned_transcript_945	SA_RS04930	SA_RS04930
unassigned_transcript_946	SA_RS04935	SA_RS04935
unassigned_transcript_947	SA_RS04940	SA_RS04940
unassigned_transcript_948	SA_RS04945	SA_RS04945
unassigned_transcript_949	SA_RS04950	SA_RS04950
unassigned_transcript_950	SA_RS04955	SA_RS04955
unassigned_transcript_951	SA_RS04960	SA_RS04960
unassigned_transcript_952	SA_RS04965	SA_RS04965
unassigned_transcript_953	SA_RS04970	SA_RS04970
unassigned_transcript_954	SA_RS04975	SA_RS04975
unassigned_transcript_955	SA_RS04980	SA_RS04980
unassigned_transcript_956	SA_RS04985	SA_RS04985
unassigned_transcript_957	SA_RS04990	SA_RS04990
unassigned_transcript_958	SA_RS04995	SA_RS04995
unassigned_transcript_959	SA_RS05000	SA_RS05000
unassigned_transcript_960	SA_RS05005	SA_RS05005
unassigned_transcript_961	SA_RS05010	SA_RS05010
unassigned_transcript_962	SA_RS05015	SA_RS05015
unassigned_transcript_963	SA_RS15370	SA_RS15370
unassigned_transcript_964	SA_RS05025	SA_RS05025
unassigned_transcript_965	SA_RS14630	SA_RS14630
unassigned_transcript_966	SA_RS05030	SA_RS05030
unassigned_transcript_967	SA_RS05035	SA_RS05035
unassigned_transcript_968	SA_RS05040	SA_RS05040
unassigned_transcript_969	SA_RS14635	SA_RS14635
unassigned_transcript_970	SA_RS14640	SA_RS14640
unassigned_transcript_971	SA_RS05050	SA_RS05050
unassigned_transcript_972	SA_RS05055	SA_RS05055
unassigned_transcript_973	SA_RS05060	SA_RS05060
unassigned_transcript_974	SA_RS05065	SA_RS05065
unassigned_transcript_975	SA_RS05070	SA_RS05070
unassigned_transcript_976	SA_RS05075	SA_RS05075
unassigned_transcript_977	SA_RS15375	SA_RS15375
unassigned_transcript_978	SA_RS05080	SA_RS05080
unassigned_transcript_979	SA_RS05085	SA_RS05085
unassigned_transcript_980	SA_RS05090	SA_RS05090
unassigned_transcript_981	SA_RS05095	SA_RS05095
unassigned_transcript_982	SA_RS05100	SA_RS05100
unassigned_transcript_983	SA_RS05105	SA_RS05105
unassigned_transcript_984	SA_RS05110	SA_RS05110
unassigned_transcript_985	SA_RS05115	SA_RS05115
unassigned_transcript_986	SA_RS05120	SA_RS05120
unassigned_transcript_987	SA_RS05125	SA_RS05125
unassigned_transcript_988	SA_RS05130	SA_RS05130
unassigned_transcript_989	SA_RS05135	SA_RS05135
unassigned_transcript_990	SA_RS05140	SA_RS05140
unassigned_transcript_991	SA_RS05145	SA_RS05145
unassigned_transcript_992	SA_RS05150	SA_RS05150
unassigned_transcript_993	SA_RS05155	SA_RS05155
unassigned_transcript_994	SA_RS05160	SA_RS05160
unassigned_transcript_995	SA_RS05165	SA_RS05165
unassigned_transcript_996	SA_RS05170	SA_RS05170
unassigned_transcript_997	SA_RS05175	SA_RS05175
unassigned_transcript_998	SA_RS05180	SA_RS05180
unassigned_transcript_999	SA_RS05185	SA_RS05185
unassigned_transcript_1000	SA_RS05190	SA_RS05190
unassigned_transcript_1001	SA_RS05195	SA_RS05195
unassigned_transcript_1002	SA_RS05200	SA_RS05200
unassigned_transcript_1003	SA_RS05205	SA_RS05205
unassigned_transcript_1004	SA_RS05210	SA_RS05210
unassigned_transcript_1005	SA_RS05215	SA_RS05215
unassigned_transcript_1006	SA_RS05220	SA_RS05220
unassigned_transcript_1007	SA_RS05225	SA_RS05225
unassigned_transcript_1008	SA_RS05230	SA_RS05230
unassigned_transcript_1009	SA_RS05235	SA_RS05235
unassigned_transcript_1010	SA_RS05240	SA_RS05240
unassigned_transcript_1011	SA_RS05245	SA_RS05245
unassigned_transcript_1012	SA_RS05250	SA_RS05250
unassigned_transcript_1013	SA_RS05255	SA_RS05255
unassigned_transcript_1014	SA_RS05260	SA_RS05260
unassigned_transcript_1015	SA_RS05275	SA_RS05275
unassigned_transcript_1016	SA_RS05280	SA_RS05280
unassigned_transcript_1017	SA_RS05285	SA_RS05285
unassigned_transcript_1018	SA_RS05290	SA_RS05290
unassigned_transcript_1019	SA_RS05295	SA_RS05295
unassigned_transcript_1020	SA_RS05300	SA_RS05300
unassigned_transcript_1021	SA_RS05305	SA_RS05305
unassigned_transcript_1022	SA_RS05310	SA_RS05310
unassigned_transcript_1023	SA_RS05315	SA_RS05315
unassigned_transcript_1024	SA_RS05320	SA_RS05320
unassigned_transcript_1025	SA_RS05325	SA_RS05325
unassigned_transcript_1026	SA_RS05330	SA_RS05330
unassigned_transcript_1027	SA_RS05335	SA_RS05335
unassigned_transcript_1028	SA_RS05340	SA_RS05340
unassigned_transcript_1029	SA_RS05345	SA_RS05345
unassigned_transcript_1030	SA_RS05350	SA_RS05350
unassigned_transcript_1031	SA_RS05355	SA_RS05355
unassigned_transcript_1032	SA_RS05360	SA_RS05360
unassigned_transcript_1033	SA_RS05365	SA_RS05365
